recording_givid	survey	user_reference	area	vague_date_begin	vague_date_end	latitude	longitude
IV2022092721054872	N2000meetnet_Duinen_BHM	ha_14	9	2022-08-05	2022-08-05	51.13203432	2.70089809
IV2022092721054876	N2000meetnet_Grasland_BHM	545745	9	2022-08-22	2022-08-22	50.95450242	2.9597835
IV2022092721054994	N2000meetnet_Grasland_BHM	64777	9	2022-08-18	2022-08-18	51.18010441	3.9154429
IV2022092721073344	N2000meetnet_Duinen_BHM	2151425	1018	2022-08-01	2022-08-01	51.26908524	3.02089299
IV2022092721073360	N2000meetnet_Duinen_BHM	2003969	1018	2022-08-01	2022-08-01	51.2690277	3.0186217
IV2022092721073439	N2000meetnet_Duinen_BHM	1322293	1018	2022-08-02	2022-08-02	51.34721953	3.32362372
IV2022092721073450	N2000meetnet_Duinen_BHM	bd_03	1018	2022-08-01	2022-08-01	51.26823565	3.01875657
IV2022092721073587	N2000meetnet_Duinen_BHM	bd_02	1018	2022-08-01	2022-08-01	51.26941623	3.01641372
IV2022092721073635	N2000meetnet_Duinen_BHM	1670453	9	2022-08-04	2022-08-04	51.35829624	3.34037351
IV2022092721073659	N2000meetnet_Duinen_BHM	2108725	1018	2022-08-02	2022-08-02	51.34660788	3.31950368
IV2022092721073759	N2000meetnet_Duinen_BHM	1391925	9	2022-08-02	2022-08-02	51.35213281	3.32626938
IV2022092721073816	N2000meetnet_Duinen_BHM	823089	9	2022-08-05	2022-08-05	51.13807466	2.69678232
IV2022092721073974	N2000meetnet_Duinen_BHM	zw_28	9	2022-08-04	2022-08-04	51.35649085	3.33122517
IV2022092721074006	N2000meetnet_Duinen_BHM	1792053	9	2022-08-04	2022-08-04	51.34349388	3.26170437
IV2022092721074131	N2000meetnet_Duinen_BHM	2145589	9	2022-08-04	2022-08-04	51.35431381	3.34551462
IV2022092721074228	N2000meetnet_Duinen_BHM	940085	9	2022-08-04	2022-08-04	51.34056211	3.25580381
IV2022092721074393	N2000meetnet_Duinen_BHM	2178357	9	2022-08-02	2022-08-02	51.35417803	3.32989875
IV2022092721074444	N2000meetnet_Duinen_BHM	zw_11	9	2022-08-02	2022-08-02	51.3572466	3.33244601
IV2022092721074543	N2000meetnet_Duinen_BHM	1506613	9	2022-08-04	2022-08-04	51.35767717	3.33533361
IV2022092721074597	N2000meetnet_Duinen_BHM	1986613	9	2022-08-02	2022-08-02	51.34309983	3.31315294
IV2022092721074657	N2000meetnet_Duinen_BHM	1462325	9	2022-08-02	2022-08-02	51.34484167	3.31495059
IV2022092721074784	N2000meetnet_Duinen_BHM	530485	9	2022-08-04	2022-08-04	51.34048427	3.24753909
IV2022092721074803	N2000meetnet_Duinen_BHM	1036081	9	2022-08-05	2022-08-05	51.13948254	2.71502544
IV2022092721093221	N2000meetnet_Grasland_BHM	540341	1018	2022-07-31	2022-07-31	51.29043501	3.21754861
IV2022092721093300	N2000meetnet_Grasland_BHM	801793	1018	2022-08-01	2022-08-01	51.21469596	3.03890823
IV2022092721093320	N2000meetnet_Grasland_BHM	212661	1018	2022-07-31	2022-07-31	51.29240037	3.21305657
IV2022092721093409	N2000meetnet_Grasland_BHM	450229	1018	2022-07-31	2022-07-31	51.28212879	3.22142259
IV2022092721093501	N2000meetnet_Duinen_BHM	959925	1018	2022-08-01	2022-08-01	51.27231626	3.0267614
IV2022092721093527	N2000meetnet_Grasland_BHM	500782	1018	2022-07-29	2022-07-29	51.28454836	4.88310702
IV2022092721093614	N2000meetnet_Duinen_BHM	1037749	1018	2022-08-01	2022-08-01	51.29052055	3.05972805
IV2022092721093673	N2000meetnet_Grasland_BHM	188062	1018	2022-07-29	2022-07-29	51.285702	4.88220086
IV2022092721093702	N2000meetnet_Grasland_BHM	698433	1018	2022-07-27	2022-07-27	51.11157323	3.28547486
IV2022092721093754	N2000meetnet_Duinen_BHM	2205109	1018	2022-08-01	2022-08-01	51.27000006	3.02545236
IV2022092721093838	N2000meetnet_Grasland_BHM	736949	1018	2022-07-31	2022-07-31	51.29219067	3.21155697
IV2022092721093873	N2000meetnet_Grasland_BHM	122549	1018	2022-07-31	2022-07-31	51.28725648	3.21625024
IV2022092721093900	N2000meetnet_Duinen_BHM	2151425	9	2022-08-01	2022-08-01	51.26908524	3.02089299
IV2022092721093977	N2000meetnet_Grasland_BHM	732161	1018	2022-07-27	2022-07-27	51.20037048	3.04989342
IV2022092721094098	N2000meetnet_Duinen_BHM	bd_03	9	2022-08-01	2022-08-01	51.26823565	3.01875657
IV2022092721094103	N2000meetnet_Duinen_BHM	2003969	9	2022-08-01	2022-08-01	51.2679154	3.0116257
IV2022092721094272	N2000meetnet_Duinen_BHM	1322293	9	2022-08-02	2022-08-02	51.34721953	3.32362372
IV2022092721094321	N2000meetnet_Duinen_BHM	2108725	9	2022-08-02	2022-08-02	51.34660788	3.31950368
IV2022092721094472	N2000meetnet_Duinen_BHM	bd_02	9	2022-08-01	2022-08-01	51.26941623	3.01641372
IV2022092721103353	N2000meetnet_Grasland_BHM	450229	9	2022-07-31	2022-07-31	51.28212879	3.22142259
IV2022092721103426	N2000meetnet_Grasland_BHM	500782	9	2022-07-29	2022-07-29	51.28454836	4.88310702
IV2022092721103497	N2000meetnet_Grasland_BHM	736949	9	2022-07-31	2022-07-31	51.29219067	3.21155697
IV2022092721103517	N2000meetnet_Grasland_BHM	540341	9	2022-07-31	2022-07-31	51.29043501	3.21754861
IV2022092721103679	N2000meetnet_Grasland_BHM	212661	9	2022-07-31	2022-07-31	51.29240037	3.21305657
IV2022092721103784	N2000meetnet_Grasland_BHM	122549	9	2022-07-31	2022-07-31	51.28725648	3.21625024
IV2022092721103894	N2000meetnet_Grasland_BHM	188062	9	2022-07-29	2022-07-29	51.285702	4.88220086
IV2022092721103921	N2000meetnet_Grasland_BHM	801793	9	2022-08-01	2022-08-01	51.21469596	3.03890823
IV2022092721104008	N2000meetnet_Duinen_BHM	1037749	9	2022-08-01	2022-08-01	51.29052055	3.05972805
IV2022092721104127	N2000meetnet_Grasland_BHM	698433	9	2022-07-27	2022-07-27	51.11157323	3.28547486
IV2022092721104282	N2000meetnet_Grasland_BHM	732161	9	2022-07-27	2022-07-27	51.20037048	3.04989342
IV2022092721104370	N2000meetnet_Duinen_BHM	959925	9	2022-08-01	2022-08-01	51.27231626	3.0267614
IV2022092721104462	N2000meetnet_Duinen_BHM	2205109	9	2022-08-01	2022-08-01	51.27000006	3.02545236
IV2022092815443368	N2000meetnet_Duinen_BHM	817329	1018	2022-09-28	2022-09-28	51.11444671	2.65420284
IV2022092815443395	N2000meetnet_Duinen_BHM	1030321	1018	2022-09-28	2022-09-28	51.10992671	2.6401996
IV2022092815443417	N2000meetnet_Duinen_BHM	896561	1018	2022-09-28	2022-09-28	51.12764136	2.6514326
IV2022092815443549	N2000meetnet_Duinen_BHM	802609	1018	2022-09-28	2022-09-28	51.12376134	2.66163344
IV2022092815443602	N2000meetnet_Duinen_BHM	863793	1018	2022-09-28	2022-09-28	51.12356225	2.64792494
IV2022092815443741	N2000meetnet_Duinen_BHM	798257	1018	2022-09-28	2022-09-28	51.12304037	2.65160166
IV2022092815453237	N2000meetnet_Duinen_BHM	863793	9	2022-09-28	2022-09-28	51.12356225	2.64792494
IV2022092815453464	N2000meetnet_Duinen_BHM	817329	9	2022-09-28	2022-09-28	51.11444671	2.65420284
IV2022092815453533	N2000meetnet_Duinen_BHM	896561	9	2022-09-28	2022-09-28	51.12764136	2.6514326
IV2022092815453624	N2000meetnet_Duinen_BHM	1030321	9	2022-09-28	2022-09-28	51.10992671	2.6401996
IV2022092815453749	N2000meetnet_Duinen_BHM	798257	9	2022-09-28	2022-09-28	51.12304037	2.65160166
IV2022093016593283	N2000meetnet_Duinen_BHM	1892529	1018	2022-09-30	2022-09-30	51.06147643	2.57487012
IV2022093016593381	N2000meetnet_Duinen_BHM	1038513	1018	2022-09-30	2022-09-30	51.10041646	2.60033783
IV2022093016593450	N2000meetnet_Duinen_BHM	1953969	1018	2022-09-30	2022-09-30	51.06335017	2.56566582
IV2022093016593511	N2000meetnet_Duinen_BHM	1630385	1018	2022-09-30	2022-09-30	51.06147643	2.57487012
IV2022093016593645	N2000meetnet_Duinen_BHM	776369	1018	2022-09-30	2022-09-30	51.09989615	2.60401311
IV2022093017003238	N2000meetnet_Duinen_BHM	776369	9	2022-09-30	2022-09-30	51.09989615	2.60401311
IV2022093017003466	N2000meetnet_Duinen_BHM	802609	9	2022-09-28	2022-09-28	51.12376134	2.66163344
IV2022093017003588	N2000meetnet_Duinen_BHM	1038513	9	2022-09-30	2022-09-30	51.10041646	2.60033783
IV2022093017003798	N2000meetnet_Duinen_BHM	1953969	9	2022-09-30	2022-09-30	51.06335017	2.56566582
IV2022093017003811	N2000meetnet_Duinen_BHM	1892529	9	2022-09-30	2022-09-30	51.06147643	2.57487012
IV2022100611443213	N2000meetnet_Heide_BHM_2022	304338	1018	2022-09-22	2022-09-22	51.07798311	5.37812298
IV2022100611443304	N2000meetnet_Heide_BHM_2022	120018	1018	2022-09-22	2022-09-22	51.08813148	5.3687501
IV2022100611443491	N2000meetnet_Grasland_BHM	544902	1018	2022-09-21	2022-09-21	50.94863337	4.79790884
IV2022100611443579	N2000meetnet_Heide_BHM_2022	431314	1018	2022-09-22	2022-09-22	51.07151236	5.36108892
IV2022100611443608	N2000meetnet_Heide_BHM_2022	129234	1018	2022-09-22	2022-09-22	51.09011072	5.37290496
IV2022100611453248	N2000meetnet_Heide_BHM_2022	120018	9	2022-09-22	2022-09-22	51.08813148	5.3687501
IV2022100611453568	N2000meetnet_Heide_BHM_2022	431314	9	2022-09-22	2022-09-22	51.07151236	5.36108892
IV2022100611453657	N2000meetnet_Heide_BHM_2022	304338	9	2022-09-22	2022-09-22	51.07798311	5.37812298
IV2022100611453796	N2000meetnet_Heide_BHM_2022	129234	9	2022-09-22	2022-09-22	51.09011072	5.37290496
IV2022100611453946	N2000meetnet_Grasland_BHM	544902	9	2022-09-21	2022-09-21	50.94863337	4.79790884
IV2022101501181245	N2000meetnet_Duinen_BHM	1630385	9	2022-09-30	2022-09-30	51.06147643	2.57487012
IV2022102710335138	Schelde-estuarium	WM13/024	16	2013-10-07	2013-10-07	500	500
IV2022111920542504	N2000meetnet_Heide_BHM_2022	5330	1018	2022-10-07	2022-10-07	51.08310892	5.35037256
IV2022111920542734	N2000meetnet_Heide_BHM_2022	21430	1018	2022-10-07	2022-10-07	51.09690286	5.31685558
IV2022111920542858	N2000meetnet_Heide_BHM_2022	213942	1018	2022-10-13	2022-10-13	51.10874824	5.31070141
IV2022111920542976	N2000meetnet_Heide_BHM_2022	95158	1018	2022-10-13	2022-10-13	51.1014503	5.32380125
IV2022111920543091	N2000meetnet_Heide_BHM_2022	295862	1018	2022-10-13	2022-10-13	51.11430643	5.29892966
IV2022111920543108	N2000meetnet_Heide_BHM_2022	38098	1018	2022-10-07	2022-10-07	51.07618322	5.35296699
IV2022111920543134	N2000meetnet_Heide_BHM_2022	20406	1018	2022-10-07	2022-10-07	51.0768003	5.34795965
IV2022111920543357	N2000meetnet_Heide_BHM_2022	29622	1018	2022-10-13	2022-10-13	51.10516337	5.32707568
IV2022111920543467	N2000meetnet_Heide_BHM_2022	177078	1018	2022-10-07	2022-10-07	51.101297	5.34253354
IV2022111920543522	N2000meetnet_Heide_BHM_2022	50102	1018	2022-10-13	2022-10-13	51.11796102	5.31043019
IV2022111920543578	N2000meetnet_Heide_BHM_2022	361398	1018	2022-10-13	2022-10-13	51.11575894	5.29712904
IV2022111920543645	N2000meetnet_Heide_BHM_2022	33718	1018	2022-10-13	2022-10-13	51.11574535	5.30033226
IV2022111920552525	N2000meetnet_Heide_BHM_2022	361398	9	2022-10-13	2022-10-13	51.11575894	5.29712904
IV2022111920552627	N2000meetnet_Heide_BHM_2022	29622	9	2022-10-13	2022-10-13	51.10516337	5.32707568
IV2022111920552707	N2000meetnet_Heide_BHM_2022	177078	9	2022-10-07	2022-10-07	51.101297	5.34253354
IV2022111920552952	N2000meetnet_Heide_BHM_2022	50102	9	2022-10-13	2022-10-13	51.11796102	5.31043019
IV2022111920553012	N2000meetnet_Heide_BHM_2022	295862	9	2022-10-13	2022-10-13	51.11430643	5.29892966
IV2022111920553174	N2000meetnet_Heide_BHM_2022	33718	9	2022-10-13	2022-10-13	51.11574535	5.30033226
IV2022111920553207	N2000meetnet_Heide_BHM_2022	5330	9	2022-10-07	2022-10-07	51.08310892	5.35037256
IV2022111920553325	N2000meetnet_Heide_BHM_2022	21430	9	2022-10-07	2022-10-07	51.09690286	5.31685558
IV2022111920553449	N2000meetnet_Heide_BHM_2022	95158	9	2022-10-13	2022-10-13	51.1014503	5.32380125
IV2022111920553551	N2000meetnet_Heide_BHM_2022	38098	9	2022-10-07	2022-10-07	51.07618322	5.35296699
IV2022111920553614	N2000meetnet_Heide_BHM_2022	213942	9	2022-10-13	2022-10-13	51.10874824	5.31070141
IV2022111920553778	N2000meetnet_Heide_BHM_2022	20406	9	2022-10-07	2022-10-07	51.0768003	5.34795965
IV2023010321142576	N2000_Duinen_fieldapp	1090737	9	2022-08-12	2022-08-12	51.0873253	2.59078215
IV2023010321142600	N2000_Duinen_fieldapp	1484977	9	2022-09-02	2022-09-02	51.09628048	2.61237449
IV2023010321142744	N2000_Duinen_fieldapp	764081	9	2022-09-08	2022-09-08	51.09784904	2.60180562
IV2023010321142829	N2000_Duinen_fieldapp	bd_01	9	2022-06-30	2022-06-30	51.26671855	3.01359453
IV2023010321142965	N2000_Duinen_fieldapp	992433	9	2022-10-05	2022-10-05	51.08313364	2.57997809
IV2023010321143063	N2000_Duinen_fieldapp	1057969	9	2022-10-06	2022-10-06	51.08569396	2.57805285
IV2023010321143122	N2000_Duinen_fieldapp	107697	9	2022-08-31	2022-08-31	51.08683266	2.59628284
IV2023010321143202	N2000_Duinen_fieldapp	1418417	9	2022-08-11	2022-08-11	51.08798282	2.5962394
IV2023010321143364	N2000_Duinen_fieldapp	758961	9	2022-10-07	2022-10-07	51.08795423	2.55649388
IV2023010321143434	N2000_Duinen_fieldapp	369841	9	2022-08-12	2022-08-12	51.08680511	2.59445666
IV2023010321143488	N2000_Duinen_fieldapp	wz_08	9	2022-09-06	2022-09-06	51.07914079	2.55352242
IV2023010321143581	N2000_Duinen_fieldapp	857265	9	2022-09-13	2022-09-13	51.09172044	2.55817567
IV2023010321143662	N2000_Duinen_fieldapp	1680561	9	2022-08-11	2022-08-11	51.08775695	2.60035962
IV2023010321143786	N2000_Duinen_fieldapp	501937	9	2022-09-08	2022-09-08	51.0967329	2.60413249
IV2023010321143789	N2000_Duinen_fieldapp	365745	9	2022-10-14	2022-10-14	51.07943245	2.56367564
IV2023010321143811	N2000_Duinen_fieldapp	2221233	9	2022-08-11	2022-08-11	51.0891262	2.5957392
IV2023010321143943	N2000_Duinen_fieldapp	1434801	9	2022-08-30	2022-08-30	51.09140607	2.59428211
IV2023010321144081	N2000_Duinen_fieldapp	256177	9	2022-09-07	2022-09-07	51.0967329	2.60413249
IV2023010321144117	N2000_Duinen_fieldapp	828593	9	2022-09-16	2022-09-16	51.0840863	2.58588014
IV2023010321144128	N2000_Duinen_fieldapp	1021105	9	2022-10-11	2022-10-11	51.08458753	2.56210637
IV2023010321144200	N2000_Duinen_fieldapp	595121	9	2022-10-12	2022-10-12	51.09030368	2.55960116
IV2023010321144390	N2000_Duinen_fieldapp	1566897	9	2022-09-02	2022-09-02	51.09546535	2.61560357
IV2023010321144453	N2000_Duinen_fieldapp	1550513	9	2022-09-08	2022-09-08	51.09762298	2.60592668
IV2023010321144573	N2000_Duinen_fieldapp	693425	9	2022-10-11	2022-10-11	51.08462248	2.56438914
IV2023010321144679	N2000_Duinen_fieldapp	8557745	9	2022-10-11	2022-10-11	51.08439085	2.56805252
IV2023010321144828	N2000_Duinen_fieldapp	890033	9	2022-10-14	2022-10-14	51.08110183	2.55995703
IV2023010321144893	N2000_Duinen_fieldapp	152753	9	2022-09-06	2022-09-06	51.08105701	2.55458147
IV2023010321144939	N2000_Duinen_fieldapp	hs_09	9	2022-09-02	2022-09-02	51.09635958	2.61412499
IV2023010321145091	N2000_Duinen_fieldapp	2139313	9	2022-08-30	2022-08-30	51.08821542	2.59257574
IV2023010321145173	N2000_Duinen_fieldapp	1303729	9	2022-08-30	2022-08-30	51.08963946	2.59160792
IV2023010321145220	N2000_Duinen_fieldapp	1696945	9	2022-08-30	2022-08-30	51.09002318	2.59798957
IV2023010321145261	N2000_Duinen_fieldapp	971953	9	2022-10-07	2022-10-07	51.08964437	2.55414416
IV2023010321145332	N2000_Duinen_fieldapp	877745	9	2022-10-12	2022-10-12	51.09709913	2.57121887
IV2023010321145474	N2000_Duinen_fieldapp	1565873	9	2022-08-31	2022-08-31	51.08958444	2.58795491
IV2023010321145550	N2000_Duinen_fieldapp	730289	9	2022-10-06	2022-10-06	51.08166822	2.57820681
IV2023010321145602	N2000_Duinen_fieldapp	824497	9	2022-09-15	2022-09-15	51.08091215	2.56635927
IV2023010321145661	N2000_Duinen_fieldapp	517297	9	2022-08-31	2022-08-31	51.09013188	2.58610671
IV2023010321145795	N2000_Duinen_fieldapp	627889	9	2022-09-15	2022-09-15	51.08343039	2.5616941
IV2023010321145811	N2000_Duinen_fieldapp	861361	9	2022-09-09	2022-09-09	51.08839271	2.58525927
IV2023010321145991	N2000_Duinen_fieldapp	2090161	9	2022-08-30	2022-08-30	51.09249441	2.59012874
IV2023010321150073	N2000_Duinen_fieldapp	726193	9	2022-09-13	2022-09-13	51.09210597	2.56455718
IV2023010321150183	N2000_Duinen_fieldapp	1812657	9	2022-09-08	2022-09-08	51.09700688	2.60320827
IV2023010321152468	N2000_Duinen_fieldapp	566449	9	2022-08-12	2022-08-12	51.08646941	2.59127152
IV2023031712114303	Schelde-estuarium	BV22/094	9	2022-10-03	2022-10-03	500	500
IV2023031713295357	Schelde-estuarium	BV22/095	9	2022-10-03	2022-10-03	500	500
IV2023031713323978	Schelde-estuarium	BV22/096	9	2022-10-03	2022-10-03	500	500
IV2023031713345535	Schelde-estuarium	BV22/097	9	2022-10-03	2022-10-03	500	500
IV2023031713373334	Schelde-estuarium	BV22/098	9	2022-10-03	2022-10-03	500	500
IV2023031713462494	Schelde-estuarium	BV22/099	9	2022-10-03	2022-10-03	500	500
IV2023031713522954	Schelde-estuarium	BV22/100	9	2022-10-03	2022-10-03	500	500
IV2023031713554592	Schelde-estuarium	BV22/101	9	2022-10-03	2022-10-03	500	500
IV2023031713580684	Schelde-estuarium	BV22/102	9	2022-10-03	2022-10-03	500	500
IV2023031714024342	Schelde-estuarium	BV22/103	9	2022-10-03	2022-10-03	500	500
IV2023031714080432	Schelde-estuarium	BV22/104	9	2022-10-03	2022-10-03	500	500
IV2023031714093690	Schelde-estuarium	BV22/105	9	2022-10-03	2022-10-03	500	500
IV2023031714211414	Schelde-estuarium	BV22/106	16	2022-10-03	2022-10-03	500	500
IV2023031714223716	Schelde-estuarium	BV22/107	9	2022-10-03	2022-10-03	500	500
IV2023031714355413	Schelde-estuarium	BV22/108	9	2022-10-03	2022-10-03	500	500
IV2023031714402320	Schelde-estuarium	BV22/109	9	2022-10-04	2022-10-04	500	500
IV2023031714424466	Schelde-estuarium	BV22/110	9	2022-10-04	2022-10-04	500	500
IV2023031714451823	Schelde-estuarium	BV22/111	9	2022-10-04	2022-10-04	500	500
IV2023031714482987	Schelde-estuarium	BV22/112	9	2022-10-04	2022-10-04	500	500
IV2023031714501536	Schelde-estuarium	BV22/113	9	2022-10-04	2022-10-04	500	500
IV2023031714523366	Schelde-estuarium	BV22/114	9	2022-10-04	2022-10-04	500	500
IV2023031715014524	Schelde-estuarium	BV22/115	9	2022-10-04	2022-10-04	500	500
IV2023031715060181	Schelde-estuarium	BV22/116	9	2022-10-04	2022-10-04	500	500
IV2023031715102357	Schelde-estuarium	BV22/117	9	2022-10-04	2022-10-04	500	500
IV2023031715141453	Schelde-estuarium	BV22/118	9	2022-10-04	2022-10-04	500	500
IV2023031715215897	Schelde-estuarium	BV22/119	9	2022-10-04	2022-10-04	500	500
IV2023031715352749	Schelde-estuarium	BV22/120	9	2022-10-04	2022-10-04	500	500
IV2023031715380223	Schelde-estuarium	BV22/121	9	2022-10-04	2022-10-04	500	500
IV2023031715440970	Schelde-estuarium	BV22/122	9	2022-10-04	2022-10-04	500	500
IV2023031715474252	Schelde-estuarium	BV22/123	9	2022-10-04	2022-10-04	500	500
IV2023031715501696	Schelde-estuarium	BV22/124	9	2022-10-04	2022-10-04	500	500
IV2023031715524216	Schelde-estuarium	BV22/125	9	2022-10-07	2022-10-07	500	500
IV2023031715550022	Schelde-estuarium	BV22/126	9	2022-10-07	2022-10-07	500	500
IV2023031715572354	Schelde-estuarium	BV22/127	9	2022-10-07	2022-10-07	500	500
IV2023031716000861	Schelde-estuarium	BV22/128	9	2022-10-07	2022-10-07	500	500
IV2023060611392020	Schelde-estuarium	BV22/129	16	2022-10-07	2022-10-07	500	500
IV2023060611550086	Schelde-estuarium	BV22/130	16	2022-10-07	2022-10-07	500	500
IV2023060611583750	Schelde-estuarium	BV22/131	16	2022-10-07	2022-10-07	500	500
IV2023060612024833	Schelde-estuarium	BV22/132	16	2022-10-07	2022-10-07	500	500
IV2023060612110757	Schelde-estuarium	BV22/133	16	2022-10-07	2022-10-07	500	500
IV2023060612135936	Schelde-estuarium	BV22/134	16	2022-10-07	2022-10-07	500	500
IV2023060612170913	Schelde-estuarium	BV22/135	16	2022-10-07	2022-10-07	500	500
IV2023060613420439	Schelde-estuarium	BV22/136	16	2022-10-07	2022-10-07	500	500
IV2023060613455800	Schelde-estuarium	BV22/137	16	2022-10-07	2022-10-07	500	500
IV2023060613494560	Schelde-estuarium	BV22/138	16	2022-10-07	2022-10-07	500	500
IV2023060613575352	Schelde-estuarium	BV22/139	16	2022-10-07	2022-10-07	500	500
IV2023060613593949	Schelde-estuarium	BV22/140	16	2022-10-07	2022-10-07	500	500
IV2023060614043673	Schelde-estuarium	BV22/141	16	2022-10-07	2022-10-07	500	500
IV2023060614070672	Schelde-estuarium	BV22/142	16	2022-10-07	2022-10-07	500	500
IV2023062813235982	N2000meetnet_Grasland_BHM	1150886	1018	2023-06-28	2023-06-28	50.93188227	4.88293423
IV2023062814065927	N2000meetnet_Grasland_BHM	1150886	9	2023-06-28	2023-06-28	50.93188227	4.88293423
IV2023062814335821	N2000meetnet_Grasland_BHM	dummy data	1018	2023-06-28	2023-06-28	50.9670498	5.0208912
IV2023062814345852	N2000meetnet_Grasland_BHM	dummy data	9	2023-06-28	2023-06-28	50.9670529	5.0208851
IV2023070521085977	N2000meetnet_Grasland_BHM	654598	1017	2023-07-05	2023-07-05	50.78657293	4.60814171
IV2023070521090020	N2000meetnet_Grasland_BHM	1583446	1017	2023-07-05	2023-07-05	50.98290084	4.86155796
IV2023070521090101	N2000meetnet_Grasland_BHM	498886	1017	2023-07-05	2023-07-05	50.91703097	4.57509033
IV2023070521095964	N2000meetnet_Grasland_BHM	498886	9	2023-07-05	2023-07-05	50.91703097	4.57509033
IV2023070521100068	N2000meetnet_Grasland_BHM	654598	9	2023-07-05	2023-07-05	50.78657293	4.60814171
IV2023070521100157	N2000meetnet_Grasland_BHM	1583446	9	2023-07-05	2023-07-05	50.98290084	4.86155796
IV2023081809443486	Schelde-estuarium	VS23/001	9	2023-08-16	2023-08-16	500	500
IV2023081810003404	Schelde-estuarium	VS23/002	9	2023-08-16	2023-08-16	500	500
IV2023081810042058	Schelde-estuarium	VS23/003	9	2023-08-16	2023-08-16	500	500
IV2023081810062097	Schelde-estuarium	VS23/004	9	2023-08-16	2023-08-16	500	500
IV2023081810081367	Schelde-estuarium	VS23/005	9	2023-08-16	2023-08-16	500	500
IV2023081810102541	Schelde-estuarium	VS23/006	9	2023-08-16	2023-08-16	500	500
IV2023081810112412	Schelde-estuarium	VS23/007	9	2023-08-16	2023-08-16	500	500
IV2023081810131249	Schelde-estuarium	VS23/008	9	2023-08-16	2023-08-16	500	500
IV2023081810183500	Schelde-estuarium	VS23/009	9	2023-08-16	2023-08-16	500	500
