recording_givid	survey	type_observed	classif_key	type_cover
IV2022111920552707	N2000meetnet_Heide_BHM_2022	2330_bu	Habitatsleutel v5	100
IV2022111920552952	N2000meetnet_Heide_BHM_2022	4030	Habitatsleutel v5	100
IV2022111920553012	N2000meetnet_Heide_BHM_2022	2330_bu	Habitatsleutel v5	100
IV2022111920553174	N2000meetnet_Heide_BHM_2022	2310	Habitatsleutel v5	100
IV2022111920553207	N2000meetnet_Heide_BHM_2022	2310	Habitatsleutel v5	100
IV2022111920553325	N2000meetnet_Heide_BHM_2022	4030	Habitatsleutel v5	100
IV2022111920553449	N2000meetnet_Heide_BHM_2022	4030	Habitatsleutel v5	100
IV2022111920553551	N2000meetnet_Heide_BHM_2022	2310	Habitatsleutel v5	100
IV2022111920553614	N2000meetnet_Heide_BHM_2022	2310	Habitatsleutel v5	100
IV2022111920553778	N2000meetnet_Heide_BHM_2022	4030	Habitatsleutel v5	100
IV2023010321142576	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321142600	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321142744	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	NA
IV2023010321142829	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321142965	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321143063	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321143122	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321143202	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321143364	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321143434	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321143488	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321143581	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	45
IV2023010321143581	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	55
IV2023010321143662	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321143786	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321143789	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321143811	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321143943	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321144081	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321144117	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321144128	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321144200	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321144390	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321144453	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321144573	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321144679	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	40
IV2023010321144679	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	60
IV2023010321144828	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321144893	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321144939	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321145091	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321145173	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321145220	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321145261	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321145332	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321145474	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321145550	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321145602	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321145661	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321145795	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321145811	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321145991	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321150073	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	100
IV2023010321150183	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023010321152468	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023062813235982	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2023062814065927	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2023062814335821	N2000meetnet_Grasland_BHM	0	Habitatsleutel v5	1
IV2023062814345852	N2000meetnet_Grasland_BHM	0	Habitatsleutel v5	0
IV2023070521085977	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	50
IV2023070521090020	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	70
IV2023070521090101	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	80
IV2023070521095964	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2023070521100068	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2023070521100157	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2023082314042047	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	100
IV2023090510334887	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023090510335160	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023090510335391	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	85
IV2023090510335534	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510335618	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510335850	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023090510335906	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510340108	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023090510340220	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510340300	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023090510340485	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510340563	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023090510340619	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510340710	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023090510340842	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	NA
IV2023090510340919	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023090510341018	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023090510341181	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023090510341228	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023090510341314	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510341335	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023090510341466	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510341547	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510341663	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023090510341797	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023090510341863	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023090510341997	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023090510342013	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510342143	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510342225	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023090510342363	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510342463	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023090510342509	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510342621	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510342648	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023090510342781	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510342842	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023090510342981	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023090510343053	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510343153	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510343263	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510343307	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510343475	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023090510343569	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023090510343692	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	100
IV2023090510343777	N2000_Duinen_fieldapp	2180	Habitatsleutel v5	100
IV2023090510343845	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	50
IV2023092116274841	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023092116274933	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2023092116275149	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023092116275212	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	100
IV2023092116275442	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023092116275524	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2023100916404773	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	10
IV2023100916404773	N2000meetnet_Grasland_BHM	4030	Habitatsleutel v5	20
IV2023100916404773	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	70
IV2023100916442261	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2023100917083603	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2023100917114784	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2023110621344809	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	100
IV2023110621344900	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	100
IV2023110621345140	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	100
IV2023110621345242	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	30
IV2023110621345242	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	70
IV2023110621345316	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	100
IV2023110621345537	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	10
IV2023110621345537	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	90
IV2023110621345656	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	70
IV2023110621345656	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	30
IV2023111315034722	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2023111315034840	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2023111315044871	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2023111315045033	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2023112210384880	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2023112210384976	N2000meetnet_Moeras_BHM	4030	Habitatsleutel v5	20
IV2023112210384976	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	80
IV2023112210385036	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2023112210385108	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2023112210385115	N2000meetnet_Moeras_BHM	4010	Habitatsleutel v5	25
IV2023112210385115	N2000meetnet_Moeras_BHM	4030	Habitatsleutel v5	5
IV2023112210385115	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	70
IV2023112210385202	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2023112210385221	N2000meetnet_Moeras_BHM	3130_aom	Habitatsleutel v5	10
IV2023112210385221	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	30
IV2023112210385221	N2000meetnet_Moeras_BHM	rbbso	Habitatsleutel v5	60
IV2023112210385346	N2000meetnet_Moeras_BHM	3130_aom	Habitatsleutel v5	5
IV2023112210385346	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	95
IV2023112210385438	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2023112210394800	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2023112210394817	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	60
IV2023112210394817	N2000meetnet_Moeras_BHM	rbbso	Habitatsleutel v5	60
IV2023112210395047	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2023112210395166	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2023112210404821	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2023112210404868	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2023112210404920	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2023112210414844	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2023112210414927	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2023112210415053	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2023112210415159	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2023112210415262	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2023112210415362	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2023112210415449	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2023112210415553	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2023112211584834	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	50
IV2023112211584940	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2023112211585000	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2023112211585116	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2023112211585192	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2023112211585213	N2000meetnet_Grasland_BHM	6230_hnk	Habitatsleutel v5	70
IV2023112211585273	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2023112211585385	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2023112211585390	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2023112211585475	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2023112211585518	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2023112211594876	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2023112211594906	N2000meetnet_Grasland_BHM	6230_hnk	Habitatsleutel v5	100
IV2023112211595021	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2023112211595203	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2023112211595328	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2023112211595425	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2023112211595537	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2023112211595610	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2023112211595753	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2023112418244874	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	80
IV2023112418244914	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	15
IV2023112418245050	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	25
IV2023112418245083	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	90
IV2023112418245116	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	50
IV2023112418254861	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	30
IV2023112418254905	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2023112418254934	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	70
IV2023112418255019	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	50
IV2023112418255105	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	60
IV2023112418255160	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	20
IV2023112418255255	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	90
IV2023112418255278	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2023112418255305	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	60
IV2023112418255367	N2000meetnet_Grasland_BHM	4030	Habitatsleutel v5	100
IV2023112418255428	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2023112418255461	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	80
IV2023112418264827	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2023112418265117	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2023112418265285	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2023112418265361	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	80
IV2023112418265488	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2023112418265569	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2023112418265759	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2023112418265865	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2023112418265917	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2023112418270012	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2023112418270129	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2023112418270281	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2023112418270328	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2023112418270496	N2000meetnet_Grasland_BHM	4030	Habitatsleutel v5	100
IV2023112418270554	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2024022816064875	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2024022816074889	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2024022816075089	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2024022816084855	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2024022816084935	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2024022816085019	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2024042613154169	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	70
IV2024042614002207	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	90
IV2024042614393033	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	60
IV2024042615355001	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	70
IV2024042616023224	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	80
IV2024051712260295	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	80
IV2024051712433805	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	80
IV2024051713202647	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	100
IV2024062806492234	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	20
IV2024062806492330	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	70
IV2024062806492433	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	80
IV2024062806502239	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2024062806502303	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2024062806502343	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	60
IV2024062806502408	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	20
IV2024062806502480	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	30
IV2024062806502484	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2024062806502532	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	80
IV2024062806502574	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	100
IV2024062806502611	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2024062806502629	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	80
IV2024062806502664	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2024062806512261	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2024062806512366	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2024062806512429	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2024062806512617	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2024062806512729	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2024062806512818	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2024062806512918	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	100
IV2024062806513063	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	100
IV2024062806513143	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2024062806513284	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2024062911272285	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	60
IV2024062911272312	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	50
IV2024062911272413	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	70
IV2024062911282221	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2024062911282307	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	60
IV2024062911282569	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2024062911282637	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	100
IV2024070821532202	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2024070821532421	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	75
IV2024070821532421	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	25
IV2024070821532575	N2000_Duinen_fieldapp	2120	Habitatsleutel v5	100
IV2024070821532631	N2000_Duinen_fieldapp	-9	Habitatsleutel v5	70
IV2024070821532631	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	30
IV2024070821532712	N2000_Duinen_fieldapp	2190_mp	Habitatsleutel v5	100
IV2024070821532795	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2024070821532853	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	90
IV2024070821532853	N2000_Duinen_fieldapp	2160	Habitatsleutel v5	10
IV2024071816032350	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	80
IV2024071816032403	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	40
IV2024071816032483	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2024071816032540	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	90
IV2024071816032573	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2024071816032654	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	90
IV2024071816032701	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	90
IV2024071816032777	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	0
IV2024071816032777	N2000meetnet_Grasland_BHM	rbbzil	Habitatsleutel v5	100
IV2024071816032833	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	40
IV2024071816032883	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	80
IV2024071816032922	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	60
IV2024071816032948	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2024071816042285	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2024071816042481	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2024071816042633	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2024071816042893	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	70
IV2024071816042986	N2000meetnet_Grasland_BHM	rbbzil	Habitatsleutel v5	100
IV2024071816043053	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2024071816043247	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2024071816043350	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	50
IV2024071816043493	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2024071816043638	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2024071816043731	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
