survey	recording_givid	user_reference	structure_var_code	structure_var	cover	cover_code
N2000meetnet_Heide_BHM_2022	IV2022111920543134	20406	ruig	verruiging_4030_2310	1.5	WT
N2000meetnet_Heide_BHM_2022	IV2022111920543357	29622	calcl	calluna_climaxfase	0.5	ZS
N2000meetnet_Heide_BHM_2022	IV2022111920543357	29622	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543357	29622	calon	calluna_ontwikkelingsfase	87.5	D
N2000meetnet_Heide_BHM_2022	IV2022111920543357	29622	calpi	calluna_pioniersfase	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920543357	29622	dwerg	dwergstruiken	87.5	D
N2000meetnet_Heide_BHM_2022	IV2022111920543357	29622	inexo	grijs_kronkelsteeltje	0.5	ZS
N2000meetnet_Heide_BHM_2022	IV2022111920543357	29622	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543357	29622	bos	verbossing	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543357	29622	gras	vergrassing_4030_2310	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920543357	29622	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543467	177078	inexo	grijs_kronkelsteeltje	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543467	177078	piobu	pioniersstadia_buntgras	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920543467	177078	pioza	pioniersstadia_open_bodem	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022111920543467	177078	pioli	pioniersstadie_korstmossen	1	S
N2000meetnet_Heide_BHM_2022	IV2022111920543467	177078	piomo	pioniersstadie_mossen	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920543467	177078	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543467	177078	bos	verbossing	50	50
N2000meetnet_Heide_BHM_2022	IV2022111920543467	177078	gras	vergrassing_4030_2310	1.5	WT
N2000meetnet_Heide_BHM_2022	IV2022111920543467	177078	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543522	50102	calcl	calluna_climaxfase	1.5	WT
N2000meetnet_Heide_BHM_2022	IV2022111920543522	50102	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543522	50102	calon	calluna_ontwikkelingsfase	87.5	D
N2000meetnet_Heide_BHM_2022	IV2022111920543522	50102	calpi	calluna_pioniersfase	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920543522	50102	dwerg	dwergstruiken	62.5	HB
N2000meetnet_Heide_BHM_2022	IV2022111920543522	50102	inexo	grijs_kronkelsteeltje	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920543522	50102	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543522	50102	bos	verbossing	0.5	0-x-1
N2000meetnet_Heide_BHM_2022	IV2022111920543522	50102	gras	vergrassing_4030_2310	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920543522	50102	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543578	361398	calcl	calluna_climaxfase	1.5	WT
N2000meetnet_Heide_BHM_2022	IV2022111920543578	361398	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543578	361398	calon	calluna_ontwikkelingsfase	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920543578	361398	calpi	calluna_pioniersfase	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920543578	361398	dwerg	dwergstruiken	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022111920543578	361398	inexo	grijs_kronkelsteeltje	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920543578	361398	piobu	pioniersstadia_buntgras	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920543578	361398	pioza	pioniersstadia_open_bodem	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920543578	361398	pioli	pioniersstadie_korstmossen	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920543578	361398	piomo	pioniersstadie_mossen	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022111920543578	361398	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543578	361398	bos	verbossing	1	1
N2000meetnet_Heide_BHM_2022	IV2022111920543578	361398	gras	vergrassing_4030_2310	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920543578	361398	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543645	33718	calcl	calluna_climaxfase	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920543645	33718	calde	calluna_degeneratiefase	0.5	ZS
N2000meetnet_Heide_BHM_2022	IV2022111920543645	33718	calon	calluna_ontwikkelingsfase	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920543645	33718	calpi	calluna_pioniersfase	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920543645	33718	dwerg	dwergstruiken	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022111920543645	33718	inexo	grijs_kronkelsteeltje	3	T
N2000meetnet_Heide_BHM_2022	IV2022111920543645	33718	piobu	pioniersstadia_buntgras	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920543645	33718	pioza	pioniersstadia_open_bodem	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920543645	33718	pioli	pioniersstadie_korstmossen	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022111920543645	33718	piomo	pioniersstadie_mossen	37.5	KB
N2000meetnet_Heide_BHM_2022	IV2022111920543645	33718	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM_2022	IV2022111920543645	33718	bos	verbossing	20	20
N2000meetnet_Heide_BHM_2022	IV2022111920543645	33718	gras	vergrassing_4030_2310	15	B
N2000meetnet_Heide_BHM_2022	IV2022111920543645	33718	ruig	verruiging_4030_2310	0	0
N2000_Duinen_fieldapp	IV2023010321143364	758961	clima	climax_2160	15	B
N2000_Duinen_fieldapp	IV2023010321143364	758961	degne	degeneratie_2160	3	T
N2000_Duinen_fieldapp	IV2023010321143364	758961	ontwi	ontwikkeling_2160	87.5	D
N2000_Duinen_fieldapp	IV2023010321143364	758961	opple	open plek_2160	15	B
N2000_Duinen_fieldapp	IV2023010321143364	758961	pioni	pionier_2160	3	T
N2000_Duinen_fieldapp	IV2023010321143364	758961	bos	verbossing	0	0
N2000_Duinen_fieldapp	IV2023010321143789	365745	clima	climax_2160	87.5	D
N2000_Duinen_fieldapp	IV2023010321143789	365745	degne	degeneratie_2160	3	T
N2000_Duinen_fieldapp	IV2023010321143789	365745	ontwi	ontwikkeling_2160	3	T
N2000_Duinen_fieldapp	IV2023010321143789	365745	opple	open plek_2160	3	T
N2000_Duinen_fieldapp	IV2023010321143789	365745	pioni	pionier_2160	0.5	ZS
N2000_Duinen_fieldapp	IV2023010321143789	365745	bos	verbossing	10	10
N2000_Duinen_fieldapp	IV2023010321144128	1021105	clima	climax_2160	0.5	ZS
N2000_Duinen_fieldapp	IV2023010321144128	1021105	degne	degeneratie_2160	0.5	ZS
N2000_Duinen_fieldapp	IV2023010321144128	1021105	ontwi	ontwikkeling_2160	87.5	D
N2000_Duinen_fieldapp	IV2023010321144128	1021105	opple	open plek_2160	15	B
N2000_Duinen_fieldapp	IV2023010321144128	1021105	pioni	pionier_2160	15	B
N2000_Duinen_fieldapp	IV2023010321144128	1021105	bos	verbossing	0	0
N2000_Duinen_fieldapp	IV2023010321144200	595121	clima	climax_2160	87.5	D
N2000_Duinen_fieldapp	IV2023010321144200	595121	degne	degeneratie_2160	15	B
N2000_Duinen_fieldapp	IV2023010321144200	595121	ontwi	ontwikkeling_2160	1	S
N2000_Duinen_fieldapp	IV2023010321144200	595121	opple	open plek_2160	1	S
N2000_Duinen_fieldapp	IV2023010321144200	595121	pioni	pionier_2160	0.5	ZS
N2000_Duinen_fieldapp	IV2023010321144200	595121	bos	verbossing	0	0
N2000_Duinen_fieldapp	IV2023010321144573	693425	clima	climax_2160	15	B
N2000_Duinen_fieldapp	IV2023010321144573	693425	clima	climax_2160	15	B
N2000_Duinen_fieldapp	IV2023010321144573	693425	degne	degeneratie_2160	1	S
N2000_Duinen_fieldapp	IV2023010321144573	693425	opple	open plek_2160	3	T
N2000_Duinen_fieldapp	IV2023010321144573	693425	pioni	pionier_2160	3	T
N2000_Duinen_fieldapp	IV2023010321144573	693425	bos	verbossing	0	0
N2000_Duinen_fieldapp	IV2023010321144679	8557745	clima	climax_2160	0.5	ZS
N2000_Duinen_fieldapp	IV2023010321144679	8557745	degne	degeneratie_2160	0.5	ZS
N2000_Duinen_fieldapp	IV2023010321144679	8557745	ontwi	ontwikkeling_2160	87.5	D
N2000_Duinen_fieldapp	IV2023010321144679	8557745	opple	open plek_2160	15	B
N2000_Duinen_fieldapp	IV2023010321144679	8557745	pioni	pionier_2160	15	B
N2000_Duinen_fieldapp	IV2023010321144679	8557745	bos	verbossing	0	0
N2000_Duinen_fieldapp	IV2023010321144828	890033	clima	climax_2160	15	B
N2000_Duinen_fieldapp	IV2023010321144828	890033	degne	degeneratie_2160	87.5	D
N2000_Duinen_fieldapp	IV2023010321144828	890033	ontwi	ontwikkeling_2160	1	S
N2000_Duinen_fieldapp	IV2023010321144828	890033	opple	open plek_2160	3	T
N2000_Duinen_fieldapp	IV2023010321144828	890033	pioni	pionier_2160	0.5	ZS
N2000_Duinen_fieldapp	IV2023010321144828	890033	bos	verbossing	0	0
N2000_Duinen_fieldapp	IV2023010321145261	971953	clima	climax_2160	37.5	KB
N2000_Duinen_fieldapp	IV2023010321145261	971953	degne	degeneratie_2160	3	T
N2000_Duinen_fieldapp	IV2023010321145261	971953	ontwi	ontwikkeling_2160	37.5	KB
N2000_Duinen_fieldapp	IV2023010321145261	971953	opple	open plek_2160	15	B
N2000_Duinen_fieldapp	IV2023010321145261	971953	pioni	pionier_2160	1	S
N2000_Duinen_fieldapp	IV2023010321145261	971953	bos	verbossing	0	0
N2000_Duinen_fieldapp	IV2023010321145332	877745	clima	climax_2160	1	S
N2000_Duinen_fieldapp	IV2023010321145332	877745	degne	degeneratie_2160	0.5	ZS
N2000_Duinen_fieldapp	IV2023010321145332	877745	ontwi	ontwikkeling_2160	87.5	D
N2000_Duinen_fieldapp	IV2023010321145332	877745	opple	open plek_2160	1	S
N2000_Duinen_fieldapp	IV2023010321145332	877745	pioni	pionier_2160	1	S
N2000_Duinen_fieldapp	IV2023010321145332	877745	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2023062813235982	1150886	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2023062814335821	dummy data	bos	verbossing	100	100
N2000meetnet_Grasland_BHM	IV2023070521085977	654598	bos	verbossing	10	10
N2000meetnet_Grasland_BHM	IV2023070521090020	1583446	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2023070521090101	498886	bos	verbossing	0	0
N2000meetnet_Bos_91E0_sf	IV2023082314042047	BV23/034	doho	aandeel dood hout	0	0
N2000meetnet_Bos_91E0_sf	IV2023082314042047	BV23/034	klvoo	bedekking kruidlaag (voorjaar)	80	80
N2000meetnet_Bos_91E0_sf	IV2023082314042047	BV23/034	grkl4	groeiklasse 4	87.5	D
N2000meetnet_Bos_91E0_sf	IV2023082314042047	BV23/034	grkl5	groeiklasse 5	1	S
N2000meetnet_Bos_91E0_sf	IV2023082314042047	BV23/034	ssbs	sleutelsoorten boom- en struiklaag	100	100
N2000_Duinen_fieldapp	IV2023090510334887	10219313	bos	verbossing	0	0
N2000_Duinen_fieldapp	IV2023090510335160	1013937	bos	verbossing	3	3
N2000_Duinen_fieldapp	IV2023090510335391	10184117	bos	verbossing	70	70
N2000_Duinen_fieldapp	IV2023090510335534	611505	klver	beperkte verstuiving_2120	20	20
N2000_Duinen_fieldapp	IV2023090510335534	611505	gfixe	gefixeerd_2120	0	0
N2000_Duinen_fieldapp	IV2023090510335534	611505	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510335534	611505	stver	sterke verstuiving_2120	40	40
N2000_Duinen_fieldapp	IV2023090510335534	611505	struc	structuurverstoringen (puin, …)	0.5	0-x-1
N2000_Duinen_fieldapp	IV2023090510335618	1047861	klver	beperkte verstuiving_2120	40	40
N2000_Duinen_fieldapp	IV2023090510335618	1047861	gfixe	gefixeerd_2120	5	5
N2000_Duinen_fieldapp	IV2023090510335618	1047861	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510335618	1047861	stver	sterke verstuiving_2120	0	0
N2000_Duinen_fieldapp	IV2023090510335618	1047861	struc	structuurverstoringen (puin, …)	5	5
N2000_Duinen_fieldapp	IV2023090510335906	10153777	klver	beperkte verstuiving_2120	6	6
N2000_Duinen_fieldapp	IV2023090510335906	10153777	gfixe	gefixeerd_2120	0	0
N2000_Duinen_fieldapp	IV2023090510335906	10153777	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510335906	10153777	stver	sterke verstuiving_2120	85	85
N2000_Duinen_fieldapp	IV2023090510335906	10153777	struc	structuurverstoringen (puin, …)	0.5	0-x-1
N2000_Duinen_fieldapp	IV2023090510340220	10665777	klver	beperkte verstuiving_2120	65	65
N2000_Duinen_fieldapp	IV2023090510340220	10665777	gfixe	gefixeerd_2120	5	5
N2000_Duinen_fieldapp	IV2023090510340220	10665777	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510340220	10665777	stver	sterke verstuiving_2120	25	25
N2000_Duinen_fieldapp	IV2023090510340220	10665777	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023090510340300	10283825	bos	verbossing	5	5
N2000_Duinen_fieldapp	IV2023090510340485	1009077	klver	beperkte verstuiving_2120	0	0
N2000_Duinen_fieldapp	IV2023090510340485	1009077	gfixe	gefixeerd_2120	35	35
N2000_Duinen_fieldapp	IV2023090510340485	1009077	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510340485	1009077	stver	sterke verstuiving_2120	65	65
N2000_Duinen_fieldapp	IV2023090510340485	1009077	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023090510340563	1015221	bos	verbossing	48	48
N2000_Duinen_fieldapp	IV2023090510340619	10129201	klver	beperkte verstuiving_2120	0	0
N2000_Duinen_fieldapp	IV2023090510340619	10129201	gfixe	gefixeerd_2120	0	0
N2000_Duinen_fieldapp	IV2023090510340619	10129201	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510340619	10129201	stver	sterke verstuiving_2120	60	60
N2000_Duinen_fieldapp	IV2023090510340619	10129201	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023090510340710	101169	bos	verbossing	0	0
N2000_Duinen_fieldapp	IV2023090510340842	10186545	bos	verbossing	22	22
N2000_Duinen_fieldapp	IV2023090510340919	10260273	bos	verbossing	2	2
N2000_Duinen_fieldapp	IV2023090510341314	10010417	klver	beperkte verstuiving_2120	10	10
N2000_Duinen_fieldapp	IV2023090510341314	10010417	gfixe	gefixeerd_2120	15	15
N2000_Duinen_fieldapp	IV2023090510341314	10010417	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510341314	10010417	stver	sterke verstuiving_2120	25	25
N2000_Duinen_fieldapp	IV2023090510341314	10010417	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023090510341335	10186545	bos	verbossing	5	5
N2000_Duinen_fieldapp	IV2023090510341466	10350385	klver	beperkte verstuiving_2120	90	90
N2000_Duinen_fieldapp	IV2023090510341466	10350385	gfixe	gefixeerd_2120	0	0
N2000_Duinen_fieldapp	IV2023090510341466	10350385	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510341466	10350385	stver	sterke verstuiving_2120	0	0
N2000_Duinen_fieldapp	IV2023090510341466	10350385	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023090510341547	10239793	klver	beperkte verstuiving_2120	0	0
N2000_Duinen_fieldapp	IV2023090510341547	10239793	gfixe	gefixeerd_2120	0	0
N2000_Duinen_fieldapp	IV2023090510341547	10239793	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510341547	10239793	stver	sterke verstuiving_2120	100	100
N2000_Duinen_fieldapp	IV2023090510341547	10239793	struc	structuurverstoringen (puin, …)	7	7
N2000_Duinen_fieldapp	IV2023090510341663	20081	bos	verbossing	18	18
N2000_Duinen_fieldapp	IV2023090510341797	10157493	bos	verbossing	35	35
N2000_Duinen_fieldapp	IV2023090510341863	10057905	bos	verbossing	0.5	0-x-1
N2000_Duinen_fieldapp	IV2023090510342013	10578737	klver	beperkte verstuiving_2120	0	0
N2000_Duinen_fieldapp	IV2023090510342013	10578737	gfixe	gefixeerd_2120	0	0
N2000_Duinen_fieldapp	IV2023090510342013	10578737	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510342013	10578737	stver	sterke verstuiving_2120	100	100
N2000_Duinen_fieldapp	IV2023090510342013	10578737	struc	structuurverstoringen (puin, …)	1	1
N2000_Duinen_fieldapp	IV2023090510342143	363313	klver	beperkte verstuiving_2120	NA	NA
N2000_Duinen_fieldapp	IV2023090510342143	363313	gfixe	gefixeerd_2120	0	0
N2000_Duinen_fieldapp	IV2023090510342143	363313	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510342143	363313	stver	sterke verstuiving_2120	65	65
N2000_Duinen_fieldapp	IV2023090510342143	363313	struc	structuurverstoringen (puin, …)	35	35
N2000_Duinen_fieldapp	IV2023090510342225	10082997	bos	verbossing	0	0
N2000_Duinen_fieldapp	IV2023090510342363	163633	klver	beperkte verstuiving_2120	0	0
N2000_Duinen_fieldapp	IV2023090510342363	163633	gfixe	gefixeerd_2120	50	50
N2000_Duinen_fieldapp	IV2023090510342363	163633	rijsh	rijshout bij type 2120	NA	NA
N2000_Duinen_fieldapp	IV2023090510342363	163633	stver	sterke verstuiving_2120	50	50
N2000_Duinen_fieldapp	IV2023090510342363	163633	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023090510342463	10082417	bos	verbossing	40	40
N2000_Duinen_fieldapp	IV2023090510342509	10333745	klver	beperkte verstuiving_2120	20	20
N2000_Duinen_fieldapp	IV2023090510342509	10333745	gfixe	gefixeerd_2120	0	0
N2000_Duinen_fieldapp	IV2023090510342509	10333745	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510342509	10333745	stver	sterke verstuiving_2120	0	0
N2000_Duinen_fieldapp	IV2023090510342509	10333745	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023090510342621	10130609	klver	beperkte verstuiving_2120	20	20
N2000_Duinen_fieldapp	IV2023090510342621	10130609	gfixe	gefixeerd_2120	15	15
N2000_Duinen_fieldapp	IV2023090510342621	10130609	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510342621	10130609	stver	sterke verstuiving_2120	10	10
N2000_Duinen_fieldapp	IV2023090510342621	10130609	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023090510342648	103425	bos	verbossing	18	18
N2000_Duinen_fieldapp	IV2023090510342781	10323381	klver	beperkte verstuiving_2120	0	0
N2000_Duinen_fieldapp	IV2023090510342781	10323381	gfixe	gefixeerd_2120	0	0
N2000_Duinen_fieldapp	IV2023090510342781	10323381	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510342781	10323381	stver	sterke verstuiving_2120	100	100
N2000_Duinen_fieldapp	IV2023090510342781	10323381	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023090510342842	10157873	bos	verbossing	2	2
N2000_Duinen_fieldapp	IV2023090510343053	10038833	klver	beperkte verstuiving_2120	2	2
N2000_Duinen_fieldapp	IV2023090510343053	10038833	gfixe	gefixeerd_2120	0	0
N2000_Duinen_fieldapp	IV2023090510343053	10038833	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510343053	10038833	stver	sterke verstuiving_2120	55	55
N2000_Duinen_fieldapp	IV2023090510343053	10038833	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023090510343153	10071601	klver	beperkte verstuiving_2120	20	20
N2000_Duinen_fieldapp	IV2023090510343153	10071601	gfixe	gefixeerd_2120	5	5
N2000_Duinen_fieldapp	IV2023090510343153	10071601	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510343153	10071601	stver	sterke verstuiving_2120	30	30
N2000_Duinen_fieldapp	IV2023090510343153	10071601	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023090510343263	1021105	klver	beperkte verstuiving_2120	20	20
N2000_Duinen_fieldapp	IV2023090510343263	1021105	gfixe	gefixeerd_2120	5	5
N2000_Duinen_fieldapp	IV2023090510343263	1021105	stver	sterke verstuiving_2120	15	15
N2000_Duinen_fieldapp	IV2023090510343307	651057_1	klver	beperkte verstuiving_2120	4	4
N2000_Duinen_fieldapp	IV2023090510343307	651057_1	gfixe	gefixeerd_2120	2	2
N2000_Duinen_fieldapp	IV2023090510343307	651057_1	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510343307	651057_1	stver	sterke verstuiving_2120	90	90
N2000_Duinen_fieldapp	IV2023090510343307	651057_1	struc	structuurverstoringen (puin, …)	2	2
N2000_Duinen_fieldapp	IV2023090510343475	10172209	bos	verbossing	0	0
N2000_Duinen_fieldapp	IV2023090510343569	507697	klver	beperkte verstuiving_2120	30	30
N2000_Duinen_fieldapp	IV2023090510343569	507697	gfixe	gefixeerd_2120	0	0
N2000_Duinen_fieldapp	IV2023090510343569	507697	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510343569	507697	stver	sterke verstuiving_2120	70	70
N2000_Duinen_fieldapp	IV2023090510343569	507697	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023090510343692	1354545	bos	verbossing	10	10
N2000_Duinen_fieldapp	IV2023090510343845	103601	klver	beperkte verstuiving_2120	0.5	0-x-1
N2000_Duinen_fieldapp	IV2023090510343845	103601	gfixe	gefixeerd_2120	0	0
N2000_Duinen_fieldapp	IV2023090510343845	103601	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023090510343845	103601	stver	sterke verstuiving_2120	5	5
N2000_Duinen_fieldapp	IV2023090510343845	103601	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023092116274841	10138801	klver	beperkte verstuiving_2120	0	0
N2000_Duinen_fieldapp	IV2023092116274841	10138801	gfixe	gefixeerd_2120	0	0
N2000_Duinen_fieldapp	IV2023092116274841	10138801	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023092116274841	10138801	stver	sterke verstuiving_2120	75	75
N2000_Duinen_fieldapp	IV2023092116274841	10138801	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023092116274933	10157365	bos	verbossing	0.5	0-x-1
N2000_Duinen_fieldapp	IV2023092116275149	10233009	klver	beperkte verstuiving_2120	15	15
N2000_Duinen_fieldapp	IV2023092116275149	10233009	gfixe	gefixeerd_2120	50	50
N2000_Duinen_fieldapp	IV2023092116275149	10233009	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023092116275149	10233009	stver	sterke verstuiving_2120	5	5
N2000_Duinen_fieldapp	IV2023092116275149	10233009	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023092116275212	4877105	bos	verbossing	0.5	0-x-1
N2000_Duinen_fieldapp	IV2023092116275442	1053873	klver	beperkte verstuiving_2120	15	15
N2000_Duinen_fieldapp	IV2023092116275442	1053873	gfixe	gefixeerd_2120	5	5
N2000_Duinen_fieldapp	IV2023092116275442	1053873	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023092116275442	1053873	stver	sterke verstuiving_2120	25	25
N2000_Duinen_fieldapp	IV2023092116275442	1053873	struc	structuurverstoringen (puin, …)	0	0
N2000_Duinen_fieldapp	IV2023092116275524	10300977	klver	beperkte verstuiving_2120	20	20
N2000_Duinen_fieldapp	IV2023092116275524	10300977	gfixe	gefixeerd_2120	55	55
N2000_Duinen_fieldapp	IV2023092116275524	10300977	rijsh	rijshout bij type 2120	0	0
N2000_Duinen_fieldapp	IV2023092116275524	10300977	stver	sterke verstuiving_2120	0	0
N2000_Duinen_fieldapp	IV2023092116275524	10300977	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Grasland_BHM	IV2023100916404773	19510	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2023100917083603	412726	bos	verbossing	0	0
N2000_Duinen_fieldapp	IV2023110621344809	10415921	bos	verbossing	60	60
N2000_Duinen_fieldapp	IV2023110621344900	12644145	bos	verbossing	40	40
N2000_Duinen_fieldapp	IV2023110621345140	12054321	bos	verbossing	1	1
N2000_Duinen_fieldapp	IV2023110621345242	11530033	bos	verbossing	22	22
N2000_Duinen_fieldapp	IV2023110621345316	7335729	bos	verbossing	5	5
N2000_Duinen_fieldapp	IV2023110621345537	1240881	bos	verbossing	0	0
N2000_Duinen_fieldapp	IV2023110621345656	12545841	bos	verbossing	10	10
N2000meetnet_Moeras_BHM	IV2023111315034722	1004470	struc	structuurschade	0	0
