ID	record_id	Criterium	Indicator	Voorwaarde	Waarde	Type	Invoertype	Eenheid	plot_type
ZSCPQ330_2021-08-12	IV2021120909551147	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	90	Percentage	NA	%	circle
ZSCPQ330_2021-08-12	IV2021120909551147	Structuur	minimum structuurareaal	MSA	2.4191	Decimaal getal	NA	ha	circle
ZSCPQ331_2021-08-12	IV2021120910162640	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ331_2021-08-12	IV2021120910162640	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	7	Decimaal getal	NA	NA	circle
ZSCPQ331_2021-08-12	IV2021120910162640	Structuur	bosconstantie	bosconstantie	31	Geheel getal	NA	NA	circle
ZSCPQ331_2021-08-12	IV2021120910162640	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ331_2021-08-12	IV2021120910162640	Structuur	minimum structuurareaal	MSA	3.4588	Decimaal getal	NA	ha	circle
ZSCPQ332_2021-08-11	IV2021120816050713	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ332_2021-08-11	IV2021120816050713	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	9	Decimaal getal	NA	NA	circle
ZSCPQ332_2021-08-11	IV2021120816050713	Structuur	bosconstantie	bosconstantie	31	Geheel getal	NA	NA	circle
ZSCPQ332_2021-08-11	IV2021120816050713	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ332_2021-08-11	IV2021120816050713	Structuur	minimum structuurareaal	MSA	3.3407	Decimaal getal	NA	ha	circle
ZSCPQ333_2021-08-11	IV2021120814532166	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ333_2021-08-11	IV2021120814532166	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA	circle
ZSCPQ333_2021-08-11	IV2021120814532166	Structuur	bosconstantie	bosconstantie	24	Geheel getal	NA	NA	circle
ZSCPQ333_2021-08-11	IV2021120814532166	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ333_2021-08-11	IV2021120814532166	Structuur	minimum structuurareaal	MSA	1.7285	Decimaal getal	NA	ha	circle
ZSCPQ334_2021-08-16	IV2021121009513536	Structuur	aandeel dood hout	aandeel dood hout	3	Percentage	NA	%	circle
ZSCPQ334_2021-08-16	IV2021121009513536	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA	circle
ZSCPQ334_2021-08-16	IV2021121009513536	Structuur	bosconstantie	bosconstantie	24	Geheel getal	NA	NA	circle
ZSCPQ334_2021-08-16	IV2021121009513536	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ334_2021-08-16	IV2021121009513536	Structuur	minimum structuurareaal	MSA	0.1565	Decimaal getal	NA	ha	circle
ZSCPQ335_2021-08-12	IV2021120911133706	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ335_2021-08-12	IV2021120911133706	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	3	Decimaal getal	NA	NA	circle
ZSCPQ335_2021-08-12	IV2021120911133706	Structuur	bosconstantie	bosconstantie	31	Geheel getal	NA	NA	circle
ZSCPQ335_2021-08-12	IV2021120911133706	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ335_2021-08-12	IV2021120911133706	Structuur	minimum structuurareaal	MSA	3.4588	Decimaal getal	NA	ha	circle
ZSCPQ336_2021-08-12	IV2021120912071334	Structuur	aandeel dood hout	aandeel dood hout	3	Percentage	NA	%	circle
ZSCPQ336_2021-08-12	IV2021120912071334	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	6	Decimaal getal	NA	NA	circle
ZSCPQ336_2021-08-12	IV2021120912071334	Structuur	bosconstantie	bosconstantie	31	Geheel getal	NA	NA	circle
ZSCPQ336_2021-08-12	IV2021120912071334	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ336_2021-08-12	IV2021120912071334	Structuur	minimum structuurareaal	MSA	7.1516	Decimaal getal	NA	ha	circle
ZSCPQ337_2021-08-18	IV2021121015355696	Structuur	aandeel dood hout	aandeel dood hout	3	Percentage	NA	%	circle
ZSCPQ337_2021-08-18	IV2021121015355696	Structuur	overstromingsregime	aandeel overstromende vloeden	26	Percentage	NA	%	circle
ZSCPQ337_2021-08-18	IV2021121015355696	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA	circle
ZSCPQ337_2021-08-18	IV2021121015355696	Structuur	bosconstantie	bosconstantie	31	Geheel getal	NA	NA	circle
ZSCPQ337_2021-08-18	IV2021121015355696	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ337_2021-08-18	IV2021121015355696	Structuur	minimum structuurareaal	MSA	43.9584	Decimaal getal	NA	ha	circle
ZSCPQ338_2021-08-18	IV2021121014550732	Structuur	aandeel dood hout	aandeel dood hout	0	Percentage	NA	%	circle
ZSCPQ338_2021-08-18	IV2021121014550732	Structuur	overstromingsregime	aandeel overstromende vloeden	25	Percentage	NA	%	circle
ZSCPQ338_2021-08-18	IV2021121014550732	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA	circle
ZSCPQ338_2021-08-18	IV2021121014550732	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ338_2021-08-18	IV2021121014550732	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ338_2021-08-18	IV2021121014550732	Structuur	minimum structuurareaal	MSA	43.9584	Decimaal getal	NA	ha	circle
ZSCPQ339_2021-08-17	IV2021121012021172	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ339_2021-08-17	IV2021121012021172	Structuur	overstromingsregime	aandeel overstromende vloeden	47	Percentage	NA	%	circle
ZSCPQ339_2021-08-17	IV2021121012021172	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	4	Decimaal getal	NA	NA	circle
ZSCPQ339_2021-08-17	IV2021121012021172	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ339_2021-08-17	IV2021121012021172	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ339_2021-08-17	IV2021121012021172	Structuur	minimum structuurareaal	MSA	13.5082	Decimaal getal	NA	ha	circle
ZSCPQ340_2021-08-18	IV2021121014112438	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ340_2021-08-18	IV2021121014112438	Structuur	overstromingsregime	aandeel overstromende vloeden	27	Percentage	NA	%	circle
ZSCPQ340_2021-08-18	NA	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA	NA
ZSCPQ340_2021-08-18	IV2021121014112438	Structuur	bosconstantie	bosconstantie	31	Geheel getal	NA	NA	circle
ZSCPQ340_2021-08-18	IV2021121014112438	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	70	Percentage	NA	%	circle
ZSCPQ340_2021-08-18	IV2021121014112438	Structuur	minimum structuurareaal	MSA	5.958	Decimaal getal	NA	ha	circle
ZSCPQ341_2021-08-17	IV2021121013463152	Structuur	aandeel dood hout	aandeel dood hout	3	Percentage	NA	%	circle
ZSCPQ341_2021-08-17	IV2021121013463152	Structuur	overstromingsregime	aandeel overstromende vloeden	28	Percentage	NA	%	circle
ZSCPQ341_2021-08-17	NA	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA	NA
ZSCPQ341_2021-08-17	IV2021121013463152	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ341_2021-08-17	IV2021121013463152	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ341_2021-08-17	IV2021121013463152	Structuur	minimum structuurareaal	MSA	7.5339	Decimaal getal	NA	ha	circle
ZSCPQ342_2021-08-17	IV2021121013573179	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ342_2021-08-17	IV2021121013573179	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	6	Decimaal getal	NA	NA	circle
ZSCPQ342_2021-08-17	IV2021121013573179	Structuur	bosconstantie	bosconstantie	14	Geheel getal	NA	NA	circle
ZSCPQ342_2021-08-17	IV2021121013573179	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ342_2021-08-17	IV2021121013573179	Structuur	minimum structuurareaal	MSA	1.1613	Decimaal getal	NA	ha	circle
ZSCPQ343_2021-08-18	IV2021121015095749	Structuur	aandeel dood hout	aandeel dood hout	3	Percentage	NA	%	circle
ZSCPQ343_2021-08-18	IV2021121015095749	Structuur	overstromingsregime	aandeel overstromende vloeden	30	Percentage	NA	%	circle
ZSCPQ343_2021-08-18	IV2021121015095749	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA	circle
ZSCPQ343_2021-08-18	IV2021121015095749	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ343_2021-08-18	IV2021121015095749	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ343_2021-08-18	IV2021121015095749	Structuur	minimum structuurareaal	MSA	43.9584	Decimaal getal	NA	ha	circle
ZSCPQ344_2021-08-16	IV2021121010562649	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ344_2021-08-16	IV2021121010562649	Structuur	overstromingsregime	aandeel overstromende vloeden	29	Percentage	NA	%	circle
ZSCPQ344_2021-08-16	NA	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA	NA
ZSCPQ344_2021-08-16	IV2021121010562649	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ344_2021-08-16	IV2021121010562649	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ344_2021-08-16	IV2021121010562649	Structuur	minimum structuurareaal	MSA	18.9073	Decimaal getal	NA	ha	circle
ZSCPQ345_2021-08-17	IV2021121012265816	Structuur	aandeel dood hout	aandeel dood hout	3	Percentage	NA	%	circle
ZSCPQ345_2021-08-17	IV2021121012265816	Structuur	overstromingsregime	aandeel overstromende vloeden	20	Percentage	NA	%	circle
ZSCPQ345_2021-08-17	IV2021121012265816	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	3	Decimaal getal	NA	NA	circle
ZSCPQ345_2021-08-17	IV2021121012265816	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ345_2021-08-17	IV2021121012265816	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ345_2021-08-17	IV2021121012265816	Structuur	minimum structuurareaal	MSA	13.5082	Decimaal getal	NA	ha	circle
ZSCPQ346_2021-08-18	IV2021121014201006	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ346_2021-08-18	IV2021121014201006	Structuur	overstromingsregime	aandeel overstromende vloeden	41	Percentage	NA	%	circle
ZSCPQ346_2021-08-18	IV2021121014201006	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA	circle
ZSCPQ346_2021-08-18	IV2021121014201006	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ346_2021-08-18	IV2021121014201006	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	90	Percentage	NA	%	circle
ZSCPQ346_2021-08-18	IV2021121014201006	Structuur	minimum structuurareaal	MSA	16.0591	Decimaal getal	NA	ha	circle
ZSCPQ347_2022-09-20	IV2022092214433481	Structuur	aandeel dood hout	aandeel dood hout	3	Percentage	NA	%	circle
ZSCPQ347_2022-09-20	IV2022092214433481	Structuur	overstromingsregime	aandeel overstromende vloeden	21	Percentage	NA	%	circle
ZSCPQ347_2022-09-20	NA	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA	NA
ZSCPQ347_2022-09-20	IV2022092214433481	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ347_2022-09-20	IV2022092214433481	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	90	Percentage	NA	%	circle
ZSCPQ347_2022-09-20	IV2022092214433481	Structuur	minimum structuurareaal	MSA	18.9073	Decimaal getal	NA	ha	circle
ZSCPQ348_2022-09-20	IV2022092214481900	Structuur	aandeel dood hout	aandeel dood hout	3	Percentage	NA	%	circle
ZSCPQ348_2022-09-20	IV2022092214481900	Structuur	overstromingsregime	aandeel overstromende vloeden	32	Percentage	NA	%	circle
ZSCPQ348_2022-09-20	NA	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA	NA
ZSCPQ348_2022-09-20	IV2022092214481900	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ348_2022-09-20	IV2022092214481900	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ348_2022-09-20	IV2022092214481900	Structuur	minimum structuurareaal	MSA	18.9073	Decimaal getal	NA	ha	circle
ZSCPQ349_2022-09-20	IV2022092214294369	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ349_2022-09-20	IV2022092214294369	Structuur	overstromingsregime	aandeel overstromende vloeden	25	Percentage	NA	%	circle
ZSCPQ349_2022-09-20	IV2022092214294369	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	1	Decimaal getal	NA	NA	circle
ZSCPQ349_2022-09-20	IV2022092214294369	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ349_2022-09-20	IV2022092214294369	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ349_2022-09-20	IV2022092214294369	Structuur	minimum structuurareaal	MSA	2.6987	Decimaal getal	NA	ha	circle
ZSCPQ350_2022-09-21	IV2022092215103643	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ350_2022-09-21	IV2022092215103643	Structuur	overstromingsregime	aandeel overstromende vloeden	21	Percentage	NA	%	circle
ZSCPQ350_2022-09-21	IV2022092215103643	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	1	Decimaal getal	NA	NA	circle
ZSCPQ350_2022-09-21	IV2022092215103643	Structuur	bosconstantie	bosconstantie	14	Geheel getal	NA	NA	circle
ZSCPQ350_2022-09-21	IV2022092215103643	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ350_2022-09-21	IV2022092215103643	Structuur	minimum structuurareaal	MSA	43.9584	Decimaal getal	NA	ha	circle
ZSCPQ351_2022-09-21	IV2022092215204159	Structuur	aandeel dood hout	aandeel dood hout	3	Percentage	NA	%	circle
ZSCPQ351_2022-09-21	IV2022092215204159	Structuur	overstromingsregime	aandeel overstromende vloeden	34	Percentage	NA	%	circle
ZSCPQ351_2022-09-21	IV2022092215204159	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	3	Decimaal getal	NA	NA	circle
ZSCPQ351_2022-09-21	IV2022092215204159	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ351_2022-09-21	IV2022092215204159	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ351_2022-09-21	IV2022092215204159	Structuur	minimum structuurareaal	MSA	43.9584	Decimaal getal	NA	ha	circle
ZSCPQ352_2022-09-21	IV2022092214541032	Structuur	aandeel dood hout	aandeel dood hout	3	Percentage	NA	%	circle
ZSCPQ352_2022-09-21	IV2022092214541032	Structuur	overstromingsregime	aandeel overstromende vloeden	28	Percentage	NA	%	circle
ZSCPQ352_2022-09-21	NA	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA	NA
ZSCPQ352_2022-09-21	IV2022092214541032	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ352_2022-09-21	IV2022092214541032	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ352_2022-09-21	IV2022092214541032	Structuur	minimum structuurareaal	MSA	18.9073	Decimaal getal	NA	ha	circle
ZSCPQ353_2022-09-21	IV2022092215014232	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ353_2022-09-21	IV2022092215014232	Structuur	overstromingsregime	aandeel overstromende vloeden	31	Percentage	NA	%	circle
ZSCPQ353_2022-09-21	IV2022092215014232	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	1	Decimaal getal	NA	NA	circle
ZSCPQ353_2022-09-21	IV2022092215014232	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ353_2022-09-21	IV2022092215014232	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ353_2022-09-21	IV2022092215014232	Structuur	minimum structuurareaal	MSA	18.9073	Decimaal getal	NA	ha	circle
ZSCPQ354_2022-09-20	IV2022092214380635	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ354_2022-09-20	IV2022092214380635	Structuur	overstromingsregime	aandeel overstromende vloeden	41	Percentage	NA	%	circle
ZSCPQ354_2022-09-20	NA	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA	NA
ZSCPQ354_2022-09-20	IV2022092214380635	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ354_2022-09-20	IV2022092214380635	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ354_2022-09-20	IV2022092214380635	Structuur	minimum structuurareaal	MSA	13.5082	Decimaal getal	NA	ha	circle
ZSCPQ355_2022-09-20	IV2022092214172685	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ355_2022-09-20	IV2022092214172685	Structuur	overstromingsregime	aandeel overstromende vloeden	22	Percentage	NA	%	circle
ZSCPQ355_2022-09-20	IV2022092214172685	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	3	Decimaal getal	NA	NA	circle
ZSCPQ355_2022-09-20	IV2022092214172685	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ355_2022-09-20	IV2022092214172685	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	60	Percentage	NA	%	circle
ZSCPQ355_2022-09-20	IV2022092214172685	Structuur	minimum structuurareaal	MSA	5.958	Decimaal getal	NA	ha	circle
ZSCPQ356_2022-09-21	IV2022092215375594	Structuur	aandeel dood hout	aandeel dood hout	3	Percentage	NA	%	circle
ZSCPQ356_2022-09-21	IV2022092215375594	Structuur	overstromingsregime	aandeel overstromende vloeden	28	Percentage	NA	%	circle
ZSCPQ356_2022-09-21	NA	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	0	Decimaal getal	NA	NA	NA
ZSCPQ356_2022-09-21	IV2022092215375594	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ356_2022-09-21	IV2022092215375594	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ356_2022-09-21	IV2022092215375594	Structuur	minimum structuurareaal	MSA	43.9584	Decimaal getal	NA	ha	circle
ZSCPQ370_2023-08-18	IV2024051713202647	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ370_2023-08-18	IV2024051713202647	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	4	Decimaal getal	NA	NA	circle
ZSCPQ370_2023-08-18	IV2024051713202647	Structuur	bosconstantie	bosconstantie	14	Geheel getal	NA	NA	circle
ZSCPQ370_2023-08-18	IV2024051713202647	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	90	Percentage	NA	%	circle
ZSCPQ370_2023-08-18	IV2024051713202647	Structuur	minimum structuurareaal	MSA	3.8475	Decimaal getal	NA	ha	circle
ZSCPQ371_2023-08-17	IV2024042615355001	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ371_2023-08-17	IV2024042615355001	Structuur	overstromingsregime	aandeel overstromende vloeden	28	Percentage	NA	%	circle
ZSCPQ371_2023-08-17	IV2024042615355001	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	3	Decimaal getal	NA	NA	circle
ZSCPQ371_2023-08-17	IV2024042615355001	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ371_2023-08-17	IV2024042615355001	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ371_2023-08-17	IV2024042615355001	Structuur	minimum structuurareaal	MSA	10.8396	Decimaal getal	NA	ha	circle
ZSCPQ372_2023-08-17	IV2024042614393033	Structuur	aandeel dood hout	aandeel dood hout	4	Percentage	NA	%	circle
ZSCPQ372_2023-08-17	IV2024042614393033	Structuur	overstromingsregime	aandeel overstromende vloeden	36	Percentage	NA	%	circle
ZSCPQ372_2023-08-17	IV2024042614393033	Structuur	hoeveelheid dik dood hout	aantal exemplaren dik dood hout per ha	2	Decimaal getal	NA	NA	circle
ZSCPQ372_2023-08-17	IV2024042614393033	Structuur	bosconstantie	bosconstantie	35	Geheel getal	NA	NA	circle
ZSCPQ372_2023-08-17	IV2024042614393033	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	100	Percentage	NA	%	circle
ZSCPQ372_2023-08-17	IV2024042614393033	Structuur	minimum structuurareaal	MSA	10.8396	Decimaal getal	NA	ha	circle
