record_id	Vegetatielaag	Kenmerk	TypeKenmerk	Waarde	Type	Eenheid	Invoertype	ID
IV2024090317350336	NA	groeiklasse 1	studiegroep	15	Percentage	%	NA	ZSCPQ379_2024-08-26
IV2024090317350336	NA	groeiklasse 2	studiegroep	1	Percentage	%	NA	ZSCPQ379_2024-08-26
IV2024090317350336	NA	groeiklasse 4	studiegroep	15	Percentage	%	NA	ZSCPQ379_2024-08-26
IV2024090317350336	NA	groeiklasse 5	studiegroep	37.5	Percentage	%	NA	ZSCPQ379_2024-08-26
IV2024090317350336	NA	groeiklasse 6	studiegroep	0.5	Percentage	%	NA	ZSCPQ379_2024-08-26
IV2024091119250991	boomlaag	Salix x rubens Schrank	Soort_Latijn	62	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Acer pseudoplatanus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Angelica sylvestris L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Circaea lutetiana L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Festuca gigantea (L.) Vill.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Fraxinus excelsior L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Geum urbanum L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Glechoma hederacea L.	Soort_Latijn	60	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Hedera helix L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	4	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Poa trivialis L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Rubus	Soort_Latijn	2	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Rubus caesius L.	Soort_Latijn	30	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Rumex sanguineus L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Scrophularia auriculata L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	kruidlaag	Urtica dioica L.	Soort_Latijn	40	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	moslaag	Brachythecium rutabulum (Hedw.) Schimp.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	moslaag	Fissidens	Soort_Latijn	1	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	moslaag	Kindbergia praelonga (Hedw.) Ochyra	Soort_Latijn	2	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	struiklaag	Acer pseudoplatanus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	struiklaag	Crataegus monogyna Jacq.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	NA	groeiklasse 2	studiegroep	3	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	NA	groeiklasse 3	studiegroep	0.5	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	NA	groeiklasse 4	studiegroep	15	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	NA	groeiklasse 5	studiegroep	37.5	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091119250991	NA	groeiklasse 6	studiegroep	37.5	Percentage	%	NA	ZSCPQ380_2024-08-26
IV2024091309212223	boomlaag	Fraxinus excelsior L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	boomlaag	Salix fragilis L.	Soort_Latijn	17	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	boomlaag	Salix x rubens Schrank	Soort_Latijn	47	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Aegopodium podagraria L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Arctium	Soort_Latijn	2	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Brachypodium sylvaticum (Huds.) Beauv.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Cardamine impatiens L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Carduus crispus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Crataegus monogyna Jacq.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Dactylis glomerata L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Euonymus europaeus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Festuca gigantea (L.) Vill.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Filipendula ulmaria (L.) Maxim.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Fraxinus excelsior L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Geum urbanum L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Glechoma hederacea L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Lamium maculatum L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Lapsana communis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Poa trivialis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Rubus caesius L.	Soort_Latijn	32	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Rumex sanguineus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Symphytum officinale L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	kruidlaag	Urtica dioica L.	Soort_Latijn	60	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	moslaag	Fissidens	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	moslaag	Kindbergia praelonga (Hedw.) Ochyra	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	struiklaag	Crataegus monogyna Jacq.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	struiklaag	Fraxinus excelsior L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	struiklaag	Humulus lupulus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	struiklaag	Juglans regia L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	struiklaag	Salix x sericans Tausch ex. A. Kerner	Soort_Latijn	4	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	struiklaag	Sambucus nigra L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	NA	groeiklasse 2	studiegroep	1	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	NA	groeiklasse 3	studiegroep	0.5	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	NA	groeiklasse 4	studiegroep	37.5	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	NA	groeiklasse 5	studiegroep	37.5	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091309212223	NA	groeiklasse 6	studiegroep	15	Percentage	%	NA	ZSCPQ381_2024-08-27
IV2024091311121782	boomlaag	Fraxinus excelsior L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	boomlaag	Salix fragilis L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	boomlaag	Salix x rubens Schrank	Soort_Latijn	62	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	kruidlaag	Aegopodium podagraria L.	Soort_Latijn	12	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	kruidlaag	Fallopia x bohemica (Chrtek et Chrtková) J.P. Bailey	Soort_Latijn	62	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	kruidlaag	Galeopsis tetrahit L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	kruidlaag	Geum urbanum L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	kruidlaag	Hedera helix L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	20	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	kruidlaag	Rubus caesius L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	kruidlaag	Urtica dioica L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	moslaag	Brachythecium rutabulum (Hedw.) Schimp.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	struiklaag	Crataegus monogyna Jacq.	Soort_Latijn	12	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	NA	groeiklasse 1	studiegroep	15	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	NA	groeiklasse 2	studiegroep	0.5	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	NA	groeiklasse 4	studiegroep	15	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091311121782	NA	groeiklasse 5	studiegroep	62.5	Percentage	%	NA	ZSCPQ382_2024-08-27
IV2024091310554730	boomlaag	Salix x rubens Schrank	Soort_Latijn	60	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Aegopodium podagraria L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Arctium	Soort_Latijn	2	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Brachypodium sylvaticum (Huds.) Beauv.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Chaerophyllum temulum L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Dipsacus pilosus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Fallopia convolvulus (L.) Á. Löve	Soort_Latijn	1	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Fallopia x bohemica (Chrtek et Chrtková) J.P. Bailey	Soort_Latijn	12	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Fraxinus excelsior L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Geum urbanum L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Glechoma hederacea L.	Soort_Latijn	10	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Heracleum sphondylium L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	17	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Lamium maculatum L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Rubus caesius L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	kruidlaag	Urtica dioica L.	Soort_Latijn	37	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	moslaag	Brachythecium rutabulum (Hedw.) Schimp.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	moslaag	Kindbergia praelonga (Hedw.) Ochyra	Soort_Latijn	1	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	struiklaag	Crataegus monogyna Jacq.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	struiklaag	Euonymus europaeus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	struiklaag	Sambucus nigra L.	Soort_Latijn	30	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	NA	groeiklasse 2	studiegroep	1	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	NA	groeiklasse 4	studiegroep	15	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	NA	groeiklasse 5	studiegroep	62.5	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091310554730	NA	groeiklasse 6	studiegroep	37.5	Percentage	%	NA	ZSCPQ383_2024-08-27
IV2024091309030125	boomlaag	Fraxinus excelsior L.	Soort_Latijn	20	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	boomlaag	Quercus robur L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	boomlaag	Salix alba L.	Soort_Latijn	42	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	boomlaag	Salix x rubens Schrank	Soort_Latijn	20	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Acer campestre L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Acer pseudoplatanus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Alliaria petiolata (Bieb.) Cavara et Grande	Soort_Latijn	2	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Angelica sylvestris L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Arctium	Soort_Latijn	1	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Brachypodium sylvaticum (Huds.) Beauv.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Chaerophyllum temulum L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Cornus mas L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Fraxinus excelsior L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Geum urbanum L.	Soort_Latijn	12	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Glechoma hederacea L.	Soort_Latijn	50	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Hedera helix L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	1	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Rubus caesius L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Scrophularia auriculata L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Stachys sylvatica L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Torilis japonica (Houtt.) DC.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	kruidlaag	Urtica dioica L.	Soort_Latijn	32	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	moslaag	Brachythecium	Soort_Latijn	10	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	moslaag	Fissidens	Soort_Latijn	1	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	moslaag	Kindbergia praelonga (Hedw.) Ochyra	Soort_Latijn	4	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	struiklaag	Acer pseudoplatanus L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	struiklaag	Crataegus monogyna Jacq.	Soort_Latijn	32	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	struiklaag	Sambucus nigra L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	NA	groeiklasse 2	studiegroep	3	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	NA	groeiklasse 3	studiegroep	1	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	NA	groeiklasse 4	studiegroep	62.5	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	NA	groeiklasse 5	studiegroep	15	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	NA	groeiklasse 6	studiegroep	37.5	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091309030125	NA	groeiklasse 7	studiegroep	15	Percentage	%	NA	ZSCPQ384_2024-08-26
IV2024091311224841	boomlaag	Alnus glutinosa (L.) Gaertn.	Soort_Latijn	17	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	boomlaag	Salix x rubens Schrank	Soort_Latijn	50	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Arctium	Soort_Latijn	1	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Artemisia vulgaris L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	2	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Fallopia x bohemica (Chrtek et Chrtková) J.P. Bailey	Soort_Latijn	12	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Filipendula ulmaria (L.) Maxim.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Galeopsis tetrahit L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Geum urbanum L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Glechoma hederacea L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Heracleum sphondylium L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	27	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Lamium maculatum L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Poa trivialis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Rubus caesius L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Torilis japonica (Houtt.) DC.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Urtica dioica L.	Soort_Latijn	32	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	kruidlaag	Veronica montana L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	moslaag	Fissidens	Soort_Latijn	1	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	moslaag	Plagiomnium undulatum (Hedw.) T.J.Kop.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	struiklaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	1	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	struiklaag	Salix cinerea L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	struiklaag	Salix x rubens Schrank	Soort_Latijn	2	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	struiklaag	Sambucus nigra L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	NA	groeiklasse 4	studiegroep	1	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091311224841	NA	groeiklasse 5	studiegroep	62.5	Percentage	%	NA	ZSCPQ385_2024-08-28
IV2024091312263713	boomlaag	Acer pseudoplatanus L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	boomlaag	Fraxinus excelsior L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	boomlaag	Salix x rubens Schrank	Soort_Latijn	50	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	kruidlaag	Acer pseudoplatanus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	kruidlaag	Arctium	Soort_Latijn	1	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	kruidlaag	Carex remota Jusl. ex L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	kruidlaag	Filipendula ulmaria (L.) Maxim.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	kruidlaag	Geum urbanum L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	kruidlaag	Glechoma hederacea L.	Soort_Latijn	22	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	kruidlaag	Hedera helix L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	12	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	kruidlaag	Poa trivialis L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	kruidlaag	Rubus caesius L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	kruidlaag	Urtica dioica L.	Soort_Latijn	72	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	moslaag	Brachythecium rutabulum (Hedw.) Schimp.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	moslaag	Fissidens	Soort_Latijn	1	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	moslaag	Plagiomnium	Soort_Latijn	1	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	struiklaag	Acer pseudoplatanus L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	struiklaag	Sambucus nigra L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	NA	groeiklasse 1	studiegroep	15	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	NA	groeiklasse 2	studiegroep	0.5	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	NA	groeiklasse 4	studiegroep	1.5	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	NA	groeiklasse 5	studiegroep	15	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312263713	NA	groeiklasse 6	studiegroep	37.5	Percentage	%	NA	ZSCPQ386_2024-08-28
IV2024091312100496	boomlaag	Fraxinus excelsior L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	boomlaag	Salix fragilis L.	Soort_Latijn	42	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	boomlaag	Salix x rubens Schrank	Soort_Latijn	27	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	kruidlaag	Arctium	Soort_Latijn	2	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	2	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	kruidlaag	Chaerophyllum temulum L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	kruidlaag	Galeopsis tetrahit L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	kruidlaag	Geum urbanum L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	kruidlaag	Glechoma hederacea L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	kruidlaag	Heracleum sphondylium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	40	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	kruidlaag	Lysimachia nummularia L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	kruidlaag	Rubus caesius L.	Soort_Latijn	12	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	kruidlaag	Stachys sylvatica L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	kruidlaag	Urtica dioica L.	Soort_Latijn	27	Percentage	%	NA	ZSCPQ387_2024-08-28
IV2024091312100496	moslaag	Brachythecium rutabulum (Hedw.) Schimp.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ387_2024-08-28
