survey	recording_givid	user_reference	value_code	value	comment
HT31xx_Plassen	IV2024101408344716	ANTKAL0019_02_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101408404978	ANTKAL0019_03_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101408460297	ANTKAL0019_04_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101409161512	ANTKAL0019_05_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101409323624	ANTKAL0019_06_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101409371139	ANTKAL0019_07_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101409542202	ANTKAL0019_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101411070526	ANTKAL0021_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101411160661	ANTKAL0021_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101411194832	ANTKAL0021_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101411251934	ANTKAL0021_02_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101411311396	ANTKAL0001_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101411353003	ANTKAL0001_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101411404990	ANTKAL0001_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101411463266	ANTKAL0001_02_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101413031672	LIMZNH0150_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101413215183	LIMZNH0150_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101413430988	ANTKAL0387_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101707580409	ANTKAL0387_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101708111961	ANTKAL0387_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101708281259	ANTKAL0387_02_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101708370683	ANTKAL0387_03_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101708444646	ANTKAL0387_04_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101708490714	ANTKAL0387_05_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101715125357	ANTKAL0387_06_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101715232884	ANTKAL0387_07_2024	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2024101715310009	ANTKAL0387_08_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101715380577	ANTKAL0387_09_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101715442762	ANTKAL0387_10_2024	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101715543169	ANTTUR0348_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101807292581	ANTKAL0288_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101807335959	ANTKAL0288_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101807451929	ANTKAL0288_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101807494811	ANTKAL0288_02_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101807554571	ANTKAL0288_03_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101808004244	ANTKAL0288_04_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101808061502	ANTKAL0288_05_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101809110527	ANTKAL0383_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101809145336	ANTKAL0383_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101809190096	ANTKAL0383_02_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101809242583	ANTKAL0383_03_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101809301887	ANTKAL0383_04_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101809355364	ANTKAL0383_05_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101809401953	ANTKAL0383_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101810110298	ANTMOL0089_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101810330737	LIMBRE0073_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101810420614	LIMBRE0073_3150_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101810484847	LIMMSK0444_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101810573793	ANTKAS0463_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101811014113	ANTKAS0463_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101811060110	ANTKAS0463_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101811095498	ANTKAS0463_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101812524683	LIMHHE0286_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101812580212	LIMZNH0043_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101813485494	LIMZNH0043_3140_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101813564711	ANTBCT0698_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101814002581	ANTBCT0698_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024101814025176	ANTBCT0698_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101814082924	ANTBCT0525_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024101814121171	ANTBCT0464_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102107481869	ANTMEC0388_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102108005683	ANTMEC0388_3140_24	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102108121045	ANTANT0480_3140_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102108320041	ANTANT0480_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102108391126	ANTANT0480_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102108451024	ANTANT0480_02_2024	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102109520408	ANTMOL0747_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102110032069	ANTDES0075_GH_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102110092692	ANTDES0075_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102110164012	ANTDES0075_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102110214557	ANTDES0075_02_2024	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2024102111181461	ANTBAA0044_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102111230414	ANTBAA0044_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102111335446	ANTBAA0044_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102112513341	ANTBAA0048_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102112542984	ANTBAA0048_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102113043866	ANTBAA0048_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102113082142	ANTBAA0048_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102113110695	ANTBAA0048_3140_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102113193779	ANTKAL0386a_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102113232608	ANTKAL0386a_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102113555642	ANTKAL0386a_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102114085470	ANTKAL0386a_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102114141062	ANTKAL0386a_02_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102114183542	ANTKAL0386a_03_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102114270910	ANTKAL0386a_04_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102114340842	ANTKAL0386a_05_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102114423169	ANTKAL0386a_06_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024102114482117	ANTKAL0386a_07_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102115013502	LIMGNK0062_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102115133564	LIMGNK0062_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102115233855	LIMGNK0182_3130n_24	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102115490522	ANTKAS0501_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102115573343	ANTKAS0501_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102116015327	ANTKAS0501_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102916145910	LIMHAS0165_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102916211971	LIMHAS0165_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102916273348	LIMHAS0462_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024102916363975	LIMHAS0462_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103007214333	LIMMGR0376_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103007275411	LIMBOC0019_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103007363138	LIMBOC0019_3140_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103007415234	LIMZNH0576_3130n_24	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103007510788	LIMZNH0576_3130a_24	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103011243475	LIMZNH0516_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103011385514	LIMZNH0516_3140_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103011443885	LIMZNH0516_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103011501464	ANTBCT0275_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103012380315	ANTBCT0275_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103012462117	ANTBCT0275_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103012511595	ANTBCT0275_02_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103013174404	LIMDPB0311_3150_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103013230064	LIMDPB0315_3150_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103013483911	LIMZNH0318_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103013531318	LIMZNH0318_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103108145819	LIMZNH0318_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103108201445	LIMZNH0318_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103108243876	LIMZNH0318_02_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103108345162	LIMZNH0318_03_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103108421010	LIMZNH0318_04_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103108475049	LIMZNH0318_05_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103108582088	LIMZNH0318_06_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103109081195	LIMZNH0318_07_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103109212027	LIMZNH0318_08_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103109304389	LIMZNH0318_09_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103109400431	LIMZNH0318_10_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103109505276	LIMLOM0067_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103109575023	LIMLOM0067_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103110301520	ANTBCT0136_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103110342920	ANTBCT0136_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103110410227	ANTBCT0136_02_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103110460455	ANTBCT0136_03_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103111193960	ANTBCT0019_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103111323262	ANTBCT0019w_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103111373637	ANTKAL0384_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103111415008	ANTKAL0384_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103111551622	ANTKAL0384_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103112015454	ANTKAL0384_02_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103112080836	ANTKAL0384_03_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103112143075	ANTKAL0384_04_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103112541640	ANTKAL0384_05_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103112585358	ANTKAL0384_06_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103113024951	ANTKAL0384_07_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024103113074280	ANTKAL0384_08_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103113162816	LIMLUM0210_3150_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103113221143	ANTMOL0068_3140_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103113260929	ANTMOL0068_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103113440448	LIMKIN0231_3150_24	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2024103113472220	LIMKIN0231_3140_24	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2024110408002650	ANTMRK0228_3150_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024110408043212	ANTMRK0228_3140_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024110408093124	ANTMRK0228_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024110408161632	ANTMRK0228_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024110408280589	ANTMRK0228_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024110408315265	ANTMRK0228_02_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024110408402152	ANTMRK0228_03_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024110408455937	ANTMRK0228_04_2024	RelLo	Betrouwbaarheid opname: laag	NA
HT31xx_Plassen	IV2024110408524427	ANTMRK0228_05_2024	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2024111214344240	ANTKAL0011_3160_23	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024111215020487	ANTKAL0011_2023	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024111215070209	ANTKAL0011_01_2023	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024111215125164	ANTKAL0011_02_2023	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024112010420092	ANTMOL0747_3140_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120314123342	LIMZNH0446_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120314351026	LIMZNH0446_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120315580665	ANTHTS0151_3130a_24	RelLo	Betrouwbaarheid opname: laag	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120316140532	ANTHTS0151_3160_24	RelLo	Betrouwbaarheid opname: laag	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120317285656	ANTKAS0610_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120317370208	LIMZUT0080_3130a_24	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120317531856	OVLBVN0462_3140_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120415323809	ANTKAL0492_3160_23	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120415492353	ANTKAL0385_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120415554368	ANTMOL0092_3130n_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120416170638	ANTOTH0271_3160_23	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120416172354	ANTMOL0092_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120416303103	ANTMOL0092_3150_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120416361179	ANTOTH0324_3130a_23	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120508334531	OVLBVN0461_3140_24	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2024120508485879	OVLBVN0461_2024	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2024120508521060	OVLBVN0461_01_2024	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2024120509144307	OVLBVN0463_2024	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2024120509235454	OVLBVN0463_01_2024	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120509335207	OVLBVN0463_3140_24	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120509470854	OVLBVN0465_3140_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120511045801	OVLMOE0016_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120511092577	OVLMOE0016_01_2024	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120511231676	OVLMOE0016_3150_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120511541167	ANTKAL0386b_3130a_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120511591169	ANTKAL0386b_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120512114733	ANTBAL0396_3150_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120512353957	ANTBAL0592_3150_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120512503073	ANTKAL0386b_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120512571000	ANTKAL0386b_01_2024	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120513293756	ANTBAL0595_3150_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120514454832	ANTKAL0235_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120514543681	ANTKAL0233_3160_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120607064811	ANTKAL0386b_02_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120607132438	ANTKAL0386b_03_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120607214759	ANTKAL0386b_04_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120609412037	ANTKAL0386b_05_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120609474120	ANTKAL0386b_06_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120610234828	ANTKAL0235_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120610280385	ANTKAL0235_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120610333769	ANTKAL0235_02_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120610382903	ANTKAL0235_03_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120611243047	ANTKAL0233_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120611292415	ANTKAL0233_01_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024120611330053	ANTKAL0233_02_2024	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024120615501766	OVLBVN0464_3140_24	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024121611290467	WV_ZWI_006_01_2020	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024121809142613	OV_LIO_001_3140_20	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2024121811134796	OV_LIO_002_3140_18	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024121811224755	OV_LIO_002_2018	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024121811265479	OV_LIO_002_01_2018	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024121811351690	OV_LIO_002_02_2018	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024121813265240	AN_BPE_001_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024121814033979	AN_BPE_001_02_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2024121815472508	AN_LAN_005_2015	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2024121815594726	AN_LAN_005_01_2015	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2024122311332665	AN_LAN_005_02_2015	RelHi	Betrouwbaarheid opname: hoog	NA
