"";"survey";"recording_givid";"user_reference";"var_code";"var";"value";"value_description";"value_numeric";"is_below_LOQ";"is_above_LOQ";"is_numeric";"unit"
"7340";"HT31xx_LSVI_StilstaandeWateren";"IV2017120618385593";"LI_DON_002_3160_17";"Vzuur";"verzuring";"10";NA;10;FALSE;FALSE;TRUE;"%"
"7341";"HT31xx_LSVI_StilstaandeWateren";"IV2017120618385593";"LI_DON_002_3160_17";"VZuSS";"verzuring_3160";"1";NA;1;FALSE;FALSE;TRUE;"%"
"7342";"HT31xx_LSVI_StilstaandeWateren";"IV2017120707274258";"LI_DON_002_3130a_17";"Eutro";"eutrofiëring";"70";NA;70;FALSE;FALSE;TRUE;"%"
"7343";"HT31xx_LSVI_StilstaandeWateren";"IV2017120707274258";"LI_DON_002_3130a_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7344";"HT31xx_LSVI_StilstaandeWateren";"IV2017120707274258";"LI_DON_002_3130a_17";"Vgras";"vergrassing";"60";NA;60;FALSE;FALSE;TRUE;"%"
"7345";"HT31xx_LSVI_StilstaandeWateren";"IV2017120707274258";"LI_DON_002_3130a_17";"Vzuur";"verzuring";"70";NA;70;FALSE;FALSE;TRUE;"%"
"7346";"HT31xx_LSVI_StilstaandeWateren";"IV2017120707423829";"AN_RPT_003_3130a_17";"Eutro";"eutrofiëring";"95";NA;95;FALSE;FALSE;TRUE;"%"
"7347";"HT31xx_LSVI_StilstaandeWateren";"IV2017120707423829";"AN_RPT_003_3130a_17";"Invas";"invasieve exoten";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7348";"HT31xx_LSVI_StilstaandeWateren";"IV2017120707423829";"AN_RPT_003_3130a_17";"Vgras";"vergrassing";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7349";"HT31xx_LSVI_StilstaandeWateren";"IV2017120707423829";"AN_RPT_003_3130a_17";"Vzuur";"verzuring";"21";NA;21;FALSE;FALSE;TRUE;"%"
"7350";"HT31xx_LSVI_StilstaandeWateren";"IV2017120707501887";"AN_RPT_003_3130n_17";"Eutro";"eutrofiëring";"7";NA;7;FALSE;FALSE;TRUE;"%"
"7351";"HT31xx_LSVI_StilstaandeWateren";"IV2017120707501887";"AN_RPT_003_3130n_17";"Invas";"invasieve exoten";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7352";"HT31xx_LSVI_StilstaandeWateren";"IV2017120707501887";"AN_RPT_003_3130n_17";"Vgras";"vergrassing";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7353";"HT31xx_LSVI_StilstaandeWateren";"IV2017120707501887";"AN_RPT_003_3130n_17";"Vzuur";"verzuring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7354";"HT31xx_LSVI_StilstaandeWateren";"IV2017120708015628";"LI_WIK_002_3130a_16";"Eutro";"eutrofiëring";"10";NA;10;FALSE;FALSE;TRUE;"%"
"7355";"HT31xx_LSVI_StilstaandeWateren";"IV2017120708015628";"LI_WIK_002_3130a_16";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7356";"HT31xx_LSVI_StilstaandeWateren";"IV2017120708015628";"LI_WIK_002_3130a_16";"Vgras";"vergrassing";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7357";"HT31xx_LSVI_StilstaandeWateren";"IV2017120708015628";"LI_WIK_002_3130a_16";"Vzuur";"verzuring";"25";NA;25;FALSE;FALSE;TRUE;"%"
"7358";"HT31xx_LSVI_StilstaandeWateren";"IV2017120708120471";"LI_TEU_004_3130a_17";"Eutro";"eutrofiëring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7359";"HT31xx_LSVI_StilstaandeWateren";"IV2017120708120471";"LI_TEU_004_3130a_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7360";"HT31xx_LSVI_StilstaandeWateren";"IV2017120708120471";"LI_TEU_004_3130a_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7361";"HT31xx_LSVI_StilstaandeWateren";"IV2017120708120471";"LI_TEU_004_3130a_17";"Vzuur";"verzuring";"43";NA;43;FALSE;FALSE;TRUE;"%"
"7362";"HT31xx_LSVI_StilstaandeWateren";"IV2017120708235225";"LI_TEU_004_3160_17";"Eutro";"eutrofiëring";"15";NA;15;FALSE;FALSE;TRUE;"%"
"7363";"HT31xx_LSVI_StilstaandeWateren";"IV2017120708235225";"LI_TEU_004_3160_17";"EutSS";"eutrofiering_3160";"15";NA;15;FALSE;FALSE;TRUE;"%"
"7364";"HT31xx_LSVI_StilstaandeWateren";"IV2017120708235225";"LI_TEU_004_3160_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7365";"HT31xx_LSVI_StilstaandeWateren";"IV2017120708235225";"LI_TEU_004_3160_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7366";"HT31xx_LSVI_StilstaandeWateren";"IV2017120708235225";"LI_TEU_004_3160_17";"Vzuur";"verzuring";"3";NA;3;FALSE;FALSE;TRUE;"%"
"7367";"HT31xx_LSVI_StilstaandeWateren";"IV2017120708235225";"LI_TEU_004_3160_17";"VZuSS";"verzuring_3160";"3";NA;3;FALSE;FALSE;TRUE;"%"
"7368";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807095988";"LI_MLV_016_3140_17";"Eutro";"eutrofiëring";"67";NA;67;FALSE;FALSE;TRUE;"%"
"7369";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807095988";"LI_MLV_016_3140_17";"Invas";"invasieve exoten";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7370";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807160378";"LI_MLV_016_3130n_17";"Eutro";"eutrofiëring";"28";NA;28;FALSE;FALSE;TRUE;"%"
"7371";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807160378";"LI_MLV_016_3130n_17";"Invas";"invasieve exoten";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7372";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807160378";"LI_MLV_016_3130n_17";"Vgras";"vergrassing";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7373";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807160378";"LI_MLV_016_3130n_17";"Vzuur";"verzuring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7374";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807201262";"LI_MLV_016_3130a_17";"Eutro";"eutrofiëring";"80";NA;80;FALSE;FALSE;TRUE;"%"
"7375";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807201262";"LI_MLV_016_3130a_17";"Invas";"invasieve exoten";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7376";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807201262";"LI_MLV_016_3130a_17";"Vgras";"vergrassing";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7377";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807201262";"LI_MLV_016_3130a_17";"Vzuur";"verzuring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7378";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807491938";"AN_BLA_001_3130a_17";"Eutro";"eutrofiëring";"2";NA;2;FALSE;FALSE;TRUE;"%"
"7379";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807491938";"AN_BLA_001_3130a_17";"Invas";"invasieve exoten";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7380";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807491938";"AN_BLA_001_3130a_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7381";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807491938";"AN_BLA_001_3130a_17";"Vzuur";"verzuring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7382";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807593495";"AN_BLA_001_3130n_17";"Eutro";"eutrofiëring";"2";NA;2;FALSE;FALSE;TRUE;"%"
"7383";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807593495";"AN_BLA_001_3130n_17";"Invas";"invasieve exoten";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7384";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807593495";"AN_BLA_001_3130n_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7385";"HT31xx_LSVI_StilstaandeWateren";"IV2017120807593495";"AN_BLA_001_3130n_17";"Vzuur";"verzuring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7386";"HT31xx_LSVI_StilstaandeWateren";"IV2017120808142110";"AN_SEL_002_3150_17";"Eutro";"eutrofiëring";"25";NA;25;FALSE;FALSE;TRUE;"%"
"7387";"HT31xx_LSVI_StilstaandeWateren";"IV2017120808142110";"AN_SEL_002_3150_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7388";"HT31xx_LSVI_StilstaandeWateren";"IV2017120808302127";"VB_VIE_004_3150_17";"Eutro";"eutrofiëring";"75";NA;75;FALSE;FALSE;TRUE;"%"
"7389";"HT31xx_LSVI_StilstaandeWateren";"IV2017120808302127";"VB_VIE_004_3150_17";"Invas";"invasieve exoten";"2";NA;2;FALSE;FALSE;TRUE;"%"
"7390";"HT31xx_LSVI_StilstaandeWateren";"IV2017120808375733";"VB_VIE_004_3130a_17";"Eutro";"eutrofiëring";"85";NA;85;FALSE;FALSE;TRUE;"%"
"7391";"HT31xx_LSVI_StilstaandeWateren";"IV2017120808375733";"VB_VIE_004_3130a_17";"Invas";"invasieve exoten";"2";NA;2;FALSE;FALSE;TRUE;"%"
"7392";"HT31xx_LSVI_StilstaandeWateren";"IV2017120808375733";"VB_VIE_004_3130a_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7393";"HT31xx_LSVI_StilstaandeWateren";"IV2017120808375733";"VB_VIE_004_3130a_17";"Vzuur";"verzuring";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7394";"HT31xx_LSVI_StilstaandeWateren";"IV2017120813404463";"LI_DKV_002_3140_17";"Eutro";"eutrofiëring";"1";NA;1;FALSE;FALSE;TRUE;"%"
"7395";"HT31xx_LSVI_StilstaandeWateren";"IV2017120813404463";"LI_DKV_002_3140_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7396";"HT31xx_LSVI_StilstaandeWateren";"IV2017120813445226";"AN_GSV_004_3140_17";"Eutro";"eutrofiëring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7397";"HT31xx_LSVI_StilstaandeWateren";"IV2017120813445226";"AN_GSV_004_3140_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7398";"HT31xx_LSVI_StilstaandeWateren";"IV2017120813484970";"AN_GSV_004_3150_17";"Eutro";"eutrofiëring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7399";"HT31xx_LSVI_StilstaandeWateren";"IV2017120813484970";"AN_GSV_004_3150_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7400";"HT31xx_LSVI_StilstaandeWateren";"IV2017120814051602";"LI_MLV_010_3140_17";"Eutro";"eutrofiëring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7401";"HT31xx_LSVI_StilstaandeWateren";"IV2017120814051602";"LI_MLV_010_3140_17";"Invas";"invasieve exoten";"66";NA;66;FALSE;FALSE;TRUE;"%"
"7402";"HT31xx_LSVI_StilstaandeWateren";"IV2017120814135316";"LI_MLV_010_3130n_17";"Eutro";"eutrofiëring";"15";NA;15;FALSE;FALSE;TRUE;"%"
"7403";"HT31xx_LSVI_StilstaandeWateren";"IV2017120814135316";"LI_MLV_010_3130n_17";"Invas";"invasieve exoten";"66";NA;66;FALSE;FALSE;TRUE;"%"
"7404";"HT31xx_LSVI_StilstaandeWateren";"IV2017120814135316";"LI_MLV_010_3130n_17";"Vgras";"vergrassing";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7405";"HT31xx_LSVI_StilstaandeWateren";"IV2017120814135316";"LI_MLV_010_3130n_17";"Vzuur";"verzuring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7406";"HT31xx_LSVI_StilstaandeWateren";"IV2017120814183435";"LI_MLV_010_3130a_17";"Eutro";"eutrofiëring";"15";NA;15;FALSE;FALSE;TRUE;"%"
"7407";"HT31xx_LSVI_StilstaandeWateren";"IV2017120814183435";"LI_MLV_010_3130a_17";"Invas";"invasieve exoten";"66";NA;66;FALSE;FALSE;TRUE;"%"
"7408";"HT31xx_LSVI_StilstaandeWateren";"IV2017120814183435";"LI_MLV_010_3130a_17";"Vgras";"vergrassing";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7409";"HT31xx_LSVI_StilstaandeWateren";"IV2017120814183435";"LI_MLV_010_3130a_17";"Vzuur";"verzuring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7410";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311203577";"AN_RVS_002_3130n_17";"Eutro";"eutrofiëring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7411";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311203577";"AN_RVS_002_3130n_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7412";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311203577";"AN_RVS_002_3130n_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7413";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311203577";"AN_RVS_002_3130n_17";"Vzuur";"verzuring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7414";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311300313";"AN_BOG_001_3130a_17";"Eutro";"eutrofiëring";"70";NA;70;FALSE;FALSE;TRUE;"%"
"7415";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311300313";"AN_BOG_001_3130a_17";"Invas";"invasieve exoten";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7416";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311300313";"AN_BOG_001_3130a_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7417";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311300313";"AN_BOG_001_3130a_17";"Vzuur";"verzuring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7418";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311393451";"AN_BOG_001_3130n_17";"Eutro";"eutrofiëring";"10";NA;10;FALSE;FALSE;TRUE;"%"
"7419";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311393451";"AN_BOG_001_3130n_17";"Invas";"invasieve exoten";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7420";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311393451";"AN_BOG_001_3130n_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7421";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311393451";"AN_BOG_001_3130n_17";"Vzuur";"verzuring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7422";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311445717";"LI_MUN_002_3130n_17";"Eutro";"eutrofiëring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7423";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311445717";"LI_MUN_002_3130n_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7424";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311445717";"LI_MUN_002_3130n_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7425";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311445717";"LI_MUN_002_3130n_17";"Vzuur";"verzuring";"3";NA;3;FALSE;FALSE;TRUE;"%"
"7426";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311494712";"LI_BOK_007_3130n_17";"Eutro";"eutrofiëring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7427";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311494712";"LI_BOK_007_3130n_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7428";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311494712";"LI_BOK_007_3130n_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7429";"HT31xx_LSVI_StilstaandeWateren";"IV2017121311494712";"LI_BOK_007_3130n_17";"Vzuur";"verzuring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7430";"HT31xx_LSVI_StilstaandeWateren";"IV2017121312021093";"LI_BOK_007_3130a_17";"Eutro";"eutrofiëring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7431";"HT31xx_LSVI_StilstaandeWateren";"IV2017121312021093";"LI_BOK_007_3130a_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7432";"HT31xx_LSVI_StilstaandeWateren";"IV2017121312021093";"LI_BOK_007_3130a_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7433";"HT31xx_LSVI_StilstaandeWateren";"IV2017121312021093";"LI_BOK_007_3130a_17";"Vzuur";"verzuring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7434";"HT31xx_LSVI_StilstaandeWateren";"IV2017121415063194";"OV_FON_001_3150_17";"Eutro";"eutrofiëring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7435";"HT31xx_LSVI_StilstaandeWateren";"IV2017121415063194";"OV_FON_001_3150_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7436";"HT31xx_LSVI_StilstaandeWateren";"IV2017121415181838";"AN_ZAM_002_3150_17";"Eutro";"eutrofiëring";"90";NA;90;FALSE;FALSE;TRUE;"%"
"7437";"HT31xx_LSVI_StilstaandeWateren";"IV2017121415181838";"AN_ZAM_002_3150_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7438";"HT31xx_LSVI_StilstaandeWateren";"IV2018010315005388";"AN_GSV_006_3160_17";"Eutro";"eutrofiëring";"20";NA;20;FALSE;FALSE;TRUE;"%"
"7439";"HT31xx_LSVI_StilstaandeWateren";"IV2018010315005388";"AN_GSV_006_3160_17";"EutSS";"eutrofiering_3160";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7440";"HT31xx_LSVI_StilstaandeWateren";"IV2018010315005388";"AN_GSV_006_3160_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7441";"HT31xx_LSVI_StilstaandeWateren";"IV2018010315005388";"AN_GSV_006_3160_17";"Vgras";"vergrassing";"20";NA;20;FALSE;FALSE;TRUE;"%"
"7442";"HT31xx_LSVI_StilstaandeWateren";"IV2018010315005388";"AN_GSV_006_3160_17";"Vzuur";"verzuring";"40";NA;40;FALSE;FALSE;TRUE;"%"
"7443";"HT31xx_LSVI_StilstaandeWateren";"IV2018010315005388";"AN_GSV_006_3160_17";"VZuSS";"verzuring_3160";"40";NA;40;FALSE;FALSE;TRUE;"%"
"7444";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909033210";"AN_ZAM_003_3150_17";"Eutro";"eutrofiëring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7445";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909033210";"AN_ZAM_003_3150_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7446";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909145948";"AN_GSV_003_3130a_17";"Eutro";"eutrofiëring";"3";NA;3;FALSE;FALSE;TRUE;"%"
"7447";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909145948";"AN_GSV_003_3130a_17";"Invas";"invasieve exoten";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7448";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909145948";"AN_GSV_003_3130a_17";"Vgras";"vergrassing";"1";NA;1;FALSE;FALSE;TRUE;"%"
"7449";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909145948";"AN_GSV_003_3130a_17";"Vzuur";"verzuring";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7450";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909312908";"AN_BGO_002_3130a_17";"Eutro";"eutrofiëring";"3";NA;3;FALSE;FALSE;TRUE;"%"
"7451";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909312908";"AN_BGO_002_3130a_17";"Invas";"invasieve exoten";"2";NA;2;FALSE;FALSE;TRUE;"%"
"7452";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909312908";"AN_BGO_002_3130a_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7453";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909312908";"AN_BGO_002_3130a_17";"Vzuur";"verzuring";"1";NA;1;FALSE;FALSE;TRUE;"%"
"7454";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909370337";"AN_BGO_002_3130n_17";"Eutro";"eutrofiëring";"3";NA;3;FALSE;FALSE;TRUE;"%"
"7455";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909370337";"AN_BGO_002_3130n_17";"Invas";"invasieve exoten";"2";NA;2;FALSE;FALSE;TRUE;"%"
"7456";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909370337";"AN_BGO_002_3130n_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7457";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909370337";"AN_BGO_002_3130n_17";"Vzuur";"verzuring";"1";NA;1;FALSE;FALSE;TRUE;"%"
"7458";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909501549";"AN_BGO_002_3140_17";"Eutro";"eutrofiëring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7459";"HT31xx_LSVI_StilstaandeWateren";"IV2018020909501549";"AN_BGO_002_3140_17";"Invas";"invasieve exoten";"2";NA;2;FALSE;FALSE;TRUE;"%"
"7460";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910124046";"AN_BGO_002_3160_17";"Eutro";"eutrofiëring";"4";NA;4;FALSE;FALSE;TRUE;"%"
"7461";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910124046";"AN_BGO_002_3160_17";"EutSS";"eutrofiering_3160";"4";NA;4;FALSE;FALSE;TRUE;"%"
"7462";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910124046";"AN_BGO_002_3160_17";"Invas";"invasieve exoten";"2";NA;2;FALSE;FALSE;TRUE;"%"
"7463";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910124046";"AN_BGO_002_3160_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7464";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910124046";"AN_BGO_002_3160_17";"Vzuur";"verzuring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7465";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910124046";"AN_BGO_002_3160_17";"VZuSS";"verzuring_3160";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7466";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910244945";"AN_BGO_001_3130a_17";"Eutro";"eutrofiëring";"3";NA;3;FALSE;FALSE;TRUE;"%"
"7467";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910244945";"AN_BGO_001_3130a_17";"Invas";"invasieve exoten";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7468";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910244945";"AN_BGO_001_3130a_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7469";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910244945";"AN_BGO_001_3130a_17";"Vzuur";"verzuring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7470";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910314240";"AN_BGO_001_3130n_17";"Eutro";"eutrofiëring";"3";NA;3;FALSE;FALSE;TRUE;"%"
"7471";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910314240";"AN_BGO_001_3130n_17";"Invas";"invasieve exoten";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7472";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910314240";"AN_BGO_001_3130n_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7473";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910314240";"AN_BGO_001_3130n_17";"Vzuur";"verzuring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7474";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910422627";"AN_BGO_001_3150_17";"Eutro";"eutrofiëring";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7475";"HT31xx_LSVI_StilstaandeWateren";"IV2018020910422627";"AN_BGO_001_3150_17";"Invas";"invasieve exoten";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7476";"HT31xx_LSVI_StilstaandeWateren";"IV2018020911440914";"AN_GRD_003_3130n_17";"Eutro";"eutrofiëring";"30";NA;30;FALSE;FALSE;TRUE;"%"
"7477";"HT31xx_LSVI_StilstaandeWateren";"IV2018020911440914";"AN_GRD_003_3130n_17";"Invas";"invasieve exoten";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7478";"HT31xx_LSVI_StilstaandeWateren";"IV2018020911440914";"AN_GRD_003_3130n_17";"Vgras";"vergrassing";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7479";"HT31xx_LSVI_StilstaandeWateren";"IV2018020911440914";"AN_GRD_003_3130n_17";"Vzuur";"verzuring";"0";NA;0;FALSE;FALSE;TRUE;"%"
"7480";"HT31xx_LSVI_StilstaandeWateren";"IV2018020911503453";"AN_GRD_003_3140_17";"Eutro";"eutrofiëring";"15";NA;15;FALSE;FALSE;TRUE;"%"
"7481";"HT31xx_LSVI_StilstaandeWateren";"IV2018020911503453";"AN_GRD_003_3140_17";"Invas";"invasieve exoten";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7482";"HT31xx_LSVI_StilstaandeWateren";"IV2018020911594119";"AN_KVD_003_3130a_17";"Eutro";"eutrofiëring";"1";NA;1;FALSE;FALSE;TRUE;"%"
"7483";"HT31xx_LSVI_StilstaandeWateren";"IV2018020911594119";"AN_KVD_003_3130a_17";"Invas";"invasieve exoten";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7484";"HT31xx_LSVI_StilstaandeWateren";"IV2018020911594119";"AN_KVD_003_3130a_17";"Vgras";"vergrassing";"0-x-1";NA;0,5;FALSE;FALSE;TRUE;"%"
"7485";"HT31xx_LSVI_StilstaandeWateren";"IV2018020911594119";"AN_KVD_003_3130a_17";"Vzuur";"verzuring";"28";NA;28;FALSE;FALSE;TRUE;"%"
