survey	recording_givid	user_reference	var_code	var	value	value_numeric	is_below_LOQ	is_above_LOQ	is_numeric	unit
HT3260	IV2022082412000011	BolBe_02_20220704	sv_2	submerse vegetatie frequent	10	10	0	0	1	%
HT3260	IV2022082412000011	BolBe_02_20220704	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000011	BolBe_02_20220704	sv_1	submerse vegetatie schaars	70	70	0	0	1	%
HT3260	IV2022082412000011	BolBe_02_20220704	TOT	totale bedekking	35	35	0	0	1	%
HT3260	IV2022082412000011	BolBe_02_20220704	<1	vegetatievlekken =< 1 m²	0	0	0	0	1	count
HT3260	IV2022082412000011	BolBe_02_20220704	veui	verstoring eutrofiëringsindicatoren	10	10	0	0	1	%
HT3260	IV2022082412000011	BolBe_02_20220704	vhel	verstoring helofyten	15	15	0	0	1	%
HT3260	IV2022082412000011	BolBe_02_20220704	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2022082412000011	BolBe_02_20220704	peil	waterpeil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2022082412000012	BolBe_01_20220704	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2022082412000012	BolBe_01_20220704	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000012	BolBe_01_20220704	Breed	breedte	1,5	1.5	0	0	1	m
HT3260	IV2022082412000012	BolBe_01_20220704	Diep	diepte	0,08	0.08	0	0	1	m
HT3260	IV2022082412000012	BolBe_01_20220704	SDiep	diepte snelheidsbepaling	0,04	0.04	0	0	1	m
HT3260	IV2022082412000012	BolBe_01_20220704	profl	dominant oeverprofiel lo	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2022082412000012	BolBe_01_20220704	profr	dominant oeverprofiel ro	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2022082412000012	BolBe_01_20220704	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2022082412000012	BolBe_01_20220704	orgma	grof organisch materiaal	dikke takken / stam	NA	0	0	0	class
HT3260	IV2022082412000012	BolBe_01_20220704	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2022082412000012	BolBe_01_20220704	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2022082412000012	BolBe_01_20220704	MaxGr	grootte grootste vlek	0	0	0	0	1	m²
HT3260	IV2022082412000012	BolBe_01_20220704	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2022082412000012	BolBe_01_20220704	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000012	BolBe_01_20220704	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000012	BolBe_01_20220704	schab	schaduw boom en struik	95	95	0	0	1	%
HT3260	IV2022082412000012	BolBe_01_20220704	schao	schaduw oevervegetatie	20	20	0	0	1	%
HT3260	IV2022082412000012	BolBe_01_20220704	Slib	slibdikte	0,02	0.02	0	0	1	m
HT3260	IV2022082412000012	BolBe_01_20220704	Som	som van vlekken	0	0	0	0	1	m²
HT3260	IV2022082412000012	BolBe_01_20220704	SStr	stroomsnelheid	0,088	0.088	0	0	1	m/s
HT3260	IV2022082412000012	BolBe_01_20220704	sv_0	submerse vegetatie afwezig	90	90	0	0	1	%
HT3260	IV2022082412000012	BolBe_01_20220704	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2022082412000012	BolBe_01_20220704	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000012	BolBe_01_20220704	sv_1	submerse vegetatie schaars	10	10	0	0	1	%
HT3260	IV2022082412000012	BolBe_01_20220704	TOT	totale bedekking	<1	1	1	0	1	%
HT3260	IV2022082412000012	BolBe_01_20220704	<1	vegetatievlekken =< 1 m²	0	0	0	0	1	count
HT3260	IV2022082412000012	BolBe_01_20220704	veui	verstoring eutrofiëringsindicatoren	0	0	0	0	1	%
HT3260	IV2022082412000012	BolBe_01_20220704	vhel	verstoring helofyten	<1	1	1	0	1	%
HT3260	IV2022082412000012	BolBe_01_20220704	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2022082412000012	BolBe_01_20220704	peil	waterpeil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2022082412000013	ZwaBe_02_20220704	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2022082412000013	ZwaBe_02_20220704	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000013	ZwaBe_02_20220704	Breed	breedte	2	2	0	0	1	m
HT3260	IV2022082412000013	ZwaBe_02_20220704	Diep	diepte	0,1	0.1	0	0	1	m
HT3260	IV2022082412000013	ZwaBe_02_20220704	SDiep	diepte snelheidsbepaling	0,05	0.05	0	0	1	m
HT3260	IV2022082412000013	ZwaBe_02_20220704	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000013	ZwaBe_02_20220704	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000013	ZwaBe_02_20220704	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2022082412000013	ZwaBe_02_20220704	orgma	grof organisch materiaal	dikke takken / stam	NA	0	0	0	class
HT3260	IV2022082412000013	ZwaBe_02_20220704	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2022082412000013	ZwaBe_02_20220704	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2022082412000013	ZwaBe_02_20220704	MaxGr	grootte grootste vlek	0	0	0	0	1	m²
HT3260	IV2022082412000013	ZwaBe_02_20220704	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2022082412000013	ZwaBe_02_20220704	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000013	ZwaBe_02_20220704	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000013	ZwaBe_02_20220704	schab	schaduw boom en struik	50	50	0	0	1	%
HT3260	IV2022082412000013	ZwaBe_02_20220704	schao	schaduw oevervegetatie	5	5	0	0	1	%
HT3260	IV2022082412000013	ZwaBe_02_20220704	Slib	slibdikte	0,2	0.2	0	0	1	m
HT3260	IV2022082412000013	ZwaBe_02_20220704	Som	som van vlekken	0	0	0	0	1	m²
HT3260	IV2022082412000013	ZwaBe_02_20220704	SStr	stroomsnelheid	0,057	0.057	0	0	1	m/s
HT3260	IV2022082412000013	ZwaBe_02_20220704	sv_0	submerse vegetatie afwezig	100	100	0	0	1	%
HT3260	IV2022082412000013	ZwaBe_02_20220704	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2022082412000013	ZwaBe_02_20220704	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000013	ZwaBe_02_20220704	sv_1	submerse vegetatie schaars	0	0	0	0	1	%
HT3260	IV2022082412000013	ZwaBe_02_20220704	TOT	totale bedekking	30	30	0	0	1	%
HT3260	IV2022082412000013	ZwaBe_02_20220704	<1	vegetatievlekken =< 1 m²	0	0	0	0	1	count
HT3260	IV2022082412000013	ZwaBe_02_20220704	veui	verstoring eutrofiëringsindicatoren	0	0	0	0	1	%
HT3260	IV2022082412000013	ZwaBe_02_20220704	vhel	verstoring helofyten	30	30	0	0	1	%
HT3260	IV2022082412000013	ZwaBe_02_20220704	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2022082412000013	ZwaBe_02_20220704	peil	waterpeil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2022082412000014	ZwaBe_04_20220704	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2022082412000014	ZwaBe_04_20220704	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000014	ZwaBe_04_20220704	Breed	breedte	2	2	0	0	1	m
HT3260	IV2022082412000014	ZwaBe_04_20220704	Diep	diepte	0,34	0.34	0	0	1	m
HT3260	IV2022082412000014	ZwaBe_04_20220704	SDiep	diepte snelheidsbepaling	0,07	0.07	0	0	1	m
HT3260	IV2022082412000014	ZwaBe_04_20220704	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000014	ZwaBe_04_20220704	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000014	ZwaBe_04_20220704	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2022082412000014	ZwaBe_04_20220704	orgma	grof organisch materiaal	dikke takken / stam	NA	0	0	0	class
HT3260	IV2022082412000014	ZwaBe_04_20220704	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2022082412000014	ZwaBe_04_20220704	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2022082412000014	ZwaBe_04_20220704	MaxGr	grootte grootste vlek	0	0	0	0	1	m²
HT3260	IV2022082412000014	ZwaBe_04_20220704	turbi	helderheid van de waterkolom	troebel door substraat	NA	0	0	0	class
HT3260	IV2022082412000014	ZwaBe_04_20220704	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000014	ZwaBe_04_20220704	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000014	ZwaBe_04_20220704	schab	schaduw boom en struik	85	85	0	0	1	%
HT3260	IV2022082412000014	ZwaBe_04_20220704	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2022082412000014	ZwaBe_04_20220704	Secch	secchi-diepte	0,2	0.2	0	0	1	m
HT3260	IV2022082412000014	ZwaBe_04_20220704	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2022082412000014	ZwaBe_04_20220704	Som	som van vlekken	0	0	0	0	1	m²
HT3260	IV2022082412000014	ZwaBe_04_20220704	SStr	stroomsnelheid	0,128	0.128	0	0	1	m/s
HT3260	IV2022082412000014	ZwaBe_04_20220704	sv_0	submerse vegetatie afwezig	100	100	0	0	1	%
HT3260	IV2022082412000014	ZwaBe_04_20220704	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2022082412000014	ZwaBe_04_20220704	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000014	ZwaBe_04_20220704	sv_1	submerse vegetatie schaars	0	0	0	0	1	%
HT3260	IV2022082412000014	ZwaBe_04_20220704	TOT	totale bedekking	1	1	0	0	1	%
HT3260	IV2022082412000014	ZwaBe_04_20220704	<1	vegetatievlekken =< 1 m²	0	0	0	0	1	count
HT3260	IV2022082412000014	ZwaBe_04_20220704	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2022082412000014	ZwaBe_04_20220704	vhel	verstoring helofyten	1	1	0	0	1	%
HT3260	IV2022082412000014	ZwaBe_04_20220704	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2022082412000014	ZwaBe_04_20220704	peil	waterpeil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2022082412000015	Berwijn_03_20220705	artif	artificiële structuren	brug	NA	0	0	0	class
HT3260	IV2022082412000015	Berwijn_03_20220705	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000015	Berwijn_03_20220705	Breed	breedte	7	7	0	0	1	m
HT3260	IV2022082412000015	Berwijn_03_20220705	Diep	diepte	0,34	0.34	0	0	1	m
HT3260	IV2022082412000015	Berwijn_03_20220705	SDiep	diepte snelheidsbepaling	0,17	0.17	0	0	1	m
HT3260	IV2022082412000015	Berwijn_03_20220705	profl	dominant oeverprofiel lo	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2022082412000015	Berwijn_03_20220705	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000015	Berwijn_03_20220705	orgma	grof organisch materiaal	geen grof materiaal	NA	0	0	0	class
HT3260	IV2022082412000015	Berwijn_03_20220705	MaxGr	grootte grootste vlek	0,01	0.01	0	0	1	m²
HT3260	IV2022082412000015	Berwijn_03_20220705	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2022082412000015	Berwijn_03_20220705	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000015	Berwijn_03_20220705	Brug	lengte brug	1	1	0	0	1	m
HT3260	IV2022082412000015	Berwijn_03_20220705	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000015	Berwijn_03_20220705	schab	schaduw boom en struik	55	55	0	0	1	%
HT3260	IV2022082412000015	Berwijn_03_20220705	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2022082412000015	Berwijn_03_20220705	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2022082412000015	Berwijn_03_20220705	Som	som van vlekken	0,01	0.01	0	0	1	m²
HT3260	IV2022082412000015	Berwijn_03_20220705	SStr	stroomsnelheid	0,181	0.181	0	0	1	m/s
HT3260	IV2022082412000015	Berwijn_03_20220705	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2022082412000015	Berwijn_03_20220705	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2022082412000015	Berwijn_03_20220705	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000015	Berwijn_03_20220705	sv_1	submerse vegetatie schaars	100	100	0	0	1	%
HT3260	IV2022082412000015	Berwijn_03_20220705	TOT	totale bedekking	3	3	0	0	1	%
HT3260	IV2022082412000015	Berwijn_03_20220705	<1	vegetatievlekken =< 1 m²	1	1	0	0	1	count
HT3260	IV2022082412000015	Berwijn_03_20220705	veui	verstoring eutrofiëringsindicatoren	3	3	0	0	1	%
HT3260	IV2022082412000015	Berwijn_03_20220705	vhel	verstoring helofyten	<1	1	1	0	1	%
HT3260	IV2022082412000015	Berwijn_03_20220705	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2022082412000015	Berwijn_03_20220705	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2022082412000016	Voer_08_20220705	artif	artificiële structuren	brug	NA	0	0	0	class
HT3260	IV2022082412000016	Voer_08_20220705	artif	artificiële structuren	buizen (drainage, overstort)	NA	0	0	0	class
HT3260	IV2022082412000016	Voer_08_20220705	artif	artificiële structuren	stroomdeflector	NA	0	0	0	class
HT3260	IV2022082412000016	Voer_08_20220705	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000016	Voer_08_20220705	Breed	breedte	1,95	1.95	0	0	1	m
HT3260	IV2022082412000016	Voer_08_20220705	Diep	diepte	0,22	0.22	0	0	1	m
HT3260	IV2022082412000016	Voer_08_20220705	SDiep	diepte snelheidsbepaling	0,11	0.11	0	0	1	m
HT3260	IV2022082412000016	Voer_08_20220705	profl	dominant oeverprofiel lo	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2022082412000016	Voer_08_20220705	profr	dominant oeverprofiel ro	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2022082412000016	Voer_08_20220705	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2022082412000016	Voer_08_20220705	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2022082412000016	Voer_08_20220705	MaxGr	grootte grootste vlek	0,01	0.01	0	0	1	m²
HT3260	IV2022082412000016	Voer_08_20220705	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2022082412000016	Voer_08_20220705	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000016	Voer_08_20220705	Brug	lengte brug	9	9	0	0	1	m
HT3260	IV2022082412000016	Voer_08_20220705	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000016	Voer_08_20220705	schab	schaduw boom en struik	25	25	0	0	1	%
HT3260	IV2022082412000016	Voer_08_20220705	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2022082412000016	Voer_08_20220705	Slib	slibdikte	0,05	0.05	0	0	1	m
HT3260	IV2022082412000016	Voer_08_20220705	Som	som van vlekken	0,015	0.015	0	0	1	m²
HT3260	IV2022082412000016	Voer_08_20220705	SStr	stroomsnelheid	0,225	0.225	0	0	1	m/s
HT3260	IV2022082412000016	Voer_08_20220705	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2022082412000016	Voer_08_20220705	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2022082412000016	Voer_08_20220705	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000016	Voer_08_20220705	sv_1	submerse vegetatie schaars	100	100	0	0	1	%
HT3260	IV2022082412000016	Voer_08_20220705	TOT	totale bedekking	25	25	0	0	1	%
HT3260	IV2022082412000016	Voer_08_20220705	<1	vegetatievlekken =< 1 m²	2	2	0	0	1	count
HT3260	IV2022082412000016	Voer_08_20220705	veui	verstoring eutrofiëringsindicatoren	4	4	0	0	1	%
HT3260	IV2022082412000016	Voer_08_20220705	vhel	verstoring helofyten	25	25	0	0	1	%
HT3260	IV2022082412000016	Voer_08_20220705	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2022082412000016	Voer_08_20220705	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2022082412000017	NooMa_02_20220706	artif	artificiële structuren	brug	NA	0	0	0	class
HT3260	IV2022082412000017	NooMa_02_20220706	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000017	NooMa_02_20220706	Breed	breedte	2,5	2.5	0	0	1	m
HT3260	IV2022082412000017	NooMa_02_20220706	Diep	diepte	0,16	0.16	0	0	1	m
HT3260	IV2022082412000017	NooMa_02_20220706	SDiep	diepte snelheidsbepaling	0,08	0.08	0	0	1	m
HT3260	IV2022082412000017	NooMa_02_20220706	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000017	NooMa_02_20220706	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000017	NooMa_02_20220706	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2022082412000017	NooMa_02_20220706	MaxGr	grootte grootste vlek	0,01	0.01	0	0	1	m²
HT3260	IV2022082412000017	NooMa_02_20220706	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2022082412000017	NooMa_02_20220706	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000017	NooMa_02_20220706	Brug	lengte brug	9	9	0	0	1	m
HT3260	IV2022082412000017	NooMa_02_20220706	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000017	NooMa_02_20220706	schab	schaduw boom en struik	2	2	0	0	1	%
HT3260	IV2022082412000017	NooMa_02_20220706	schao	schaduw oevervegetatie	30	30	0	0	1	%
HT3260	IV2022082412000017	NooMa_02_20220706	Slib	slibdikte	0,02	0.02	0	0	1	m
HT3260	IV2022082412000017	NooMa_02_20220706	Som	som van vlekken	0,01	0.01	0	0	1	m²
HT3260	IV2022082412000017	NooMa_02_20220706	SStr	stroomsnelheid	0,033	0.033	0	0	1	m/s
HT3260	IV2022082412000017	NooMa_02_20220706	sv_0	submerse vegetatie afwezig	80	80	0	0	1	%
HT3260	IV2022082412000017	NooMa_02_20220706	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2022082412000017	NooMa_02_20220706	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000017	NooMa_02_20220706	sv_1	submerse vegetatie schaars	20	20	0	0	1	%
HT3260	IV2022082412000017	NooMa_02_20220706	TOT	totale bedekking	97	97	0	0	1	%
HT3260	IV2022082412000017	NooMa_02_20220706	<1	vegetatievlekken =< 1 m²	2	2	0	0	1	count
HT3260	IV2022082412000017	NooMa_02_20220706	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2022082412000017	NooMa_02_20220706	vhel	verstoring helofyten	95	95	0	0	1	%
HT3260	IV2022082412000017	NooMa_02_20220706	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2022082412000017	NooMa_02_20220706	peil	waterpeil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2022082412000018	WalBo_01_20220711	artif	artificiële structuren	duiker	NA	0	0	0	class
HT3260	IV2022082412000018	WalBo_01_20220711	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000018	WalBo_01_20220711	Breed	breedte	0,5	0.5	0	0	1	m
HT3260	IV2022082412000018	WalBo_01_20220711	Diep	diepte	0,04	0.04	0	0	1	m
HT3260	IV2022082412000018	WalBo_01_20220711	SDiep	diepte snelheidsbepaling	0,03	0.03	0	0	1	m
HT3260	IV2022082412000018	WalBo_01_20220711	profl	dominant oeverprofiel lo	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2022082412000018	WalBo_01_20220711	profr	dominant oeverprofiel ro	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2022082412000018	WalBo_01_20220711	orgma	grof organisch materiaal	geen grof materiaal	NA	0	0	0	class
HT3260	IV2022082412000018	WalBo_01_20220711	MaxGr	grootte grootste vlek	0	0	0	0	1	m²
HT3260	IV2022082412000018	WalBo_01_20220711	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2022082412000018	WalBo_01_20220711	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000018	WalBo_01_20220711	Duik	lengte duiker	4	4	0	0	1	m
HT3260	IV2022082412000018	WalBo_01_20220711	wijze	manier waarop de opname gemaakt is	harkend vanop de lo	NA	0	0	0	class
HT3260	IV2022082412000018	WalBo_01_20220711	wijze	manier waarop de opname gemaakt is	harkend vanop de ro	NA	0	0	0	class
HT3260	IV2022082412000018	WalBo_01_20220711	schab	schaduw boom en struik	10	10	0	0	1	%
HT3260	IV2022082412000018	WalBo_01_20220711	schao	schaduw oevervegetatie	60	60	0	0	1	%
HT3260	IV2022082412000018	WalBo_01_20220711	Slib	slibdikte	0,35	0.35	0	0	1	m
HT3260	IV2022082412000018	WalBo_01_20220711	Som	som van vlekken	0	0	0	0	1	m²
HT3260	IV2022082412000018	WalBo_01_20220711	SStr	stroomsnelheid	0,006	0.006	0	0	1	m/s
HT3260	IV2022082412000018	WalBo_01_20220711	sv_0	submerse vegetatie afwezig	100	100	0	0	1	%
HT3260	IV2022082412000018	WalBo_01_20220711	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2022082412000018	WalBo_01_20220711	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000018	WalBo_01_20220711	sv_1	submerse vegetatie schaars	0	0	0	0	1	%
HT3260	IV2022082412000018	WalBo_01_20220711	TOT	totale bedekking	70	70	0	0	1	%
HT3260	IV2022082412000018	WalBo_01_20220711	<1	vegetatievlekken =< 1 m²	0	0	0	0	1	count
HT3260	IV2022082412000018	WalBo_01_20220711	veui	verstoring eutrofiëringsindicatoren	45	45	0	0	1	%
HT3260	IV2022082412000018	WalBo_01_20220711	vhel	verstoring helofyten	70	70	0	0	1	%
HT3260	IV2022082412000018	WalBo_01_20220711	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2022082412000018	WalBo_01_20220711	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2022082412000019	Dommel_05_20220715	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2022082412000019	Dommel_05_20220715	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2022082412000019	Dommel_05_20220715	Breed	breedte	4,3	4.3	0	0	1	m
HT3260	IV2022082412000019	Dommel_05_20220715	Diep	diepte	0,75	0.75	0	0	1	m
HT3260	IV2022082412000019	Dommel_05_20220715	SDiep	diepte snelheidsbepaling	0,37	0.37	0	0	1	m
HT3260	IV2022082412000019	Dommel_05_20220715	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000019	Dommel_05_20220715	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2022082412000019	Dommel_05_20220715	orgma	grof organisch materiaal	dikke takken / stam	NA	0	0	0	class
HT3260	IV2022082412000019	Dommel_05_20220715	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2022082412000019	Dommel_05_20220715	MaxGr	grootte grootste vlek	0,75	0.75	0	0	1	m²
HT3260	IV2022082412000019	Dommel_05_20220715	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2022082412000019	Dommel_05_20220715	Lang	lengte	100	100	0	0	1	m
HT3260	IV2022082412000019	Dommel_05_20220715	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2022082412000019	Dommel_05_20220715	schab	schaduw boom en struik	10	10	0	0	1	%
HT3260	IV2022082412000019	Dommel_05_20220715	schao	schaduw oevervegetatie	<1	1	1	0	1	%
HT3260	IV2022082412000019	Dommel_05_20220715	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2022082412000019	Dommel_05_20220715	Som	som van vlekken	5	5	0	0	1	m²
HT3260	IV2022082412000019	Dommel_05_20220715	SStr	stroomsnelheid	0,384	0.384	0	0	1	m/s
HT3260	IV2022082412000019	Dommel_05_20220715	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2022082412000019	Dommel_05_20220715	sv_2	submerse vegetatie frequent	75	75	0	0	1	%
HT3260	IV2022082412000019	Dommel_05_20220715	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2022082412000019	Dommel_05_20220715	sv_1	submerse vegetatie schaars	25	25	0	0	1	%
HT3260	IV2022082412000019	Dommel_05_20220715	TOT	totale bedekking	70	70	0	0	1	%
HT3260	IV2022082412000019	Dommel_05_20220715	veui	verstoring eutrofiëringsindicatoren	5	5	0	0	1	%
