survey	recording_givid	user_reference	var_code	var	value	value_perc
HT31xx_Plassen	IV2023080314410533	ANTTUR0022_01_2023	K	Kruidlaag	90	90.0
HT31xx_Plassen	IV2023080314410533	ANTTUR0022_01_2023	M	Moslaag	0	0.0
HT31xx_Plassen	IV2023080314410533	ANTTUR0022_01_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080314410533	ANTTUR0022_01_2023	Subm	Submers	90	90.0
HT31xx_Plassen	IV2023080314410533	ANTTUR0022_01_2023	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2023080314410533	ANTTUR0022_01_2023	Zwev	Zwevend	90	90.0
HT31xx_Plassen	IV2023080314503033	ANTTUR0022_02_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080314503033	ANTTUR0022_02_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080314503033	ANTTUR0022_02_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080314503033	ANTTUR0022_02_2023	Helo	Helofyt	20	20.0
HT31xx_Plassen	IV2023080314503033	ANTTUR0022_02_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080314503033	ANTTUR0022_02_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080314503033	ANTTUR0022_02_2023	K	Kruidlaag	20	20.0
HT31xx_Plassen	IV2023080314503033	ANTTUR0022_02_2023	M	Moslaag	100	100.0
HT31xx_Plassen	IV2023080314503033	ANTTUR0022_02_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080314503033	ANTTUR0022_02_2023	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023080314503033	ANTTUR0022_02_2023	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2023080314503033	ANTTUR0022_02_2023	Zwev	Zwevend	100	100.0
HT31xx_Plassen	IV2023080315032487	ANTTUR0022_03_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080315032487	ANTTUR0022_03_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080315032487	ANTTUR0022_03_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080315032487	ANTTUR0022_03_2023	Helo	Helofyt	65	65.0
HT31xx_Plassen	IV2023080315032487	ANTTUR0022_03_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080315032487	ANTTUR0022_03_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080315032487	ANTTUR0022_03_2023	K	Kruidlaag	65	65.0
HT31xx_Plassen	IV2023080315032487	ANTTUR0022_03_2023	M	Moslaag	80	80.0
HT31xx_Plassen	IV2023080315032487	ANTTUR0022_03_2023	S	Struiklaag	20	20.0
HT31xx_Plassen	IV2023080315032487	ANTTUR0022_03_2023	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023080315032487	ANTTUR0022_03_2023	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2023080315032487	ANTTUR0022_03_2023	Zwev	Zwevend	80	80.0
HT31xx_Plassen	IV2023080315263415	ANTTUR0273_01_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080315263415	ANTTUR0273_01_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080315263415	ANTTUR0273_01_2023	Drijv	Drijvend	0-x-1	0.5
HT31xx_Plassen	IV2023080315263415	ANTTUR0273_01_2023	Helo	Helofyt	20	20.0
HT31xx_Plassen	IV2023080315263415	ANTTUR0273_01_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080315263415	ANTTUR0273_01_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080315263415	ANTTUR0273_01_2023	K	Kruidlaag	60	60.0
HT31xx_Plassen	IV2023080315263415	ANTTUR0273_01_2023	M	Moslaag	95	95.0
HT31xx_Plassen	IV2023080315263415	ANTTUR0273_01_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080315263415	ANTTUR0273_01_2023	Subm	Submers	50	50.0
HT31xx_Plassen	IV2023080315263415	ANTTUR0273_01_2023	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2023080315263415	ANTTUR0273_01_2023	Zwev	Zwevend	90	90.0
HT31xx_Plassen	IV2023080315393941	ANTTUR0273_02_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080315393941	ANTTUR0273_02_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080315393941	ANTTUR0273_02_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080315393941	ANTTUR0273_02_2023	Helo	Helofyt	30	30.0
HT31xx_Plassen	IV2023080315393941	ANTTUR0273_02_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080315393941	ANTTUR0273_02_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080315393941	ANTTUR0273_02_2023	K	Kruidlaag	30	30.0
HT31xx_Plassen	IV2023080315393941	ANTTUR0273_02_2023	M	Moslaag	90	90.0
HT31xx_Plassen	IV2023080315393941	ANTTUR0273_02_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080315393941	ANTTUR0273_02_2023	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023080315393941	ANTTUR0273_02_2023	Tot	totale bedekking	95	95.0
HT31xx_Plassen	IV2023080315393941	ANTTUR0273_02_2023	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023080316030738	ANTTUR0270_01_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080316030738	ANTTUR0270_01_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080316030738	ANTTUR0270_01_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080316030738	ANTTUR0270_01_2023	Helo	Helofyt	10	10.0
HT31xx_Plassen	IV2023080316030738	ANTTUR0270_01_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080316030738	ANTTUR0270_01_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080316030738	ANTTUR0270_01_2023	K	Kruidlaag	100	100.0
HT31xx_Plassen	IV2023080316030738	ANTTUR0270_01_2023	M	Moslaag	10	10.0
HT31xx_Plassen	IV2023080316030738	ANTTUR0270_01_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080316030738	ANTTUR0270_01_2023	Subm	Submers	99	99.0
HT31xx_Plassen	IV2023080316030738	ANTTUR0270_01_2023	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2023080316030738	ANTTUR0270_01_2023	Zwev	Zwevend	10	10.0
HT31xx_Plassen	IV2023080316083414	ANTTUR0270_02_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080316083414	ANTTUR0270_02_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080316083414	ANTTUR0270_02_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080316083414	ANTTUR0270_02_2023	Helo	Helofyt	30	30.0
HT31xx_Plassen	IV2023080316083414	ANTTUR0270_02_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080316083414	ANTTUR0270_02_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080316083414	ANTTUR0270_02_2023	K	Kruidlaag	80	80.0
HT31xx_Plassen	IV2023080316083414	ANTTUR0270_02_2023	M	Moslaag	25	25.0
HT31xx_Plassen	IV2023080316083414	ANTTUR0270_02_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080316083414	ANTTUR0270_02_2023	Subm	Submers	70	70.0
HT31xx_Plassen	IV2023080316083414	ANTTUR0270_02_2023	Tot	totale bedekking	90	90.0
HT31xx_Plassen	IV2023080316083414	ANTTUR0270_02_2023	Zwev	Zwevend	15	15.0
HT31xx_Plassen	IV2023080316283979	ANTTUR0270_03_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080316283979	ANTTUR0270_03_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080316283979	ANTTUR0270_03_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080316283979	ANTTUR0270_03_2023	Helo	Helofyt	30	30.0
HT31xx_Plassen	IV2023080316283979	ANTTUR0270_03_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080316283979	ANTTUR0270_03_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080316283979	ANTTUR0270_03_2023	K	Kruidlaag	30	30.0
HT31xx_Plassen	IV2023080316283979	ANTTUR0270_03_2023	M	Moslaag	50	50.0
HT31xx_Plassen	IV2023080316283979	ANTTUR0270_03_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080316283979	ANTTUR0270_03_2023	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023080316283979	ANTTUR0270_03_2023	Tot	totale bedekking	80	80.0
HT31xx_Plassen	IV2023080316283979	ANTTUR0270_03_2023	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023080414333974	ANTRAV0122_02_2023	A	Algenlaag	50	50.0
HT31xx_Plassen	IV2023080414333974	ANTRAV0122_02_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080414333974	ANTRAV0122_02_2023	Drijv	Drijvend	10	10.0
HT31xx_Plassen	IV2023080414333974	ANTRAV0122_02_2023	Helo	Helofyt	90	90.0
HT31xx_Plassen	IV2023080414333974	ANTRAV0122_02_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080414333974	ANTRAV0122_02_2023	Kroos	Kroos	1	1.0
HT31xx_Plassen	IV2023080414333974	ANTRAV0122_02_2023	K	Kruidlaag	95	95.0
HT31xx_Plassen	IV2023080414333974	ANTRAV0122_02_2023	M	Moslaag	10	10.0
HT31xx_Plassen	IV2023080414333974	ANTRAV0122_02_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080414333974	ANTRAV0122_02_2023	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023080414333974	ANTRAV0122_02_2023	Tot	totale bedekking	95	95.0
HT31xx_Plassen	IV2023080414333974	ANTRAV0122_02_2023	Zwev	Zwevend	15	15.0
HT31xx_Plassen	IV2023080414500733	ANTRAV0122_03_2023	A	Algenlaag	50	50.0
HT31xx_Plassen	IV2023080414500733	ANTRAV0122_03_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080414500733	ANTRAV0122_03_2023	Drijv	Drijvend	8	8.0
HT31xx_Plassen	IV2023080414500733	ANTRAV0122_03_2023	Helo	Helofyt	80	80.0
HT31xx_Plassen	IV2023080414500733	ANTRAV0122_03_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080414500733	ANTRAV0122_03_2023	Kroos	Kroos	0-x-1	0.5
HT31xx_Plassen	IV2023080414500733	ANTRAV0122_03_2023	K	Kruidlaag	85	85.0
HT31xx_Plassen	IV2023080414500733	ANTRAV0122_03_2023	M	Moslaag	10	10.0
HT31xx_Plassen	IV2023080414500733	ANTRAV0122_03_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080414500733	ANTRAV0122_03_2023	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023080414500733	ANTRAV0122_03_2023	Tot	totale bedekking	95	95.0
HT31xx_Plassen	IV2023080414500733	ANTRAV0122_03_2023	Zwev	Zwevend	10	10.0
HT31xx_Plassen	IV2023080415274304	ANTRAV0175_01_2023	A	Algenlaag	20	20.0
HT31xx_Plassen	IV2023080415274304	ANTRAV0175_01_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080415274304	ANTRAV0175_01_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080415274304	ANTRAV0175_01_2023	Helo	Helofyt	10	10.0
HT31xx_Plassen	IV2023080415274304	ANTRAV0175_01_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080415274304	ANTRAV0175_01_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080415274304	ANTRAV0175_01_2023	K	Kruidlaag	40	40.0
HT31xx_Plassen	IV2023080415274304	ANTRAV0175_01_2023	M	Moslaag	70	70.0
HT31xx_Plassen	IV2023080415274304	ANTRAV0175_01_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080415274304	ANTRAV0175_01_2023	Subm	Submers	40	40.0
HT31xx_Plassen	IV2023080415274304	ANTRAV0175_01_2023	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2023080415274304	ANTRAV0175_01_2023	Zwev	Zwevend	70	70.0
HT31xx_Plassen	IV2023080415343005	ANTMRK0206_01_2023	A	Algenlaag	1	1.0
HT31xx_Plassen	IV2023080415343005	ANTMRK0206_01_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080415343005	ANTMRK0206_01_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080415343005	ANTMRK0206_01_2023	Helo	Helofyt	15	15.0
HT31xx_Plassen	IV2023080415343005	ANTMRK0206_01_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080415343005	ANTMRK0206_01_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080415343005	ANTMRK0206_01_2023	K	Kruidlaag	75	75.0
HT31xx_Plassen	IV2023080415343005	ANTMRK0206_01_2023	M	Moslaag	35	35.0
HT31xx_Plassen	IV2023080415343005	ANTMRK0206_01_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080415343005	ANTMRK0206_01_2023	Subm	Submers	70	70.0
HT31xx_Plassen	IV2023080415343005	ANTMRK0206_01_2023	Tot	totale bedekking	95	95.0
HT31xx_Plassen	IV2023080415343005	ANTMRK0206_01_2023	Zwev	Zwevend	35	35.0
HT31xx_Plassen	IV2023080415530871	ANTMRK0206_02_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080415530871	ANTMRK0206_02_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080415530871	ANTMRK0206_02_2023	K	Kruidlaag	60	60.0
HT31xx_Plassen	IV2023080415530871	ANTMRK0206_02_2023	M	Moslaag	10	10.0
HT31xx_Plassen	IV2023080415530871	ANTMRK0206_02_2023	S	Struiklaag	1	1.0
HT31xx_Plassen	IV2023080415530871	ANTMRK0206_02_2023	Tot	totale bedekking	70	70.0
HT31xx_LSVI_StilstaandeWateren	IV2023080415543240	ANTTUR0295_3130a_23	Eutro	Eutrofiëring	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2023080415543240	ANTTUR0295_3130a_23	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080415543240	ANTTUR0295_3130a_23	SleSo	Sleutelsoorten	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2023080415543240	ANTTUR0295_3130a_23	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2023080415543240	ANTTUR0295_3130a_23	Vzuur	Verzuring	35	35.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416151193	ANTTUR0300_3130a_23	Eutro	Eutrofiëring	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416151193	ANTTUR0300_3130a_23	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416151193	ANTTUR0300_3130a_23	SleSo	Sleutelsoorten	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416151193	ANTTUR0300_3130a_23	Vgras	Vergrassing	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416151193	ANTTUR0300_3130a_23	Vzuur	Verzuring	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2023080416161818	ANTRAV0293_3130a_23	Eutro	Eutrofiëring	25	25.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416161818	ANTRAV0293_3130a_23	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416161818	ANTRAV0293_3130a_23	SleSo	Sleutelsoorten	20	20.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416161818	ANTRAV0293_3130a_23	Vgras	Vergrassing	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416161818	ANTRAV0293_3130a_23	Vzuur	Verzuring	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416235938	ANTRAV0208_3130a_23	Eutro	Eutrofiëring	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416235938	ANTRAV0208_3130a_23	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416235938	ANTRAV0208_3130a_23	SleSo	Sleutelsoorten	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416235938	ANTRAV0208_3130a_23	Vgras	Vergrassing	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416235938	ANTRAV0208_3130a_23	Vzuur	Verzuring	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416335934	ANTTUR0299_3130a_23	Eutro	Eutrofiëring	25	25.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416335934	ANTTUR0299_3130a_23	Invas	Invasieve exoten	25	25.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416335934	ANTTUR0299_3130a_23	SleSo	Sleutelsoorten	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416335934	ANTTUR0299_3130a_23	Vgras	Vergrassing	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416335934	ANTTUR0299_3130a_23	Vzuur	Verzuring	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2023080416412548	ANTTUR0282_3130a_23	Eutro	Eutrofiëring	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416412548	ANTTUR0282_3130a_23	Invas	Invasieve exoten	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416412548	ANTTUR0282_3130a_23	SleSo	Sleutelsoorten	25	25.0
HT31xx_LSVI_StilstaandeWateren	IV2023080416412548	ANTTUR0282_3130a_23	Vgras	Vergrassing	0-x-1	0.5
HT31xx_LSVI_StilstaandeWateren	IV2023080416412548	ANTTUR0282_3130a_23	Vzuur	Verzuring	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2023080814421597	ANTOTH0306_3130a_23	Eutro	Eutrofiëring	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080814421597	ANTOTH0306_3130a_23	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080814421597	ANTOTH0306_3130a_23	SleSo	Sleutelsoorten	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2023080814421597	ANTOTH0306_3130a_23	Vgras	Vergrassing	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080814421597	ANTOTH0306_3130a_23	Vzuur	Verzuring	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2023080814544190	ANTTUR0082_3130a_23	Eutro	Eutrofiëring	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2023080814544190	ANTTUR0082_3130a_23	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080814544190	ANTTUR0082_3130a_23	SleSo	Sleutelsoorten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080814544190	ANTTUR0082_3130a_23	Vgras	Vergrassing	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080814544190	ANTTUR0082_3130a_23	Vzuur	Verzuring	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080814565876	ANTRAV0134_3130a_23	Eutro	Eutrofiëring	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2023080814565876	ANTRAV0134_3130a_23	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080814565876	ANTRAV0134_3130a_23	SleSo	Sleutelsoorten	5	5.0
HT31xx_LSVI_StilstaandeWateren	IV2023080814565876	ANTRAV0134_3130a_23	Vgras	Vergrassing	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2023080814565876	ANTRAV0134_3130a_23	Vzuur	Verzuring	25	25.0
HT31xx_LSVI_StilstaandeWateren	IV2023080815072017	ANTTUR0291_3130a_23	Eutro	Eutrofiëring	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080815072017	ANTTUR0291_3130a_23	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080815072017	ANTTUR0291_3130a_23	SleSo	Sleutelsoorten	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2023080815072017	ANTTUR0291_3130a_23	Vgras	Vergrassing	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080815072017	ANTTUR0291_3130a_23	Vzuur	Verzuring	90	90.0
HT31xx_LSVI_StilstaandeWateren	IV2023080815183867	ANTTUR0257_3130a_23	Eutro	Eutrofiëring	2	2.0
HT31xx_LSVI_StilstaandeWateren	IV2023080815183867	ANTTUR0257_3130a_23	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080815183867	ANTTUR0257_3130a_23	SleSo	Sleutelsoorten	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080815183867	ANTTUR0257_3130a_23	Vgras	Vergrassing	1	1.0
HT31xx_LSVI_StilstaandeWateren	IV2023080815183867	ANTTUR0257_3130a_23	Vzuur	Verzuring	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2023080815234865	ANTTUR0292_3130a_23	Eutro	Eutrofiëring	12	12.0
HT31xx_LSVI_StilstaandeWateren	IV2023080815234865	ANTTUR0292_3130a_23	Invas	Invasieve exoten	0	0.0
HT31xx_LSVI_StilstaandeWateren	IV2023080815234865	ANTTUR0292_3130a_23	SleSo	Sleutelsoorten	15	15.0
HT31xx_LSVI_StilstaandeWateren	IV2023080815234865	ANTTUR0292_3130a_23	Vgras	Vergrassing	10	10.0
HT31xx_LSVI_StilstaandeWateren	IV2023080815234865	ANTTUR0292_3130a_23	Vzuur	Verzuring	90	90.0
HT31xx_Plassen	IV2023080815383382	ANTTUR0297_01_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080815383382	ANTTUR0297_01_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080815383382	ANTTUR0297_01_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080815383382	ANTTUR0297_01_2023	Helo	Helofyt	50	50.0
HT31xx_Plassen	IV2023080815383382	ANTTUR0297_01_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080815383382	ANTTUR0297_01_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080815383382	ANTTUR0297_01_2023	K	Kruidlaag	98	98.0
HT31xx_Plassen	IV2023080815383382	ANTTUR0297_01_2023	M	Moslaag	90	90.0
HT31xx_Plassen	IV2023080815383382	ANTTUR0297_01_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080815383382	ANTTUR0297_01_2023	Subm	Submers	60	60.0
HT31xx_Plassen	IV2023080815383382	ANTTUR0297_01_2023	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2023080815383382	ANTTUR0297_01_2023	Zwev	Zwevend	90	90.0
HT31xx_Plassen	IV2023080815563209	ANTTUR0297_02_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080815563209	ANTTUR0297_02_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080815563209	ANTTUR0297_02_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080815563209	ANTTUR0297_02_2023	Helo	Helofyt	50	50.0
HT31xx_Plassen	IV2023080815563209	ANTTUR0297_02_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080815563209	ANTTUR0297_02_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080815563209	ANTTUR0297_02_2023	K	Kruidlaag	60	60.0
HT31xx_Plassen	IV2023080815563209	ANTTUR0297_02_2023	M	Moslaag	90	90.0
HT31xx_Plassen	IV2023080815563209	ANTTUR0297_02_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080815563209	ANTTUR0297_02_2023	Subm	Submers	15	15.0
HT31xx_Plassen	IV2023080815563209	ANTTUR0297_02_2023	Tot	totale bedekking	10	10.0
HT31xx_Plassen	IV2023080815563209	ANTTUR0297_02_2023	Zwev	Zwevend	90	90.0
HT31xx_Plassen	IV2023080816201039	ANTTUR0297_03_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080816201039	ANTTUR0297_03_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080816201039	ANTTUR0297_03_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080816201039	ANTTUR0297_03_2023	Helo	Helofyt	45	45.0
HT31xx_Plassen	IV2023080816201039	ANTTUR0297_03_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080816201039	ANTTUR0297_03_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080816201039	ANTTUR0297_03_2023	K	Kruidlaag	45	45.0
HT31xx_Plassen	IV2023080816201039	ANTTUR0297_03_2023	M	Moslaag	99	99.0
HT31xx_Plassen	IV2023080816201039	ANTTUR0297_03_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080816201039	ANTTUR0297_03_2023	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023080816201039	ANTTUR0297_03_2023	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2023080816201039	ANTTUR0297_03_2023	Zwev	Zwevend	99	99.0
HT31xx_Plassen	IV2023080816280551	ANTTUR0297_04_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080816280551	ANTTUR0297_04_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080816280551	ANTTUR0297_04_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080816280551	ANTTUR0297_04_2023	Helo	Helofyt	65	65.0
HT31xx_Plassen	IV2023080816280551	ANTTUR0297_04_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080816280551	ANTTUR0297_04_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080816280551	ANTTUR0297_04_2023	K	Kruidlaag	65	65.0
HT31xx_Plassen	IV2023080816280551	ANTTUR0297_04_2023	M	Moslaag	35	35.0
HT31xx_Plassen	IV2023080816280551	ANTTUR0297_04_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080816280551	ANTTUR0297_04_2023	Subm	Submers	0	0.0
HT31xx_Plassen	IV2023080816280551	ANTTUR0297_04_2023	Tot	totale bedekking	95	95.0
HT31xx_Plassen	IV2023080816280551	ANTTUR0297_04_2023	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2023080816394406	ANTTUR0257_01_2023	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2023080816394406	ANTTUR0257_01_2023	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2023080816394406	ANTTUR0257_01_2023	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2023080816394406	ANTTUR0257_01_2023	Helo	Helofyt	0	0.0
HT31xx_Plassen	IV2023080816394406	ANTTUR0257_01_2023	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2023080816394406	ANTTUR0257_01_2023	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2023080816394406	ANTTUR0257_01_2023	K	Kruidlaag	2	2.0
HT31xx_Plassen	IV2023080816394406	ANTTUR0257_01_2023	M	Moslaag	0-x-1	0.5
HT31xx_Plassen	IV2023080816394406	ANTTUR0257_01_2023	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2023080816394406	ANTTUR0257_01_2023	Subm	Submers	2	2.0
