"";"ID";"survey";"user_reference";"location";"date";"latitude";"longitude";"Habitattype";"reliability";"Versie";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"Waarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"2996";"IV2023081815530780";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_007_2190a_19";"WV_WES_007";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";1;"zb";2661;"1480 OR 1078";1480;"bedekking submerse vegetatie";"25";">=";"%";"Percentage";NA;"40";"Percentage";NA;"%";"observatie";100;TRUE;0,2
"2997";"IV2023081815530780";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_007_2190a_19";"WV_WES_007";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";1;"zb";2661;"1480 OR 1078";1078;"bedekking kranswieren";"5";">=";"%";"Percentage";NA;"5";"Percentage";NA;"%";"observatie";100;TRUE;0
"2998";"IV2023081815530780";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_007_2190a_19";"WV_WES_007";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";1;"zb";2664;"1216";1216;"bedekking robuuste monocotylen";"20";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"2999";"IV2023081815530780";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_007_2190a_19";"WV_WES_007";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";1;"zb";2656;"1520";1520;"bedekking verbossing";"10";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3000";"IV2023081815530780";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_007_2190a_19";"WV_WES_007";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";1;"b";2653;"2584 OR 2585";2584;"scoresom hydrofyten";"6";">=";NA;"Geheel getal";NA;"9";"Geheel getal";NA;NA;"berekend";15;TRUE;0,333333333333333
"3001";"IV2023081815530780";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_007_2190a_19";"WV_WES_007";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";1;"b";2653;"2584 OR 2585";2585;"scoresom niet-hydrofyten";"3";">=";NA;"Geheel getal";NA;"2";"Geheel getal";NA;NA;"berekend";11;FALSE;-0,333333333333333
"3002";"IV2023081815530780";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_007_2190a_19";"WV_WES_007";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";1;"zb";2660;"818";818;"bedekking eutrofiëring";"5";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3003";"IV2023081815530780";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_007_2190a_19";"WV_WES_007";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";2652;"980";980;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3004";"IV2023081815562573";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_006_2190a_19";"WV_WES_006";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";1;"zb";2657;"1178";1178;"bedekking overhangende bomen en struiken";"10";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3005";"IV2023081815562573";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_006_2190a_19";"WV_WES_006";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";1;"zb";2661;"1480 OR 1078";1480;"bedekking submerse vegetatie";"25";">=";"%";"Percentage";NA;"49";"Percentage";NA;"%";"observatie";100;TRUE;0,32
"3006";"IV2023081815562573";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_006_2190a_19";"WV_WES_006";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";1;"zb";2661;"1480 OR 1078";1078;"bedekking kranswieren";"5";">=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;FALSE;-0,999999999999999
"3007";"IV2023081815562573";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_006_2190a_19";"WV_WES_006";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";1;"zb";2664;"1216";1216;"bedekking robuuste monocotylen";"20";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3008";"IV2023081815562573";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_006_2190a_19";"WV_WES_006";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";1;"zb";2656;"1520";1520;"bedekking verbossing";"10";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3009";"IV2023081815562573";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_006_2190a_19";"WV_WES_006";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";1;"b";2653;"2584 OR 2585";2584;"scoresom hydrofyten";"6";">=";NA;"Geheel getal";NA;"7";"Geheel getal";NA;NA;"berekend";15;TRUE;0,111111111111111
"3010";"IV2023081815562573";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_006_2190a_19";"WV_WES_006";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";1;"b";2653;"2584 OR 2585";2585;"scoresom niet-hydrofyten";"3";">=";NA;"Geheel getal";NA;"5";"Geheel getal";NA;NA;"berekend";11;TRUE;0,25
"3011";"IV2023081815562573";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_006_2190a_19";"WV_WES_006";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";1;"zb";2660;"818";818;"bedekking eutrofiëring";"5";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3012";"IV2023081815562573";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_006_2190a_19";"WV_WES_006";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";2652;"980";980;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3013";"IV2023081816283203";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_003_2190a_19";"WV_WES_003";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";1;"zb";2657;"1178";1178;"bedekking overhangende bomen en struiken";"10";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3014";"IV2023081816283203";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_003_2190a_19";"WV_WES_003";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";1;"zb";2661;"1480 OR 1078";1480;"bedekking submerse vegetatie";"25";">=";"%";"Percentage";NA;"50";"Percentage";NA;"%";"observatie";100;TRUE;0,333333333333333
"3015";"IV2023081816283203";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_003_2190a_19";"WV_WES_003";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";1;"zb";2661;"1480 OR 1078";1078;"bedekking kranswieren";"5";">=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;FALSE;-0,999999999999999
"3016";"IV2023081816283203";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_003_2190a_19";"WV_WES_003";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";1;"zb";2664;"1216";1216;"bedekking robuuste monocotylen";"20";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3017";"IV2023081816283203";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_003_2190a_19";"WV_WES_003";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";1;"zb";2656;"1520";1520;"bedekking verbossing";"10";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3018";"IV2023081816283203";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_003_2190a_19";"WV_WES_003";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";1;"b";2653;"2584 OR 2585";2584;"scoresom hydrofyten";"6";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"berekend";15;FALSE;-0,5
"3019";"IV2023081816283203";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_003_2190a_19";"WV_WES_003";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";1;"b";2653;"2584 OR 2585";2585;"scoresom niet-hydrofyten";"3";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";11;FALSE;-0,666666666666667
"3020";"IV2023081816283203";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_003_2190a_19";"WV_WES_003";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";1;"zb";2660;"818";818;"bedekking eutrofiëring";"5";"<=";"%";"Percentage";NA;"5";"Percentage";NA;"%";"observatie";100;TRUE;0
"3021";"IV2023081816283203";"HT2190_a_LSVI_StilstaandeWateren";"WV_WES_003_2190a_19";"WV_WES_003";"2019-06-11";500;500;"2190_a";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";2652;"980";980;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3022";"IV2023081816320188";"HT2190_a_LSVI_StilstaandeWateren";"WV_TYD_009_2190a_19";"WV_TYD_009";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";1;"zb";2657;"1178";1178;"bedekking overhangende bomen en struiken";"10";"<=";"%";"Percentage";NA;"2";"Percentage";NA;"%";"observatie";100;TRUE;0,8
"3023";"IV2023081816320188";"HT2190_a_LSVI_StilstaandeWateren";"WV_TYD_009_2190a_19";"WV_TYD_009";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";1;"zb";2661;"1480 OR 1078";1480;"bedekking submerse vegetatie";"25";">=";"%";"Percentage";NA;"90";"Percentage";NA;"%";"observatie";100;TRUE;0,866666666666667
"3024";"IV2023081816320188";"HT2190_a_LSVI_StilstaandeWateren";"WV_TYD_009_2190a_19";"WV_TYD_009";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";1;"zb";2661;"1480 OR 1078";1078;"bedekking kranswieren";"5";">=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;FALSE;-0,899999999999999
"3025";"IV2023081816320188";"HT2190_a_LSVI_StilstaandeWateren";"WV_TYD_009_2190a_19";"WV_TYD_009";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";1;"zb";2664;"1216";1216;"bedekking robuuste monocotylen";"20";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,95
"3026";"IV2023081816320188";"HT2190_a_LSVI_StilstaandeWateren";"WV_TYD_009_2190a_19";"WV_TYD_009";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";1;"zb";2656;"1520";1520;"bedekking verbossing";"10";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3027";"IV2023081816320188";"HT2190_a_LSVI_StilstaandeWateren";"WV_TYD_009_2190a_19";"WV_TYD_009";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";1;"b";2653;"2584 OR 2585";2584;"scoresom hydrofyten";"6";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";15;FALSE;-0,833333333333333
"3028";"IV2023081816320188";"HT2190_a_LSVI_StilstaandeWateren";"WV_TYD_009_2190a_19";"WV_TYD_009";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";1;"b";2653;"2584 OR 2585";2585;"scoresom niet-hydrofyten";"3";">=";NA;"Geheel getal";NA;"5";"Geheel getal";NA;NA;"berekend";11;TRUE;0,25
"3029";"IV2023081816320188";"HT2190_a_LSVI_StilstaandeWateren";"WV_TYD_009_2190a_19";"WV_TYD_009";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";1;"zb";2660;"818";818;"bedekking eutrofiëring";"5";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3030";"IV2023081816320188";"HT2190_a_LSVI_StilstaandeWateren";"WV_TYD_009_2190a_19";"WV_TYD_009";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";2652;"980";980;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3031";"IV2023081816401613";"HT2190_a_LSVI_StilstaandeWateren";"WV_NOD_016_2190a_19";"WV_NOD_016";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";1;"zb";2657;"1178";1178;"bedekking overhangende bomen en struiken";"10";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3032";"IV2023081816401613";"HT2190_a_LSVI_StilstaandeWateren";"WV_NOD_016_2190a_19";"WV_NOD_016";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";1;"zb";2661;"1480 OR 1078";1480;"bedekking submerse vegetatie";"25";">=";"%";"Percentage";NA;"65";"Percentage";NA;"%";"observatie";100;TRUE;0,533333333333333
"3033";"IV2023081816401613";"HT2190_a_LSVI_StilstaandeWateren";"WV_NOD_016_2190a_19";"WV_NOD_016";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";1;"zb";2661;"1480 OR 1078";1078;"bedekking kranswieren";"5";">=";"%";"Percentage";NA;"15";"Percentage";NA;"%";"observatie";100;TRUE;0,105263157894737
"3034";"IV2023081816401613";"HT2190_a_LSVI_StilstaandeWateren";"WV_NOD_016_2190a_19";"WV_NOD_016";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";1;"zb";2664;"1216";1216;"bedekking robuuste monocotylen";"20";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3035";"IV2023081816401613";"HT2190_a_LSVI_StilstaandeWateren";"WV_NOD_016_2190a_19";"WV_NOD_016";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";1;"zb";2656;"1520";1520;"bedekking verbossing";"10";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3036";"IV2023081816401613";"HT2190_a_LSVI_StilstaandeWateren";"WV_NOD_016_2190a_19";"WV_NOD_016";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";1;"b";2653;"2584 OR 2585";2584;"scoresom hydrofyten";"6";">=";NA;"Geheel getal";NA;"7";"Geheel getal";NA;NA;"berekend";15;TRUE;0,111111111111111
"3037";"IV2023081816401613";"HT2190_a_LSVI_StilstaandeWateren";"WV_NOD_016_2190a_19";"WV_NOD_016";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";1;"b";2653;"2584 OR 2585";2585;"scoresom niet-hydrofyten";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"berekend";11;TRUE;0
"3038";"IV2023081816401613";"HT2190_a_LSVI_StilstaandeWateren";"WV_NOD_016_2190a_19";"WV_NOD_016";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";1;"zb";2660;"818";818;"bedekking eutrofiëring";"5";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,9
"3039";"IV2023081816401613";"HT2190_a_LSVI_StilstaandeWateren";"WV_NOD_016_2190a_19";"WV_NOD_016";"2019-06-06";500;500;"2190_a";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";2652;"980";980;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;FALSE;-0,005
"3040";"IV2023082110402271";"HT2190_a_LSVI_StilstaandeWateren";"WV_BRE_010_2190a_19";"WV_BRE_010";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";1;"zb";2657;"1178";1178;"bedekking overhangende bomen en struiken";"10";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3041";"IV2023082110402271";"HT2190_a_LSVI_StilstaandeWateren";"WV_BRE_010_2190a_19";"WV_BRE_010";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";1;"zb";2661;"1480 OR 1078";1480;"bedekking submerse vegetatie";"25";">=";"%";"Percentage";NA;"7";"Percentage";NA;"%";"observatie";100;FALSE;-0,72
"3042";"IV2023082110402271";"HT2190_a_LSVI_StilstaandeWateren";"WV_BRE_010_2190a_19";"WV_BRE_010";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";1;"zb";2661;"1480 OR 1078";1078;"bedekking kranswieren";"5";">=";"%";"Percentage";NA;"7";"Percentage";NA;"%";"observatie";100;TRUE;0,0210526315789474
"3043";"IV2023082110402271";"HT2190_a_LSVI_StilstaandeWateren";"WV_BRE_010_2190a_19";"WV_BRE_010";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";1;"zb";2664;"1216";1216;"bedekking robuuste monocotylen";"20";"<=";"%";"Percentage";NA;"5";"Percentage";NA;"%";"observatie";100;TRUE;0,75
"3044";"IV2023082110402271";"HT2190_a_LSVI_StilstaandeWateren";"WV_BRE_010_2190a_19";"WV_BRE_010";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";1;"zb";2656;"1520";1520;"bedekking verbossing";"10";"<=";"%";"Percentage";NA;"2";"Percentage";NA;"%";"observatie";100;TRUE;0,8
"3045";"IV2023082110402271";"HT2190_a_LSVI_StilstaandeWateren";"WV_BRE_010_2190a_19";"WV_BRE_010";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";1;"b";2653;"2584 OR 2585";2584;"scoresom hydrofyten";"6";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";15;FALSE;-1
"3046";"IV2023082110402271";"HT2190_a_LSVI_StilstaandeWateren";"WV_BRE_010_2190a_19";"WV_BRE_010";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";1;"b";2653;"2584 OR 2585";2585;"scoresom niet-hydrofyten";"3";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";11;FALSE;-1
"3047";"IV2023082110402271";"HT2190_a_LSVI_StilstaandeWateren";"WV_BRE_010_2190a_19";"WV_BRE_010";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"kroosbedekking <= 5%";1;"zb";2660;"818";818;"bedekking eutrofiëring";"5";"<=";"%";"Percentage";NA;"2";"Percentage";NA;"%";"observatie";100;TRUE;0,6
"3048";"IV2023082110402271";"HT2190_a_LSVI_StilstaandeWateren";"WV_BRE_010_2190a_19";"WV_BRE_010";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";2652;"980";980;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3049";"IV2023082110410535";"HT2190_a_LSVI_StilstaandeWateren";"WV_BDH_002_2190a_19";"WV_BDH_002";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"bedekking overhangende bomen en struiken";"bedekking overhangende bomen en struiken <= 10%";1;"zb";2657;"1178";1178;"bedekking overhangende bomen en struiken";"10";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3050";"IV2023082110410535";"HT2190_a_LSVI_StilstaandeWateren";"WV_BDH_002_2190a_19";"WV_BDH_002";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";1;"zb";2661;"1480 OR 1078";1480;"bedekking submerse vegetatie";"25";">=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;FALSE;-0,96
"3051";"IV2023082110410535";"HT2190_a_LSVI_StilstaandeWateren";"WV_BDH_002_2190a_19";"WV_BDH_002";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"horizontale structuur";"bedekking submerse vegetatie >= 25% OF bedekking kranswieren >= 5%";1;"zb";2661;"1480 OR 1078";1078;"bedekking kranswieren";"5";">=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;FALSE;-0,799999999999999
"3052";"IV2023082110410535";"HT2190_a_LSVI_StilstaandeWateren";"WV_BDH_002_2190a_19";"WV_BDH_002";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"robuuste monocotylen";"bedekking robuuste monocotylen <= 20%";1;"zb";2664;"1216";1216;"bedekking robuuste monocotylen";"20";"<=";"%";"Percentage";NA;"40";"Percentage";NA;"%";"observatie";100;FALSE;-0,25
"3053";"IV2023082110410535";"HT2190_a_LSVI_StilstaandeWateren";"WV_BDH_002_2190a_19";"WV_BDH_002";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Structuur";"verbossing";"bedekking bomen en struiken <= 10%";1;"zb";2656;"1520";1520;"bedekking verbossing";"10";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"3054";"IV2023082110410535";"HT2190_a_LSVI_StilstaandeWateren";"WV_BDH_002_2190a_19";"WV_BDH_002";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";1;"b";2653;"2584 OR 2585";2584;"scoresom hydrofyten";"6";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"berekend";15;FALSE;-0,5
"3055";"IV2023082110410535";"HT2190_a_LSVI_StilstaandeWateren";"WV_BDH_002_2190a_19";"WV_BDH_002";"2019-06-20";500;500;"2190_a";"hoog";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"scoresom hydrofyten >= 6 OF scoresom niet-hydrofyten >= 3";1;"b";2653;"2584 OR 2585";2585;"scoresom niet-hydrofyten";"3";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";11;FALSE;-1
