recording_givid	survey	type_observed	classif_key	type_cover
IV2022082412000008	HT3260	3260	Habitatsleutel v5	NA
IV2022082412000009	HT3260	3260	Habitatsleutel v5	NA
IV2022082412000010	HT3260	-9	Habitatsleutel v5	NA
IV2022082412000011	HT3260	-9	Habitatsleutel v5	NA
IV2022082412000012	HT3260	-9	Habitatsleutel v5	NA
IV2022082412000013	HT3260	-9	Habitatsleutel v5	NA
IV2022082412000014	HT3260	-9	Habitatsleutel v5	NA
IV2022082412000015	HT3260	3260	Habitatsleutel v5	NA
IV2022082412000016	HT3260	3260	Habitatsleutel v5	NA
IV2022082412000017	HT3260	3260	Habitatsleutel v5	NA
IV2022082412000018	HT3260	-9	Habitatsleutel v5	NA
IV2022082412000019	HT3260	3260	Habitatsleutel v5	NA
IV2022082412000020	HT3260	3260	Habitatsleutel v5	NA
IV2022082412000021	HT3260	3260	Habitatsleutel v5	NA
IV2022082412000022	HT3260	3260	Habitatsleutel v5	NA
IV2022082412000023	HT3260	3260	Habitatsleutel v5	NA
IV2022082412000024	HT3260	3260	Habitatsleutel v5	NA
IV2022082412000025	HT3260	3260	Habitatsleutel v5	NA
IV2022082412000026	HT3260	-9	Habitatsleutel v5	NA
IV2022111610315976	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111610373305	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111610552903	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111611055024	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111611095719	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111611173766	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111611212683	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111614483092	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111615011176	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111808545105	HT31xx_Plassen	3140	Habitatsleutel v5	100
IV2022111809012663	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2022111809055960	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2022111809115749	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2022111809154115	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2022111809203558	HT31xx_Plassen	rbbmr	Habitatsleutel v5	NA
IV2022111809310089	HT31xx_Plassen	3140	Habitatsleutel v5	100
IV2022111809344729	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2022111809372385	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2022111810031354	HT31xx_Plassen	3140	Habitatsleutel v5	100
IV2022111810080023	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2022111810175450	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111810204925	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2022111810313488	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111810344530	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111810383175	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111810544420	HT31xx_Plassen	rbbmr	Habitatsleutel v5	NA
IV2022111814293620	HT31xx_Plassen	1310_pol	Habitatsleutel v5	NA
IV2022111814322047	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111814353608	HT31xx_Plassen	1310_pol	Habitatsleutel v5	NA
IV2022111814422005	HT31xx_Plassen	1310_zk	Habitatsleutel v5	NA
IV2022111814532254	HT31xx_Plassen	rbbmr	Habitatsleutel v5	NA
IV2022111815021350	HT31xx_Plassen	-9	Habitatsleutel v5	100
IV2022111815093545	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111815203847	HT31xx_Plassen	rbbmr	Habitatsleutel v5	NA
IV2022111815261618	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111815333900	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2022111815374730	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023011815411225	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023011816353523	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023011817014307	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2023011912370489	HT31xx_Plassen	3130_aom	Habitatsleutel v5	99
IV2023011912370489	HT31xx_Plassen	3130_na	Habitatsleutel v5	1
IV2023011913455236	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023011917364189	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023011918100109	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023012010443043	HT31xx_Plassen	3130_aom	Habitatsleutel v5	80
IV2023012010443043	HT31xx_Plassen	3130_na	Habitatsleutel v5	20
IV2023012010540735	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2023012010540735	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2023012015221083	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023013116521794	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2023013118230580	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023013118354057	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023013118450570	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	
IV2023013119020620	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	
IV2023020815073557	HT31xx_Plassen	3130_aom	Habitatsleutel v5	90
IV2023020815073557	HT31xx_Plassen	3130_na	Habitatsleutel v5	10
IV2023021614224640	HT31xx_Plassen	3110	Habitatsleutel v5	10
IV2023021614224640	HT31xx_Plassen	3130_aom	Habitatsleutel v5	80
IV2023021614224640	HT31xx_Plassen	3130_na	Habitatsleutel v5	9
IV2023021614224640	HT31xx_Plassen	3160	Habitatsleutel v5	1
IV2023021916583657	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023021917120566	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2023021917223249	HT31xx_LSVI_StilstaandeWateren	3110	Habitatsleutel v5	NA
IV2023021918121597	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023021918271743	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2023021918552874	HT31xx_Plassen	3130_aom	Habitatsleutel v5	
IV2023021918552874	HT31xx_Plassen	3160	Habitatsleutel v5	
IV2023022012171902	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023022012290846	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	
IV2023022014013448	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023022014152316	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2023022014281696	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	
IV2023022014302141	HT31xx_Plassen	3130_aom	Habitatsleutel v5	
IV2023022014302141	HT31xx_Plassen	3130_na	Habitatsleutel v5	
IV2023022014302141	HT31xx_Plassen	3160	Habitatsleutel v5	
IV2023022015575159	HT31xx_Plassen	3130_aom	Habitatsleutel v5	
IV2023022015575159	HT31xx_Plassen	3130_na	Habitatsleutel v5	
IV2023022016350003	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023022016531973	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2023022017154655	HT31xx_Plassen	3130_aom	Habitatsleutel v5	
IV2023022017154655	HT31xx_Plassen	3130_na	Habitatsleutel v5	
IV2023022021291831	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023022021382910	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2023022217015420	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023022217143446	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2023022217270592	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2023022217270592	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2023032215511026	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2023032215511026	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2023032216170376	HT31xx_Plassen	3130_aom	Habitatsleutel v5	60
IV2023032216170376	HT31xx_Plassen	3130_na	Habitatsleutel v5	5
IV2023032216170376	HT31xx_Plassen	3160	Habitatsleutel v5	35
IV2023032216174141	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2023032216251511	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2023032216335692	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2023032216413657	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2023032216413657	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2023032311095048	HT31xx_Plassen	3160	Habitatsleutel v5	100
IV2023032311450972	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2023032311573811	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2023042511383057	HT31xx_Plassen	3140	Habitatsleutel v5	90
IV2023042511383057	HT31xx_Plassen	3150	Habitatsleutel v5	10
IV2023070312050409	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070312514962	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070312553968	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070313042460	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070313092602	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070313355764	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070313392683	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070313420374	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070314082190	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070314134557	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070314163837	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070314351117	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070314375252	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070314432748	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070314513378	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070314544446	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023070314583648	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023080111073230	HT31xx_Plassen	3130	Habitatsleutel v5	0
IV2023080111073230	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023080111442513	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	
IV2023080113480207	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	
IV2023080114033170	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	
IV2023080114160589	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	
IV2023080114302616	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	
IV2023080114445290	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2023080115000115	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	
IV2023080115112172	HT31xx_Plassen	3130	Habitatsleutel v5	0
IV2023080115112172	HT31xx_Plassen	3130_aom	Habitatsleutel v5	90
IV2023080115112172	HT31xx_Plassen	3130_na	Habitatsleutel v5	10
IV2023080314333256	HT31xx_Plassen	3130	Habitatsleutel v5	0
IV2023080314333256	HT31xx_Plassen	3130_aom	Habitatsleutel v5	20
IV2023080314333256	HT31xx_Plassen	3160	Habitatsleutel v5	80
IV2023080315205224	HT31xx_Plassen	3130	Habitatsleutel v5	0
IV2023080315205224	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023080315575218	HT31xx_Plassen	3130	Habitatsleutel v5	0
IV2023080315575218	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023080415125588	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2023080415282292	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023080415543240	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	
IV2023080416151193	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023080416161818	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023080416235938	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023080416335934	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023080416412548	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023080814421597	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023080814544190	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023080814565876	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023080815072017	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023080815183867	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023080815234865	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023080815315333	HT31xx_Plassen	3130	Habitatsleutel v5	0
IV2023080815315333	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023080816300556	HT31xx_Plassen	3160	Habitatsleutel v5	100
IV2023080917403696	HT31xx_Plassen	3130	Habitatsleutel v5	0
IV2023080917403696	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023081010422200	HT31xx_Plassen	3130	Habitatsleutel v5	0
IV2023081010422200	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023081011081294	HT31xx_Plassen	3130	Habitatsleutel v5	0
IV2023081011081294	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023081011300258	HT31xx_Plassen	3130	Habitatsleutel v5	0
IV2023081011300258	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023081012005909	HT31xx_Plassen	3130	Habitatsleutel v5	0
IV2023081012005909	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023081015062803	HT31xx_Plassen	3130	Habitatsleutel v5	0
IV2023081015062803	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023081015591509	HT31xx_Plassen	3130	Habitatsleutel v5	0
IV2023081015591509	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023081016361239	HT31xx_Plassen	3130	Habitatsleutel v5	0
IV2023081016361239	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023081711174852	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2023081711174852	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023081712041380	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2023081712041380	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023081714003633	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023081714391033	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2023081714391033	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023081715093855	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023081715554080	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023081716035635	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023081815264900	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023081815325618	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023081815360660	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023081815391030	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023081815420604	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023081815465340	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023081815500319	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023081815530780	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023081815562573	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023081816283203	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023081816320188	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023081816341823	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023081816380078	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023081816401613	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023082110402271	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023082110410535	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023082111064698	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023082111100001	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023082111154811	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023082111165074	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023082111240183	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023082111263515	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023082111281651	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023082111315025	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023082111351535	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023082111375865	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023082111404847	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	NA
IV2023082312000000	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000001	HT3260	-9	Habitatsleutel v5	NA
IV2023082312000002	HT3260	0	Habitatsleutel v5	NA
IV2023082312000003	HT3260	-9	Habitatsleutel v5	NA
IV2023082312000004	HT3260	-9	Habitatsleutel v5	NA
IV2023082312000005	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000006	HT3260	-9	Habitatsleutel v5	NA
IV2023082312000007	HT3260	-9	Habitatsleutel v5	NA
IV2023082312000008	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000009	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000010	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000011	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000012	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000013	HT3260	-9	Habitatsleutel v5	NA
IV2023082312000014	HT3260	-9	Habitatsleutel v5	NA
IV2023082312000015	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000016	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000017	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000018	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000019	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000020	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000021	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000022	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000023	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000024	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000025	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000026	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000027	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000028	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000029	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000030	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000031	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000032	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000033	HT3260	3260	Habitatsleutel v5	NA
IV2023082312000034	HT3260	3260	Habitatsleutel v5	NA
IV2023082411141863	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023082411225777	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2023082411225777	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023082411432226	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2023082411432226	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2023082412044458	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023082413413921	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023082413423805	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023082415184857	HT31xx_Plassen	3140	Habitatsleutel v5	10
IV2023082415354643	HT31xx_Plassen	3140	Habitatsleutel v5	100
IV2023082416241464	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2023082416281874	HT31xx_Plassen	-9	Habitatsleutel v5	
IV2023083022033403	HT31xx_Plassen	3130_aom	Habitatsleutel v5	50
IV2023083022033403	HT31xx_Plassen	3160	Habitatsleutel v5	50
IV2023083109032178	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	
IV2023083109223750	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2023112914101130	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2023112914403467	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2024011111212549	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2024011214271339	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2024011214323016	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2024011615375072	HT31xx_LSVI_StilstaandeWateren	3110	Habitatsleutel v5	NA
IV2024011616134474	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2024011616290864	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2024011617081713	HT31xx_LSVI_StilstaandeWateren	3110	Habitatsleutel v5	NA
IV2024011710122457	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2024011713062687	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2024011716321225	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	
IV2024050616074409	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024050616130872	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024050616240042	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024050616295201	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024050815575205	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024050816070592	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024050816160732	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024050816231992	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024050817015004	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024050817072878	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024050817180034	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024050817260020	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024050817361534	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024050817434102	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024050817505134	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024051511070683	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024051511160256	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024051511300735	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024051511362894	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024051511460138	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024051511514226	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024051511574873	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024051512040022	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024051512100419	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024051512152620	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024051512200819	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024051512260928	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024051512302854	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024051512574509	HT2190_a_LSVI_StilstaandeWateren	2190_a	Habitatsleutel v2018	
IV2024061112102930	HT31xx_Plassen	2190	Habitatsleutel v5	100
IV2024061212441195	HT31xx_Plassen	rbbah	Habitatsleutel v5	
IV2024061214300690	HT31xx_Plassen	rbbah	Habitatsleutel v5	
IV2024091612000000	HT3260	-9	Habitatsleutel v5	NA
IV2024091612000001	HT3260	-9	Habitatsleutel v5	NA
IV2024091612000002	HT3260	3260	Habitatsleutel v5	NA
IV2024091612000003	HT3260	3260	Habitatsleutel v5	NA
IV2024091612000004	HT3260	-9	Habitatsleutel v5	NA
IV2024091612000005	HT3260	-9	Habitatsleutel v5	NA
IV2024091612000006	HT3260	3260	Habitatsleutel v5	NA
IV2024091612000007	HT3260	3260	Habitatsleutel v5	NA
IV2024091612000008	HT3260	3260	Habitatsleutel v5	NA
IV2024091612000009	HT3260	-9	Habitatsleutel v5	NA
IV2024091612000010	HT3260	3260	Habitatsleutel v5	NA
IV2024091612000011	HT3260	-9	Habitatsleutel v5	NA
IV2024091612000012	HT3260	-9	Habitatsleutel v5	NA
IV2024091612000013	HT3260	3260	Habitatsleutel v5	NA
IV2024091612000014	HT3260	-9	Habitatsleutel v5	NA
IV2024091612000015	HT3260	3260	Habitatsleutel v5	NA
IV2024091612000016	HT3260	3260	Habitatsleutel v5	NA
IV2024091612000017	HT3260	-9	Habitatsleutel v5	NA
IV2024091612000018	HT3260	-9	Habitatsleutel v5	NA
IV2024091612000019	HT3260	3260	Habitatsleutel v5	NA
IV2024091612000020	HT3260	3260	Habitatsleutel v5	NA
IV2024091612000021	HT3260	3260	Habitatsleutel v5	NA
IV2024091612000022	HT3260	3260	Habitatsleutel v5	NA
IV2024091612000023	HT3260	3260	Habitatsleutel v5	NA
IV2024091612000024	HT3260	3260	Habitatsleutel v5	NA
IV2024091612000025	HT3260	-9	Habitatsleutel v5	NA
