survey	recording_givid	user_reference	var_code	var	value	value_numeric	is_below_LOQ	is_above_LOQ	is_numeric	unit	value_description
HT31xx_LSVI_StilstaandeWateren	IV2023082413423805	ANTKAL0289_3130a_23	Vzuur	verzuring	35	35	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	Helo	bedekking helofyten	50	50	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	boom	boom	m2xho	NA	0	0	0	class	>= 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	Seccd	diepte van secchibepaling	0,30	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	Eutro	eutrofiëring	50	50	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	helde	helderheid	humuz	NA	0	0	0	class	Gekleurd door humuszuren
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	diepte_max	maximale diepte	0,30	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	Schom	schommeling winter/zomer	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	Secch	secchi-diepte	0,30	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	SleSo	sleutelsoorten	25	25	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	Vgras	vergrassing	50	50	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109032178	ANTKAL0344_3130a_23	Vzuur	verzuring	60	60	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	Seccd	diepte van secchibepaling	0,30	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	Eutro	eutrofiëring	50	50	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	EutSS	eutrofiering_3160	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	helde	helderheid	humuz	NA	0	0	0	class	Gekleurd door humuszuren
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	diepte_max	maximale diepte	0,30	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	7140o	rechtstreeks contact 7140_oli (3160)	nee	NA	0	0	0	class	rechtstreeks contact 7140_oli (3160)
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	Schom	schommeling winter/zomer	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	Secch	secchi-diepte	0,30	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	SleSo	sleutelsoorten	50	50	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	Vgras	vergrassing	50	50	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	Vzuur	verzuring	10	10	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023083109223750	ANTKAL0344_3160_23	VZuSS	verzuring_3160	10	10	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	Helo	bedekking helofyten	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	boom	boom	m2xho	NA	0	0	0	class	>= 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	Seccd	diepte van secchibepaling	1,18	1.18	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	Eutro	eutrofiëring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	helde	helderheid	humuz	NA	0	0	0	class	Gekleurd door humuszuren
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	helde	helderheid	mahtr	NA	0	0	0	class	matig helder tot troebel
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	helde	helderheid	trsub	NA	0	0	0	class	Troebel door substraat
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	Schom	schommeling winter/zomer	0,2	0.2	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	Secch	secchi-diepte	0,51	0.51	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	SleSo	sleutelsoorten	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	Vgras	vergrassing	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914101130	LIMHHE0002_3130a_23	Vzuur	verzuring	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	Seccd	diepte van secchibepaling	1,18	1.18	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	Eutro	eutrofiëring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	helde	helderheid	humuz	NA	0	0	0	class	Gekleurd door humuszuren
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	helde	helderheid	mahtr	NA	0	0	0	class	matig helder tot troebel
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	helde	helderheid	trsub	NA	0	0	0	class	Troebel door substraat
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	horst	horizontalestructuur	10m2	NA	0	0	0	class	> 1m& - < 10m²
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	7140o	rechtstreeks contact 7140_oli (3160)	nee	NA	0	0	0	class	rechtstreeks contact 7140_oli (3160)
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	Schom	schommeling winter/zomer	0,2	0.2	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	Secch	secchi-diepte	0,51	0.51	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	SleSo	sleutelsoorten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	Vgras	vergrassing	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	Vzuur	verzuring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2023112914403467	LIMHHE0002_3160_23	VZuSS	verzuring_3160	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011111212549	VBRZOU0028_3150_23	Helo	bedekking helofyten	20	20	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011111212549	VBRZOU0028_3150_23	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2024011111212549	VBRZOU0028_3150_23	Eutro	eutrofiëring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011111212549	VBRZOU0028_3150_23	helde	helderheid	gboz	NA	0	0	0	class	Vrij helder, geen bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2024011111212549	VBRZOU0028_3150_23	horst	horizontalestructuur	1m2	NA	0	0	0	class	<= 1m²
HT31xx_LSVI_StilstaandeWateren	IV2024011111212549	VBRZOU0028_3150_23	Invas	invasieve exoten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011111212549	VBRZOU0028_3150_23	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2024011111212549	VBRZOU0028_3150_23	Schom	schommeling winter/zomer	0,5	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011111212549	VBRZOU0028_3150_23	SleSo	sleutelsoorten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011214271339	VBRZOU0212_3150_23	Helo	bedekking helofyten	35	35	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011214271339	VBRZOU0212_3150_23	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2024011214271339	VBRZOU0212_3150_23	Eutro	eutrofiëring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011214271339	VBRZOU0212_3150_23	helde	helderheid	gboz	NA	0	0	0	class	Vrij helder, geen bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2024011214271339	VBRZOU0212_3150_23	horst	horizontalestructuur	1m2	NA	0	0	0	class	<= 1m²
HT31xx_LSVI_StilstaandeWateren	IV2024011214271339	VBRZOU0212_3150_23	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011214271339	VBRZOU0212_3150_23	OverS	overige soorten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011214271339	VBRZOU0212_3150_23	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2024011214271339	VBRZOU0212_3150_23	SleSo	sleutelsoorten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	boom	boom	2xho	NA	0	0	0	class	< 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	Seccd	diepte van secchibepaling	1,15	1.15	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	Eutro	eutrofiëring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	horst	horizontalestructuur	1m2	NA	0	0	0	class	<= 1m²
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	Invas	invasieve exoten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	Isoet	isoetiden_3110	30	30	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	diepte_max	maximale diepte	1,5	1.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	Schom	schommeling winter/zomer	0,3	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	Secch	secchi-diepte	1,15	1.15	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	SleSo	sleutelsoorten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	verst	vertikalestructuur	kisoe	NA	0	0	0	class	aandeel Isoe <= aandeel andere groeiv (3110)
HT31xx_LSVI_StilstaandeWateren	IV2024011615375072	ANTRAV0211_3110_23	Vzuur	verzuring	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616134474	ANTRAV0211_3130a_23	Helo	bedekking helofyten	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616134474	ANTRAV0211_3130a_23	boom	boom	2xho	NA	0	0	0	class	< 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2024011616134474	ANTRAV0211_3130a_23	Seccd	diepte van secchibepaling	1,15	1.15	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616134474	ANTRAV0211_3130a_23	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2024011616134474	ANTRAV0211_3130a_23	Eutro	eutrofiëring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616134474	ANTRAV0211_3130a_23	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2024011616134474	ANTRAV0211_3130a_23	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2024011616134474	ANTRAV0211_3130a_23	Invas	invasieve exoten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616134474	ANTRAV0211_3130a_23	diepte_max	maximale diepte	1,5	1.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616134474	ANTRAV0211_3130a_23	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2024011616134474	ANTRAV0211_3130a_23	Schom	schommeling winter/zomer	0,3	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616134474	ANTRAV0211_3130a_23	Secch	secchi-diepte	1,15	1.15	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616134474	ANTRAV0211_3130a_23	SleSo	sleutelsoorten	70	70	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616134474	ANTRAV0211_3130a_23	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616134474	ANTRAV0211_3130a_23	Vzuur	verzuring	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616290864	ANTRAV0211_3130n_23	boom	boom	2xho	NA	0	0	0	class	< 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2024011616290864	ANTRAV0211_3130n_23	Seccd	diepte van secchibepaling	1,15	1.15	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616290864	ANTRAV0211_3130n_23	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2024011616290864	ANTRAV0211_3130n_23	Eutro	eutrofiëring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616290864	ANTRAV0211_3130n_23	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2024011616290864	ANTRAV0211_3130n_23	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2024011616290864	ANTRAV0211_3130n_23	Invas	invasieve exoten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616290864	ANTRAV0211_3130n_23	diepte_max	maximale diepte	1,5	1.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616290864	ANTRAV0211_3130n_23	HabVl	opgaande vegetatie > 15 cm	70	70	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616290864	ANTRAV0211_3130n_23	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2024011616290864	ANTRAV0211_3130n_23	Schom	schommeling winter/zomer	0,3	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616290864	ANTRAV0211_3130n_23	Secch	secchi-diepte	1,15	1.15	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616290864	ANTRAV0211_3130n_23	SleSo	sleutelsoorten	25	25	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616290864	ANTRAV0211_3130n_23	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011616290864	ANTRAV0211_3130n_23	Vzuur	verzuring	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	boom	boom	2xho	NA	0	0	0	class	< 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	Seccd	diepte van secchibepaling	1	1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	Eutro	eutrofiëring	2	2	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	helde	helderheid	humuz	NA	0	0	0	class	Gekleurd door humuszuren
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	horst	horizontalestructuur	10m2	NA	0	0	0	class	> 1m& - < 10m²
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	Isoet	isoetiden_3110	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	diepte_max	maximale diepte	1	1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	peil	peil	uhoog	NA	0	0	0	class	Uitzonderlijk hoog
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	Schom	schommeling winter/zomer	0,2	0.2	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	Secch	secchi-diepte	1	1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	SleSo	sleutelsoorten	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	verst	vertikalestructuur	kisoe	NA	0	0	0	class	aandeel Isoe <= aandeel andere groeiv (3110)
HT31xx_LSVI_StilstaandeWateren	IV2024011617081713	LI_HEU_001_3110_22	Vzuur	verzuring	7	7	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011710122457	LI_HEU_001_3130n_22	Seccd	diepte van secchibepaling	1	1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011710122457	LI_HEU_001_3130n_22	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2024011710122457	LI_HEU_001_3130n_22	Eutro	eutrofiëring	2	2	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011710122457	LI_HEU_001_3130n_22	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2024011710122457	LI_HEU_001_3130n_22	helde	helderheid	humuz	NA	0	0	0	class	Gekleurd door humuszuren
HT31xx_LSVI_StilstaandeWateren	IV2024011710122457	LI_HEU_001_3130n_22	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2024011710122457	LI_HEU_001_3130n_22	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011710122457	LI_HEU_001_3130n_22	HabVl	opgaande vegetatie > 15 cm	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011710122457	LI_HEU_001_3130n_22	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2024011710122457	LI_HEU_001_3130n_22	Schom	schommeling winter/zomer	0,2	0.2	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011710122457	LI_HEU_001_3130n_22	Secch	secchi-diepte	1	1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011710122457	LI_HEU_001_3130n_22	SleSo	sleutelsoorten	3	3	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011710122457	LI_HEU_001_3130n_22	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011710122457	LI_HEU_001_3130n_22	Vzuur	verzuring	7	7	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011713062687	ANTRAV0052_3130a_23	Helo	bedekking helofyten	70	70	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011713062687	ANTRAV0052_3130a_23	boom	boom	2xho	NA	0	0	0	class	< 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2024011713062687	ANTRAV0052_3130a_23	Seccd	diepte van secchibepaling	0,6	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011713062687	ANTRAV0052_3130a_23	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2024011713062687	ANTRAV0052_3130a_23	Eutro	eutrofiëring	75	75	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011713062687	ANTRAV0052_3130a_23	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2024011713062687	ANTRAV0052_3130a_23	horst	horizontalestructuur	10m2	NA	0	0	0	class	> 1m& - < 10m²
HT31xx_LSVI_StilstaandeWateren	IV2024011713062687	ANTRAV0052_3130a_23	Invas	invasieve exoten	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011713062687	ANTRAV0052_3130a_23	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2024011713062687	ANTRAV0052_3130a_23	Schom	schommeling winter/zomer	0,3	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011713062687	ANTRAV0052_3130a_23	Secch	secchi-diepte	0,6	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011713062687	ANTRAV0052_3130a_23	SleSo	sleutelsoorten	3	3	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011713062687	ANTRAV0052_3130a_23	Vzuur	verzuring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011716321225	ANTRAV0052_3130n_23	Seccd	diepte van secchibepaling	0,6	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011716321225	ANTRAV0052_3130n_23	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2024011716321225	ANTRAV0052_3130n_23	Eutro	eutrofiëring	75	75	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011716321225	ANTRAV0052_3130n_23	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2024011716321225	ANTRAV0052_3130n_23	horst	horizontalestructuur	10m2	NA	0	0	0	class	> 1m& - < 10m²
HT31xx_LSVI_StilstaandeWateren	IV2024011716321225	ANTRAV0052_3130n_23	Invas	invasieve exoten	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011716321225	ANTRAV0052_3130n_23	HabVl	opgaande vegetatie > 15 cm	80	80	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2024011716321225	ANTRAV0052_3130n_23	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2024011716321225	ANTRAV0052_3130n_23	Schom	schommeling winter/zomer	0,4	0.4	0	0	1	m	NA
