"";"survey";"recording_givid";"name";"phenology_code";"species_cover_code";"species_cover";"scale"
"4705";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081715554080";"Typha";"-";"a";30;"Tansley Meren"
"4706";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081716035635";"Phalaris arundinacea L.";"-";"o";3;"Tansley Meren"
"4707";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815264900";"Ranunculus aquatilis L.";"-";"o";3;"Tansley Meren"
"4708";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815325618";"Phragmites australis (Cav.) Steud.";"-";"o";3;"Tansley Meren"
"4709";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815325618";"Samolus valerandi L.";"-";"f";7;"Tansley Meren"
"4710";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815360660";"Ranunculus aquatilis L.";"-";"f";7;"Tansley Meren"
"4711";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815391030";"Phragmites australis (Cav.) Steud.";"-";"a";30;"Tansley Meren"
"4712";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815391030";"Typha";"-";"o";3;"Tansley Meren"
"4713";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815391030";"Potamogeton coloratus Hornem.";"-";"o";3;"Tansley Meren"
"4714";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815391030";"Juncus subnodulosus Schrank";"-";"o";3;"Tansley Meren"
"4715";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815391030";"Samolus valerandi L.";"-";"o";3;"Tansley Meren"
"4716";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815420604";"Groenlandia densa (L.) Fourr.";"-";"a";30;"Tansley Meren"
"4717";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815420604";"Ranunculus aquatilis L.";"-";"f";7;"Tansley Meren"
"4718";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815420604";"Samolus valerandi L.";"-";"o";3;"Tansley Meren"
"4719";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815465340";"Phragmites australis (Cav.) Steud.";"-";"f";7;"Tansley Meren"
"4720";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815500319";"Groenlandia densa (L.) Fourr.";"-";"f";7;"Tansley Meren"
"4721";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815500319";"Ranunculus aquatilis L.";"-";"r";1;"Tansley Meren"
"4722";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815500319";"Chara hispida";"-";"o";3;"Tansley Meren"
"4723";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815500319";"Carex viridula Michaux";"-";"o";3;"Tansley Meren"
"4724";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815530780";"Groenlandia densa (L.) Fourr.";"-";"a";30;"Tansley Meren"
"4725";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815530780";"Ranunculus aquatilis L.";"-";"o";3;"Tansley Meren"
"4726";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815530780";"Chara hispida";"-";"f";7;"Tansley Meren"
"4727";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815530780";"Carex viridula Michaux";"-";"o";3;"Tansley Meren"
"4728";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815562573";"Groenlandia densa (L.) Fourr.";"-";"f";7;"Tansley Meren"
"4729";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815562573";"Ranunculus trichophyllus Chaix";"-";"a";30;"Tansley Meren"
"4730";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815562573";"Carex viridula Michaux";"-";"f";7;"Tansley Meren"
"4731";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081815562573";"Samolus valerandi L.";"-";"o";3;"Tansley Meren"
"4732";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081816283203";"Ranunculus aquatilis L.";"-";"f";7;"Tansley Meren"
"4733";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081816283203";"Samolus valerandi L.";"-";"r";1;"Tansley Meren"
"4734";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081816320188";"Phragmites australis (Cav.) Steud.";"-";"r";1;"Tansley Meren"
"4735";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081816320188";"Typha";"-";"r";1;"Tansley Meren"
"4736";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081816320188";"Ranunculus trichophyllus Chaix";"-";"r";1;"Tansley Meren"
"4737";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081816320188";"Carex viridula Michaux";"-";"f";7;"Tansley Meren"
"4738";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081816320188";"Samolus valerandi L.";"-";"o";3;"Tansley Meren"
"4739";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081816380078";"Phragmites australis (Cav.) Steud.";"-";"f";7;"Tansley Meren"
"4740";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081816380078";"Typha";"-";"o";3;"Tansley Meren"
"4741";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081816380078";"Ranunculus aquatilis L.";"-";"r";1;"Tansley Meren"
"4742";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081816401613";"Crassula helmsii (T. Kirk) Cock.";"-";"o";3;"Tansley Meren"
"4743";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081816401613";"Ranunculus trichophyllus Chaix";"-";"f";7;"Tansley Meren"
"4744";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081816401613";"Chara hispida";"-";"a";30;"Tansley Meren"
"4745";"HT2190_a_LSVI_StilstaandeWateren";"IV2023081816401613";"Samolus valerandi L.";"-";"f";7;"Tansley Meren"
"4746";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082110402271";"Typha";"-";"f";7;"Tansley Meren"
"4747";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082110410535";"Phragmites australis (Cav.) Steud.";"-";"cd";62;"Tansley Meren"
"4748";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082110410535";"Ranunculus aquatilis L.";"-";"f";7;"Tansley Meren"
"4749";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111064698";"Chara hispida";"-";"a";30;"Tansley Meren"
"4750";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111064698";"Carex viridula Michaux";"-";"f";7;"Tansley Meren"
"4751";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111064698";"Samolus valerandi L.";"-";"f";7;"Tansley Meren"
"4752";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111100001";"Ranunculus aquatilis L.";"-";"f";7;"Tansley Meren"
"4753";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111100001";"Carex viridula Michaux";"-";"f";7;"Tansley Meren"
"4754";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111100001";"Samolus valerandi L.";"-";"o";3;"Tansley Meren"
"4755";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111154811";"Ranunculus aquatilis L.";"-";"f";7;"Tansley Meren"
"4756";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111154811";"Carex viridula Michaux";"-";"o";3;"Tansley Meren"
"4757";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111165074";"Phragmites australis (Cav.) Steud.";"-";"d";87;"Tansley Meren"
"4758";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111165074";"Carex viridula Michaux";"-";"o";3;"Tansley Meren"
"4759";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111240183";"Typha";"-";"o";3;"Tansley Meren"
"4760";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111240183";"Carex viridula Michaux";"-";"r";1;"Tansley Meren"
"4761";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111263515";"Ranunculus aquatilis L.";"-";"a";30;"Tansley Meren"
"4762";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111263515";"Samolus valerandi L.";"-";"o";3;"Tansley Meren"
"4763";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111281651";"Typha";"-";"f";7;"Tansley Meren"
"4764";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111281651";"Carex viridula Michaux";"-";"o";3;"Tansley Meren"
"4765";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111281651";"Nasturtium officinale R. Brown";"-";"o";3;"Tansley Meren"
"4766";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111315025";"Ranunculus aquatilis L.";"-";"f";7;"Tansley Meren"
"4767";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111315025";"Carex viridula Michaux";"-";"o";3;"Tansley Meren"
"4768";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111315025";"Samolus valerandi L.";"-";"f";7;"Tansley Meren"
"4769";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111351535";"Phragmites australis (Cav.) Steud.";"-";"a";30;"Tansley Meren"
"4770";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111351535";"Typha";"-";"o";3;"Tansley Meren"
"4771";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111351535";"Ranunculus aquatilis L.";"-";"f";7;"Tansley Meren"
"4772";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111375865";"Phragmites australis (Cav.) Steud.";"-";"r";1;"Tansley Meren"
"4773";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111375865";"Ranunculus aquatilis L.";"-";"f";7;"Tansley Meren"
"4774";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111375865";"Chara hispida";"-";"r";1;"Tansley Meren"
"4775";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111404847";"Crassula helmsii (T. Kirk) Cock.";"-";"r";1;"Tansley Meren"
"4776";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111404847";"Phragmites australis (Cav.) Steud.";"-";"r";1;"Tansley Meren"
"4777";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111404847";"Ranunculus aquatilis L.";"-";"f";7;"Tansley Meren"
"4778";"HT2190_a_LSVI_StilstaandeWateren";"IV2023082111404847";"Carex viridula Michaux";"-";"o";3;"Tansley Meren"
"4779";"HT31xx_LSVI_StilstaandeWateren";"IV2023082413413921";"Glyceria fluitans (L.) R. Brown";"-";"cd";62;"Tansley Meren"
"4780";"HT31xx_LSVI_StilstaandeWateren";"IV2023082413413921";"Molinia caerulea (L.) Moench";"-";"f";7;"Tansley Meren"
"4781";"HT31xx_LSVI_StilstaandeWateren";"IV2023082413413921";"Littorella uniflora (L.) Aschers.";"-";"o";3;"Tansley Meren"
"4782";"HT31xx_LSVI_StilstaandeWateren";"IV2023082413413921";"Ranunculus ololeucos Lloyd";"-";"f";7;"Tansley Meren"
"4783";"HT31xx_LSVI_StilstaandeWateren";"IV2023082413413921";"Juncus bulbosus L.";"-";"cd";62;"Tansley Meren"
"4784";"HT31xx_LSVI_StilstaandeWateren";"IV2023082413413921";"Sphagnum";"-";"a";30;"Tansley Meren"
"4785";"HT31xx_LSVI_StilstaandeWateren";"IV2023082413423805";"Agrostis canina L.";"-";"a";30;"Tansley Meren"
"4786";"HT31xx_LSVI_StilstaandeWateren";"IV2023082413423805";"Molinia caerulea (L.) Moench";"-";"f";7;"Tansley Meren"
"4787";"HT31xx_LSVI_StilstaandeWateren";"IV2023082413423805";"Ranunculus ololeucos Lloyd";"-";"f";7;"Tansley Meren"
"4788";"HT31xx_LSVI_StilstaandeWateren";"IV2023082413423805";"Juncus bulbosus L.";"-";"a";30;"Tansley Meren"
"4789";"HT31xx_LSVI_StilstaandeWateren";"IV2023082413423805";"Sphagnum";"-";"a";30;"Tansley Meren"
"4790";"HT31xx_LSVI_StilstaandeWateren";"IV2023083109032178";"Agrostis canina L.";"-";"o";3;"Tansley Meren"
"4791";"HT31xx_LSVI_StilstaandeWateren";"IV2023083109032178";"Juncus effusus L.";"-";"r";1;"Tansley Meren"
"4792";"HT31xx_LSVI_StilstaandeWateren";"IV2023083109032178";"Molinia caerulea (L.) Moench";"-";"cd";62;"Tansley Meren"
"4793";"HT31xx_LSVI_StilstaandeWateren";"IV2023083109032178";"Scirpus fluitans L.";"-";"a";30;"Tansley Meren"
"4794";"HT31xx_LSVI_StilstaandeWateren";"IV2023083109032178";"Juncus bulbosus L.";"-";"f";7;"Tansley Meren"
"4795";"HT31xx_LSVI_StilstaandeWateren";"IV2023083109032178";"Sphagnum";"-";"cd";62;"Tansley Meren"
"4796";"HT31xx_LSVI_StilstaandeWateren";"IV2023083109223750";"Agrostis canina L.";"-";"o";3;"Tansley Meren"
"4797";"HT31xx_LSVI_StilstaandeWateren";"IV2023083109223750";"Juncus effusus L.";"-";"r";1;"Tansley Meren"
"4798";"HT31xx_LSVI_StilstaandeWateren";"IV2023083109223750";"Molinia caerulea (L.) Moench";"-";"cd";62;"Tansley Meren"
"4799";"HT31xx_LSVI_StilstaandeWateren";"IV2023083109223750";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"-";"cd";62;"Tansley Meren"
"4800";"HT31xx_LSVI_StilstaandeWateren";"IV2023083109223750";"Juncus bulbosus L.";"-";"f";7;"Tansley Meren"
"4801";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914101130";"Agrostis canina L.";"-";"o";3;"Tansley Meren"
"4802";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914101130";"Calamagrostis canescens (Weber) Roth";"-";"o";3;"Tansley Meren"
"4803";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914101130";"Glyceria fluitans (L.) R. Brown";"-";"f";7;"Tansley Meren"
"4804";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914101130";"Juncus effusus L.";"-";"f";7;"Tansley Meren"
"4805";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914101130";"Molinia caerulea (L.) Moench";"-";"f";7;"Tansley Meren"
"4806";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914101130";"Apium inundatum (L.) Reichenb. f.";"-";"o";3;"Tansley Meren"
"4807";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914101130";"Hypericum elodes L.";"-";"o";3;"Tansley Meren"
"4808";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914101130";"Littorella uniflora (L.) Aschers.";"-";"f";7;"Tansley Meren"
"4809";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914101130";"Luronium natans (L.) Rafin.";"-";"f";7;"Tansley Meren"
"4810";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914101130";"Potamogeton polygonifolius Pourr.";"-";"f";7;"Tansley Meren"
"4811";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914101130";"Ranunculus ololeucos Lloyd";"-";"o";3;"Tansley Meren"
"4812";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914101130";"Scirpus fluitans L.";"-";"f";7;"Tansley Meren"
"4813";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914101130";"Juncus bulbosus L.";"-";"f";7;"Tansley Meren"
"4814";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914101130";"Sphagnum";"-";"f";7;"Tansley Meren"
"4815";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914403467";"Agrostis canina L.";"-";"o";3;"Tansley Meren"
"4816";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914403467";"Glyceria fluitans (L.) R. Brown";"-";"o";3;"Tansley Meren"
"4817";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914403467";"Hydrocotyle vulgaris L.";"-";"f";7;"Tansley Meren"
"4818";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914403467";"Juncus effusus L.";"-";"f";7;"Tansley Meren"
"4819";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914403467";"Molinia caerulea (L.) Moench";"-";"f";7;"Tansley Meren"
"4820";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914403467";"Phragmites australis (Cav.) Steud.";"-";"f";7;"Tansley Meren"
"4821";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914403467";"Rhynchospora fusca (L.) Ait. f.";"-";"f";7;"Tansley Meren"
"4822";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914403467";"Sparganium angustifolium Michaux";"-";"r";1;"Tansley Meren"
"4823";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914403467";"Sphagnum fallax (H.Klinggr.) H.Klinggr.";"-";"f";7;"Tansley Meren"
"4824";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914403467";"Utricularia minor L.";"-";"f";7;"Tansley Meren"
"4825";"HT31xx_LSVI_StilstaandeWateren";"IV2023112914403467";"Juncus bulbosus L.";"-";"f";7;"Tansley Meren"
"4826";"HT31xx_LSVI_StilstaandeWateren";"IV2024011111212549";"Ceratophyllum demersum L.";"-";"o";3;"Tansley Meren"
"4827";"HT31xx_LSVI_StilstaandeWateren";"IV2024011111212549";"Glyceria maxima (Hartm.) Holmberg";"-";"f";7;"Tansley Meren"
"4828";"HT31xx_LSVI_StilstaandeWateren";"IV2024011111212549";"Lemna";"-";"o";3;"Tansley Meren"
"4829";"HT31xx_LSVI_StilstaandeWateren";"IV2024011111212549";"Potamogeton pectinatus L.";"-";"f";7;"Tansley Meren"
"4830";"HT31xx_LSVI_StilstaandeWateren";"IV2024011111212549";"Lemna minuta Humb., Bonpl. et Kunth";"-";"o";3;"Tansley Meren"
"4831";"HT31xx_LSVI_StilstaandeWateren";"IV2024011111212549";"Utricularia australis R. Brown";"-";"r";1;"Tansley Meren"
"4832";"HT31xx_LSVI_StilstaandeWateren";"IV2024011214271339";"Glyceria maxima (Hartm.) Holmberg";"-";"o";3;"Tansley Meren"
"4833";"HT31xx_LSVI_StilstaandeWateren";"IV2024011214271339";"Draadwier";"-";"o";3;"Tansley Meren"
"4834";"HT31xx_LSVI_StilstaandeWateren";"IV2024011214271339";"Scirpus lacustris L.";"-";"r";1;"Tansley Meren"
"4835";"HT31xx_LSVI_StilstaandeWateren";"IV2024011214271339";"Utricularia australis R. Brown";"-";"o";3;"Tansley Meren"
"4836";"HT31xx_LSVI_StilstaandeWateren";"IV2024011615375072";"Agrostis canina L.";"-";"o";3;"Tansley Meren"
"4837";"HT31xx_LSVI_StilstaandeWateren";"IV2024011615375072";"Agrostis stolonifera L.";"-";"o";3;"Tansley Meren"
"4838";"HT31xx_LSVI_StilstaandeWateren";"IV2024011615375072";"Juncus effusus L.";"-";"f";7;"Tansley Meren"
"4839";"HT31xx_LSVI_StilstaandeWateren";"IV2024011615375072";"Lemna";"-";"o";3;"Tansley Meren"
"4840";"HT31xx_LSVI_StilstaandeWateren";"IV2024011615375072";"Lythrum salicaria L.";"-";"o";3;"Tansley Meren"
"4841";"HT31xx_LSVI_StilstaandeWateren";"IV2024011615375072";"Molinia caerulea (L.) Moench";"-";"f";7;"Tansley Meren"
"4842";"HT31xx_LSVI_StilstaandeWateren";"IV2024011615375072";"Typha";"-";"f";7;"Tansley Meren"
"4843";"HT31xx_LSVI_StilstaandeWateren";"IV2024011615375072";"Myriophyllum heterophyllum Michaux";"-";"f";7;"Tansley Meren"
"4844";"HT31xx_LSVI_StilstaandeWateren";"IV2024011615375072";"Eleocharis acicularis (L.) Roem. et Schult.";"-";"a";30;"Tansley Meren"
"4845";"HT31xx_LSVI_StilstaandeWateren";"IV2024011615375072";"Juncus bulbosus L.";"-";"f";7;"Tansley Meren"
"4846";"HT31xx_LSVI_StilstaandeWateren";"IV2024011615375072";"Littorella uniflora (L.) Aschers.";"-";"o";3;"Tansley Meren"
"4847";"HT31xx_LSVI_StilstaandeWateren";"IV2024011615375072";"Lobelia dortmanna L.";"-";"r";1;"Tansley Meren"
"4848";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616134474";"Agrostis canina L.";"-";"o";3;"Tansley Meren"
"4849";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616134474";"Agrostis stolonifera L.";"-";"o";3;"Tansley Meren"
"4850";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616134474";"Juncus effusus L.";"-";"f";7;"Tansley Meren"
"4851";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616134474";"Lemna";"-";"o";3;"Tansley Meren"
"4852";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616134474";"Lythrum salicaria L.";"-";"o";3;"Tansley Meren"
"4853";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616134474";"Molinia caerulea (L.) Moench";"-";"f";7;"Tansley Meren"
"4854";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616134474";"Typha";"-";"f";7;"Tansley Meren"
"4855";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616134474";"Myriophyllum heterophyllum Michaux";"-";"f";7;"Tansley Meren"
"4856";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616134474";"Littorella uniflora (L.) Aschers.";"-";"o";3;"Tansley Meren"
"4857";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616134474";"Nitella translucens (Pers.) C. Agardh";"-";"d";87;"Tansley Meren"
"4858";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616134474";"Potamogeton polygonifolius Pourr.";"-";"o";3;"Tansley Meren"
"4859";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616134474";"Juncus bulbosus L.";"-";"f";7;"Tansley Meren"
"4860";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616290864";"Agrostis canina L.";"-";"o";3;"Tansley Meren"
"4861";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616290864";"Agrostis stolonifera L.";"-";"o";3;"Tansley Meren"
"4862";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616290864";"Juncus effusus L.";"-";"f";7;"Tansley Meren"
"4863";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616290864";"Lythrum salicaria L.";"-";"o";3;"Tansley Meren"
"4864";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616290864";"Typha";"-";"f";7;"Tansley Meren"
"4865";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616290864";"Myriophyllum heterophyllum Michaux";"-";"f";7;"Tansley Meren"
"4866";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616290864";"Molinia caerulea (L.) Moench";"-";"f";7;"Tansley Meren"
"4867";"HT31xx_LSVI_StilstaandeWateren";"IV2024011616290864";"Juncus bulbosus L.";"-";"f";7;"Tansley Meren"
"4868";"HT31xx_LSVI_StilstaandeWateren";"IV2024011617081713";"Agrostis stolonifera L.";"-";"o";3;"Tansley Meren"
"4869";"HT31xx_LSVI_StilstaandeWateren";"IV2024011617081713";"Bidens";"-";"r";1;"Tansley Meren"
"4870";"HT31xx_LSVI_StilstaandeWateren";"IV2024011617081713";"Glyceria fluitans (L.) R. Brown";"-";"r";1;"Tansley Meren"
"4871";"HT31xx_LSVI_StilstaandeWateren";"IV2024011617081713";"Juncus effusus L.";"-";"o";3;"Tansley Meren"
"4872";"HT31xx_LSVI_StilstaandeWateren";"IV2024011617081713";"Molinia caerulea (L.) Moench";"-";"o";3;"Tansley Meren"
"4873";"HT31xx_LSVI_StilstaandeWateren";"IV2024011617081713";"Typha";"-";"o";3;"Tansley Meren"
"4874";"HT31xx_LSVI_StilstaandeWateren";"IV2024011617081713";"Draadwier";"-";"o";3;"Tansley Meren"
"4875";"HT31xx_LSVI_StilstaandeWateren";"IV2024011617081713";"Juncus bulbosus L.";"-";"f";7;"Tansley Meren"
"4876";"HT31xx_LSVI_StilstaandeWateren";"IV2024011617081713";"Lobelia dortmanna L.";"-";"f";7;"Tansley Meren"
"4877";"HT31xx_LSVI_StilstaandeWateren";"IV2024011617081713";"Luronium natans (L.) Rafin.";"-";"o";3;"Tansley Meren"
"4878";"HT31xx_LSVI_StilstaandeWateren";"IV2024011617081713";"Pilularia globulifera L.";"-";"f";7;"Tansley Meren"
"4879";"HT31xx_LSVI_StilstaandeWateren";"IV2024011617081713";"Agrostis canina L.";"-";"o";3;"Tansley Meren"
"4880";"HT31xx_LSVI_StilstaandeWateren";"IV2024011617081713";"Sphagnum";"-";"f";7;"Tansley Meren"
"4881";"HT31xx_LSVI_StilstaandeWateren";"IV2024011710122457";"Agrostis canina L.";"-";"o";3;"Tansley Meren"
"4882";"HT31xx_LSVI_StilstaandeWateren";"IV2024011710122457";"Bidens";"-";"r";1;"Tansley Meren"
"4883";"HT31xx_LSVI_StilstaandeWateren";"IV2024011710122457";"Glyceria fluitans (L.) R. Brown";"-";"r";1;"Tansley Meren"
"4884";"HT31xx_LSVI_StilstaandeWateren";"IV2024011710122457";"Juncus effusus L.";"-";"o";3;"Tansley Meren"
"4885";"HT31xx_LSVI_StilstaandeWateren";"IV2024011710122457";"Molinia caerulea (L.) Moench";"-";"o";3;"Tansley Meren"
"4886";"HT31xx_LSVI_StilstaandeWateren";"IV2024011710122457";"Typha";"-";"o";3;"Tansley Meren"
"4887";"HT31xx_LSVI_StilstaandeWateren";"IV2024011710122457";"Juncus filiformis L.";"-";"r";1;"Tansley Meren"
"4888";"HT31xx_LSVI_StilstaandeWateren";"IV2024011710122457";"Elatine hexandra (Lapierre) DC.";"-";"f";7;"Tansley Meren"
"4889";"HT31xx_LSVI_StilstaandeWateren";"IV2024011710122457";"Juncus bulbosus L.";"-";"f";7;"Tansley Meren"
"4890";"HT31xx_LSVI_StilstaandeWateren";"IV2024011710122457";"Sphagnum";"-";"f";7;"Tansley Meren"
"4891";"HT31xx_LSVI_StilstaandeWateren";"IV2024011713062687";"Bidens";"-";"o";3;"Tansley Meren"
"4892";"HT31xx_LSVI_StilstaandeWateren";"IV2024011713062687";"Calamagrostis canescens (Weber) Roth";"-";"f";7;"Tansley Meren"
"4893";"HT31xx_LSVI_StilstaandeWateren";"IV2024011713062687";"Juncus effusus L.";"-";"d";87;"Tansley Meren"
"4894";"HT31xx_LSVI_StilstaandeWateren";"IV2024011713062687";"Lemna";"-";"f";7;"Tansley Meren"
"4895";"HT31xx_LSVI_StilstaandeWateren";"IV2024011713062687";"Lythrum salicaria L.";"-";"o";3;"Tansley Meren"
"4896";"HT31xx_LSVI_StilstaandeWateren";"IV2024011713062687";"Molinia caerulea (L.) Moench";"-";"r";1;"Tansley Meren"
"4897";"HT31xx_LSVI_StilstaandeWateren";"IV2024011713062687";"Polygonum hydropiper L.";"-";"o";3;"Tansley Meren"
"4898";"HT31xx_LSVI_StilstaandeWateren";"IV2024011713062687";"Typha";"-";"o";3;"Tansley Meren"
"4899";"HT31xx_LSVI_StilstaandeWateren";"IV2024011713062687";"Draadwier";"-";"o";3;"Tansley Meren"
"4900";"HT31xx_LSVI_StilstaandeWateren";"IV2024011713062687";"Crassula helmsii (T. Kirk) Cock.";"-";"o";3;"Tansley Meren"
"4901";"HT31xx_LSVI_StilstaandeWateren";"IV2024011713062687";"Lemna minuta Humb., Bonpl. et Kunth";"-";"f";7;"Tansley Meren"
